Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 17927ms | tok/sec: 29,245 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 307ms | tok/sec: 1,710,228 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442313 | lrm: 1.00 | dt: 308ms | tok/sec: 1,699,856 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971712 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,495 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578760 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,150 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248846 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,768 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998088 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,837 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787088 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,546 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607004 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,168 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455165 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,556 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325399 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,654 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217098 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,184 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120733 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,031 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034872 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,308 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00051 (4.3%) | loss: 4.738918 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,351 | mfu: 40.2% | epoch: 1 | remaining: 287s    
step 00052 (4.4%) | loss: 4.711306 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,117 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00053 (4.5%) | loss: 4.685297 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,264 | mfu: 39.9% | epoch: 1 | remaining: 286s    
step 00054 (4.6%) | loss: 4.659174 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,221 | mfu: 39.3% | epoch: 1 | remaining: 286s    
step 00055 (4.7%) | loss: 4.632357 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,017 | mfu: 39.6% | epoch: 1 | remaining: 286s    
step 00056 (4.8%) | loss: 4.609755 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,655 | mfu: 40.3% | epoch: 1 | remaining: 285s    
step 00057 (4.9%) | loss: 4.584947 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,677 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00058 (5.0%) | loss: 4.554683 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,696 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00059 (5.1%) | loss: 4.532123 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,739 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00060 (5.2%) | loss: 4.506549 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,278 | mfu: 39.1% | epoch: 1 | remaining: 284s    
step 00061 (5.3%) | loss: 4.478118 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,388 | mfu: 40.2% | epoch: 1 | remaining: 284s    
step 00062 (5.4%) | loss: 4.455667 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,551 | mfu: 39.9% | epoch: 1 | remaining: 283s    
step 00063 (5.5%) | loss: 4.430923 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,825 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00064 (5.6%) | loss: 4.404844 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,216 | mfu: 40.0% | epoch: 1 | remaining: 283s    
step 00065 (5.7%) | loss: 4.376030 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,563 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00066 (5.9%) | loss: 4.353106 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,125 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00067 (6.0%) | loss: 4.332334 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,815 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00068 (6.1%) | loss: 4.312852 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,594 | mfu: 40.0% | epoch: 1 | remaining: 281s    
step 00069 (6.2%) | loss: 4.291746 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,202 | mfu: 39.8% | epoch: 1 | remaining: 281s    
step 00070 (6.3%) | loss: 4.269792 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,440 | mfu: 39.1% | epoch: 1 | remaining: 281s    
step 00071 (6.4%) | loss: 4.252903 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,352 | mfu: 40.2% | epoch: 1 | remaining: 281s    
step 00072 (6.5%) | loss: 4.228413 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,144 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00073 (6.6%) | loss: 4.201901 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,516 | mfu: 39.4% | epoch: 1 | remaining: 280s    
step 00074 (6.7%) | loss: 4.177170 | lrm: 1.00 | dt: 315ms | tok/sec: 1,661,889 | mfu: 40.2% | epoch: 1 | remaining: 280s    
step 00075 (6.8%) | loss: 4.158043 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,464 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00076 (6.9%) | loss: 4.137945 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,351 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00077 (7.0%) | loss: 4.121642 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,184 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00078 (7.1%) | loss: 4.098560 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,487 | mfu: 39.4% | epoch: 1 | remaining: 278s    
step 00079 (7.2%) | loss: 4.080970 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,762 | mfu: 39.5% | epoch: 1 | remaining: 278s    
step 00080 (7.3%) | loss: 4.061572 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,501 | mfu: 39.2% | epoch: 1 | remaining: 278s    
step 00081 (7.4%) | loss: 4.041558 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,438 | mfu: 40.1% | epoch: 1 | remaining: 277s    
step 00082 (7.6%) | loss: 4.022927 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,497 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00083 (7.7%) | loss: 4.004420 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,199 | mfu: 39.3% | epoch: 1 | remaining: 277s    
step 00084 (7.8%) | loss: 3.987757 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,842 | mfu: 40.2% | epoch: 1 | remaining: 276s    
step 00085 (7.9%) | loss: 3.976004 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,265 | mfu: 39.7% | epoch: 1 | remaining: 276s    
step 00086 (8.0%) | loss: 3.961072 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,267 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00087 (8.1%) | loss: 3.945318 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,273 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00088 (8.2%) | loss: 3.925486 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,616 | mfu: 39.9% | epoch: 1 | remaining: 275s    
step 00089 (8.3%) | loss: 3.906541 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,784 | mfu: 39.5% | epoch: 1 | remaining: 275s    
step 00090 (8.4%) | loss: 3.892742 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,563 | mfu: 38.9% | epoch: 1 | remaining: 274s    
step 00091 (8.5%) | loss: 3.876652 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,475 | mfu: 40.6% | epoch: 1 | remaining: 274s    
step 00092 (8.6%) | loss: 3.860776 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,271 | mfu: 39.7% | epoch: 1 | remaining: 274s    
step 00093 (8.7%) | loss: 3.849429 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,269 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00094 (8.8%) | loss: 3.837456 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,018 | mfu: 40.0% | epoch: 1 | remaining: 273s    
step 00095 (8.9%) | loss: 3.826437 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,003 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00096 (9.0%) | loss: 3.816848 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,979 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00097 (9.2%) | loss: 3.801262 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,712 | mfu: 39.5% | epoch: 1 | remaining: 272s    
step 00098 (9.3%) | loss: 3.791709 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,106 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00099 (9.4%) | loss: 3.778986 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,192 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00100 (9.5%) | loss: 3.769761 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,076 | mfu: 39.1% | epoch: 1 | remaining: 271s    
step 00101 (9.6%) | loss: 3.755443 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,486 | mfu: 40.1% | epoch: 1 | remaining: 271s    
step 00102 (9.7%) | loss: 3.744000 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,953 | mfu: 39.7% | epoch: 1 | remaining: 271s    
step 00103 (9.8%) | loss: 3.735374 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,152 | mfu: 39.4% | epoch: 1 | remaining: 270s    
step 00104 (9.9%) | loss: 3.718741 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,892 | mfu: 39.9% | epoch: 1 | remaining: 270s    
step 00105 (10.0%) | loss: 3.711473 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,531 | mfu: 39.5% | epoch: 1 | remaining: 270s    
step 00106 (10.1%) | loss: 3.704217 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,200 | mfu: 39.6% | epoch: 1 | remaining: 269s    
step 00107 (10.2%) | loss: 3.691490 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,488 | mfu: 39.3% | epoch: 1 | remaining: 269s    
step 00108 (10.3%) | loss: 3.684154 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,177 | mfu: 39.8% | epoch: 1 | remaining: 269s    
step 00109 (10.4%) | loss: 3.669903 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,292 | mfu: 39.5% | epoch: 1 | remaining: 268s    
step 00110 (10.5%) | loss: 3.663864 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,918 | mfu: 39.3% | epoch: 1 | remaining: 268s    
step 00111 (10.6%) | loss: 3.659121 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,303 | mfu: 40.0% | epoch: 1 | remaining: 268s    
step 00112 (10.7%) | loss: 3.652743 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,969 | mfu: 39.4% | epoch: 1 | remaining: 267s    
step 00113 (10.9%) | loss: 3.643627 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,496 | mfu: 39.5% | epoch: 1 | remaining: 267s    
step 00114 (11.0%) | loss: 3.633424 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,744 | mfu: 39.5% | epoch: 1 | remaining: 267s    
step 00115 (11.1%) | loss: 3.629651 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,563 | mfu: 39.6% | epoch: 1 | remaining: 266s    
step 00116 (11.2%) | loss: 3.623946 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,580 | mfu: 39.4% | epoch: 1 | remaining: 266s    
step 00117 (11.3%) | loss: 3.622082 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,637 | mfu: 35.9% | epoch: 1 | remaining: 266s    
step 00118 (11.4%) | loss: 3.618590 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,566 | mfu: 40.4% | epoch: 1 | remaining: 265s    
step 00119 (11.5%) | loss: 3.611173 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,615 | mfu: 39.7% | epoch: 1 | remaining: 265s    
step 00120 (11.6%) | loss: 3.606775 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,119 | mfu: 38.1% | epoch: 1 | remaining: 265s    
step 00121 (11.7%) | loss: 3.597547 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,988 | mfu: 40.7% | epoch: 1 | remaining: 265s    
step 00122 (11.8%) | loss: 3.585596 | lrm: 1.00 | dt: 319ms | tok/sec: 1,640,982 | mfu: 39.6% | epoch: 1 | remaining: 264s    
step 00123 (11.9%) | loss: 3.580047 | lrm: 1.00 | dt: 327ms | tok/sec: 1,600,884 | mfu: 38.7% | epoch: 1 | remaining: 264s    
step 00124 (12.0%) | loss: 3.577551 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,104 | mfu: 40.2% | epoch: 1 | remaining: 264s    
step 00125 (12.1%) | loss: 3.573192 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,733 | mfu: 39.7% | epoch: 1 | remaining: 263s    
step 00126 (12.3%) | loss: 3.566181 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,764 | mfu: 38.7% | epoch: 1 | remaining: 263s    
step 00127 (12.4%) | loss: 3.564341 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,156 | mfu: 40.3% | epoch: 1 | remaining: 263s    
step 00128 (12.5%) | loss: 3.556950 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,620 | mfu: 39.9% | epoch: 1 | remaining: 262s    
step 00129 (12.6%) | loss: 3.549706 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,234 | mfu: 38.7% | epoch: 1 | remaining: 262s    
step 00130 (12.7%) | loss: 3.545736 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,458 | mfu: 39.4% | epoch: 1 | remaining: 262s    
step 00131 (12.8%) | loss: 3.539957 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,327 | mfu: 40.5% | epoch: 1 | remaining: 261s    
step 00132 (12.9%) | loss: 3.536027 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,658 | mfu: 39.4% | epoch: 1 | remaining: 261s    
step 00133 (13.0%) | loss: 3.529335 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,694 | mfu: 39.6% | epoch: 1 | remaining: 261s    
step 00134 (13.1%) | loss: 3.522879 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,517 | mfu: 39.9% | epoch: 1 | remaining: 260s    
step 00135 (13.2%) | loss: 3.519970 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,354 | mfu: 39.9% | epoch: 1 | remaining: 260s    
step 00136 (13.3%) | loss: 3.513139 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,198 | mfu: 39.5% | epoch: 1 | remaining: 260s    
step 00137 (13.4%) | loss: 3.509706 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,501 | mfu: 40.0% | epoch: 1 | remaining: 259s    
step 00138 (13.5%) | loss: 3.500578 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,397 | mfu: 39.7% | epoch: 1 | remaining: 259s    
step 00139 (13.6%) | loss: 3.492413 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,329 | mfu: 39.1% | epoch: 1 | remaining: 259s    
step 00140 (13.7%) | loss: 3.487151 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,342 | mfu: 38.7% | epoch: 1 | remaining: 258s    
step 00141 (13.9%) | loss: 3.482225 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,270 | mfu: 40.1% | epoch: 1 | remaining: 258s    
step 00142 (14.0%) | loss: 3.480684 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,733 | mfu: 39.5% | epoch: 1 | remaining: 258s    
step 00143 (14.1%) | loss: 3.478413 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,536 | mfu: 39.3% | epoch: 1 | remaining: 257s    
step 00144 (14.2%) | loss: 3.473101 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,887 | mfu: 39.8% | epoch: 1 | remaining: 257s    
step 00145 (14.3%) | loss: 3.470205 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,585 | mfu: 39.5% | epoch: 1 | remaining: 257s    
step 00146 (14.4%) | loss: 3.468573 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,047 | mfu: 39.7% | epoch: 1 | remaining: 257s    
step 00147 (14.5%) | loss: 3.468059 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,392 | mfu: 39.9% | epoch: 1 | remaining: 256s    
step 00148 (14.6%) | loss: 3.468639 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,799 | mfu: 39.4% | epoch: 1 | remaining: 256s    
step 00149 (14.7%) | loss: 3.466173 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,848 | mfu: 39.7% | epoch: 1 | remaining: 256s    
step 00150 (14.8%) | loss: 3.458563 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,686 | mfu: 39.5% | epoch: 1 | remaining: 255s    
step 00151 (14.9%) | loss: 3.455642 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,995 | mfu: 40.0% | epoch: 1 | remaining: 255s    
step 00152 (15.0%) | loss: 3.451425 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,077 | mfu: 39.0% | epoch: 1 | remaining: 255s    
