Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,920
  scalars                 : 20
  total                   : 60,818,068
Estimated FLOPs per token: 2.957023e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 19797ms | tok/sec: 13,241 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854069 | lrm: 1.00 | dt: 187ms | tok/sec: 1,402,849 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.533582 | lrm: 1.00 | dt: 189ms | tok/sec: 1,383,884 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.110713 | lrm: 1.00 | dt: 189ms | tok/sec: 1,384,071 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.745041 | lrm: 1.00 | dt: 190ms | tok/sec: 1,383,336 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.405395 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,759 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.139299 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,005 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.925758 | lrm: 1.00 | dt: 192ms | tok/sec: 1,362,748 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.745910 | lrm: 1.00 | dt: 192ms | tok/sec: 1,362,272 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.591452 | lrm: 1.00 | dt: 191ms | tok/sec: 1,371,810 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.462287 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,677 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.347874 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,108 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.245601 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,396 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.158996 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,271 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00031 (1.3%) | loss: 5.410994 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,727 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.387432 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,305 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00033 (1.4%) | loss: 5.364731 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,510 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00034 (1.5%) | loss: 5.340825 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,872 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00035 (1.6%) | loss: 5.316507 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,679 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00036 (1.6%) | loss: 5.292813 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,355 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00037 (1.7%) | loss: 5.270124 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,045 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00038 (1.8%) | loss: 5.245702 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,524 | mfu: 40.4% | epoch: 1 | remaining: 295s    
step 00039 (1.8%) | loss: 5.221754 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,172 | mfu: 40.1% | epoch: 1 | remaining: 294s    
step 00040 (1.9%) | loss: 5.201094 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,791 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00041 (2.0%) | loss: 5.177015 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,850 | mfu: 40.6% | epoch: 1 | remaining: 294s    
step 00042 (2.0%) | loss: 5.155671 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,161 | mfu: 39.9% | epoch: 1 | remaining: 294s    
step 00043 (2.1%) | loss: 5.130820 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,852 | mfu: 39.9% | epoch: 1 | remaining: 294s    
step 00044 (2.2%) | loss: 5.108208 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,910 | mfu: 40.4% | epoch: 1 | remaining: 293s    
step 00045 (2.2%) | loss: 5.087566 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,610 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00046 (2.3%) | loss: 5.064192 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,231 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00047 (2.4%) | loss: 5.039266 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,876 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00048 (2.4%) | loss: 5.016013 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,231 | mfu: 40.4% | epoch: 1 | remaining: 293s    
step 00049 (2.5%) | loss: 4.990641 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,238 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00050 (2.6%) | loss: 4.970510 | lrm: 1.00 | dt: 205ms | tok/sec: 1,275,810 | mfu: 38.1% | epoch: 1 | remaining: 292s    
step 00051 (2.6%) | loss: 4.946954 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,562 | mfu: 40.0% | epoch: 1 | remaining: 292s    
step 00052 (2.7%) | loss: 4.925941 | lrm: 1.00 | dt: 193ms | tok/sec: 1,355,594 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00053 (2.7%) | loss: 4.903873 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,117 | mfu: 40.0% | epoch: 1 | remaining: 292s    
step 00054 (2.8%) | loss: 4.878054 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,665 | mfu: 40.1% | epoch: 1 | remaining: 291s    
step 00055 (2.9%) | loss: 4.857318 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,903 | mfu: 39.9% | epoch: 1 | remaining: 291s    
step 00056 (2.9%) | loss: 4.837849 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,235 | mfu: 39.2% | epoch: 1 | remaining: 291s    
step 00057 (3.0%) | loss: 4.818210 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,503 | mfu: 40.3% | epoch: 1 | remaining: 291s    
step 00058 (3.1%) | loss: 4.798021 | lrm: 1.00 | dt: 193ms | tok/sec: 1,356,328 | mfu: 40.5% | epoch: 1 | remaining: 291s    
step 00059 (3.1%) | loss: 4.778272 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,329 | mfu: 39.8% | epoch: 1 | remaining: 290s    
step 00060 (3.2%) | loss: 4.759881 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,435 | mfu: 38.7% | epoch: 1 | remaining: 290s    
step 00061 (3.3%) | loss: 4.736447 | lrm: 1.00 | dt: 194ms | tok/sec: 1,351,905 | mfu: 40.4% | epoch: 1 | remaining: 290s    
step 00062 (3.3%) | loss: 4.714375 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,082 | mfu: 39.6% | epoch: 1 | remaining: 290s    
step 00063 (3.4%) | loss: 4.691485 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,830 | mfu: 40.1% | epoch: 1 | remaining: 290s    
step 00064 (3.5%) | loss: 4.668232 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,775 | mfu: 40.4% | epoch: 1 | remaining: 289s    
step 00065 (3.5%) | loss: 4.645490 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,784 | mfu: 39.6% | epoch: 1 | remaining: 289s    
step 00066 (3.6%) | loss: 4.625755 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,600 | mfu: 39.8% | epoch: 1 | remaining: 289s    
step 00067 (3.7%) | loss: 4.605641 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,065 | mfu: 40.1% | epoch: 1 | remaining: 289s    
step 00068 (3.7%) | loss: 4.580786 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,993 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00069 (3.8%) | loss: 4.554550 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,369 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00070 (3.9%) | loss: 4.528624 | lrm: 1.00 | dt: 201ms | tok/sec: 1,301,708 | mfu: 38.9% | epoch: 1 | remaining: 288s    
step 00071 (3.9%) | loss: 4.508175 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,014 | mfu: 40.3% | epoch: 1 | remaining: 288s    
step 00072 (4.0%) | loss: 4.486181 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,492 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00073 (4.1%) | loss: 4.463734 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,143 | mfu: 40.0% | epoch: 1 | remaining: 288s    
step 00074 (4.1%) | loss: 4.444839 | lrm: 1.00 | dt: 194ms | tok/sec: 1,347,802 | mfu: 40.3% | epoch: 1 | remaining: 287s    
step 00075 (4.2%) | loss: 4.424785 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,614 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00076 (4.3%) | loss: 4.403375 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,926 | mfu: 40.2% | epoch: 1 | remaining: 287s    
step 00077 (4.3%) | loss: 4.384739 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,397 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00078 (4.4%) | loss: 4.367831 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,706 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00079 (4.5%) | loss: 4.348456 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,935 | mfu: 40.0% | epoch: 1 | remaining: 286s    
step 00080 (4.5%) | loss: 4.323545 | lrm: 1.00 | dt: 201ms | tok/sec: 1,302,590 | mfu: 38.9% | epoch: 1 | remaining: 286s    
step 00081 (4.6%) | loss: 4.300552 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,814 | mfu: 40.2% | epoch: 1 | remaining: 286s    
step 00082 (4.6%) | loss: 4.276239 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,807 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00083 (4.7%) | loss: 4.257183 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,571 | mfu: 40.1% | epoch: 1 | remaining: 286s    
step 00084 (4.8%) | loss: 4.238892 | lrm: 1.00 | dt: 198ms | tok/sec: 1,320,704 | mfu: 39.5% | epoch: 1 | remaining: 285s    
step 00085 (4.8%) | loss: 4.220168 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,998 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00086 (4.9%) | loss: 4.200534 | lrm: 1.00 | dt: 199ms | tok/sec: 1,318,651 | mfu: 39.4% | epoch: 1 | remaining: 285s    
step 00087 (5.0%) | loss: 4.181320 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,801 | mfu: 39.9% | epoch: 1 | remaining: 285s    
step 00088 (5.0%) | loss: 4.158687 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,275 | mfu: 39.8% | epoch: 1 | remaining: 285s    
step 00089 (5.1%) | loss: 4.143107 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,505 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00090 (5.2%) | loss: 4.123476 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,858 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00091 (5.2%) | loss: 4.107738 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,885 | mfu: 40.4% | epoch: 1 | remaining: 284s    
step 00092 (5.3%) | loss: 4.088813 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,678 | mfu: 40.3% | epoch: 1 | remaining: 284s    
step 00093 (5.4%) | loss: 4.073256 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,397 | mfu: 39.9% | epoch: 1 | remaining: 284s    
step 00094 (5.4%) | loss: 4.054028 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,144 | mfu: 39.5% | epoch: 1 | remaining: 283s    
step 00095 (5.5%) | loss: 4.027757 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,872 | mfu: 40.0% | epoch: 1 | remaining: 283s    
step 00096 (5.6%) | loss: 4.007978 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,347 | mfu: 39.9% | epoch: 1 | remaining: 283s    
step 00097 (5.6%) | loss: 3.995538 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,615 | mfu: 40.3% | epoch: 1 | remaining: 283s    
step 00098 (5.7%) | loss: 3.981875 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,794 | mfu: 40.1% | epoch: 1 | remaining: 283s    
step 00099 (5.8%) | loss: 3.966878 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,267 | mfu: 39.8% | epoch: 1 | remaining: 283s    
step 00100 (5.8%) | loss: 3.952165 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,976 | mfu: 39.0% | epoch: 1 | remaining: 282s    
step 00101 (5.9%) | loss: 3.936522 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,196 | mfu: 40.1% | epoch: 1 | remaining: 282s    
step 00102 (6.0%) | loss: 3.919988 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,746 | mfu: 40.4% | epoch: 1 | remaining: 282s    
step 00103 (6.0%) | loss: 3.907400 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,895 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00104 (6.1%) | loss: 3.894092 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,251 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00105 (6.2%) | loss: 3.880945 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,040 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00106 (6.2%) | loss: 3.868045 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,248 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00107 (6.3%) | loss: 3.857966 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,283 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00108 (6.4%) | loss: 3.847623 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,864 | mfu: 39.8% | epoch: 1 | remaining: 281s    
step 00109 (6.4%) | loss: 3.837230 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,689 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00110 (6.5%) | loss: 3.828772 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,637 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00111 (6.6%) | loss: 3.818273 | lrm: 1.00 | dt: 193ms | tok/sec: 1,354,994 | mfu: 40.5% | epoch: 1 | remaining: 280s    
step 00112 (6.6%) | loss: 3.805723 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,951 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00113 (6.7%) | loss: 3.798874 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,880 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00114 (6.7%) | loss: 3.787895 | lrm: 1.00 | dt: 198ms | tok/sec: 1,322,156 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00115 (6.8%) | loss: 3.778333 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,417 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00116 (6.9%) | loss: 3.767495 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,027 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00117 (6.9%) | loss: 3.755626 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,395 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00118 (7.0%) | loss: 3.747507 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,886 | mfu: 39.6% | epoch: 1 | remaining: 279s    
step 00119 (7.1%) | loss: 3.741622 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,289 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00120 (7.1%) | loss: 3.730226 | lrm: 1.00 | dt: 204ms | tok/sec: 1,281,969 | mfu: 38.3% | epoch: 1 | remaining: 278s    
step 00121 (7.2%) | loss: 3.722488 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,688 | mfu: 40.8% | epoch: 1 | remaining: 278s    
step 00122 (7.3%) | loss: 3.713465 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,064 | mfu: 40.1% | epoch: 1 | remaining: 278s    
step 00123 (7.3%) | loss: 3.703370 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,772 | mfu: 40.1% | epoch: 1 | remaining: 278s    
step 00124 (7.4%) | loss: 3.699019 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,651 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00125 (7.5%) | loss: 3.693595 | lrm: 1.00 | dt: 200ms | tok/sec: 1,310,233 | mfu: 39.2% | epoch: 1 | remaining: 277s    
step 00126 (7.5%) | loss: 3.685055 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,392 | mfu: 39.8% | epoch: 1 | remaining: 277s    
step 00127 (7.6%) | loss: 3.679851 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,362 | mfu: 39.3% | epoch: 1 | remaining: 277s    
step 00128 (7.7%) | loss: 3.668977 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,584 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00129 (7.7%) | loss: 3.662899 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,411 | mfu: 40.4% | epoch: 1 | remaining: 277s    
step 00130 (7.8%) | loss: 3.655151 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,184 | mfu: 38.6% | epoch: 1 | remaining: 276s    
step 00131 (7.9%) | loss: 3.644437 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,140 | mfu: 40.6% | epoch: 1 | remaining: 276s    
step 00132 (7.9%) | loss: 3.641640 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,969 | mfu: 40.2% | epoch: 1 | remaining: 276s    
step 00133 (8.0%) | loss: 3.637836 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,574 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00134 (8.1%) | loss: 3.636681 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,800 | mfu: 40.0% | epoch: 1 | remaining: 276s    
step 00135 (8.1%) | loss: 3.632725 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,031 | mfu: 39.8% | epoch: 1 | remaining: 275s    
step 00136 (8.2%) | loss: 3.627721 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,984 | mfu: 39.7% | epoch: 1 | remaining: 275s    
step 00137 (8.3%) | loss: 3.623896 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,867 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00138 (8.3%) | loss: 3.619828 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,862 | mfu: 39.7% | epoch: 1 | remaining: 275s    
step 00139 (8.4%) | loss: 3.617614 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,587 | mfu: 40.2% | epoch: 1 | remaining: 275s    
step 00140 (8.5%) | loss: 3.611109 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,603 | mfu: 38.8% | epoch: 1 | remaining: 274s    
step 00141 (8.5%) | loss: 3.605921 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,687 | mfu: 40.7% | epoch: 1 | remaining: 274s    
step 00142 (8.6%) | loss: 3.598251 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,378 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00143 (8.7%) | loss: 3.597882 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,644 | mfu: 40.1% | epoch: 1 | remaining: 274s    
step 00144 (8.7%) | loss: 3.584966 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,756 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00145 (8.8%) | loss: 3.579537 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,727 | mfu: 39.1% | epoch: 1 | remaining: 273s    
step 00146 (8.9%) | loss: 3.580503 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,849 | mfu: 40.1% | epoch: 1 | remaining: 273s    
step 00147 (8.9%) | loss: 3.570118 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,061 | mfu: 40.3% | epoch: 1 | remaining: 273s    
step 00148 (9.0%) | loss: 3.569201 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,681 | mfu: 40.3% | epoch: 1 | remaining: 273s    
step 00149 (9.0%) | loss: 3.562491 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,116 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00150 (9.1%) | loss: 3.558679 | lrm: 1.00 | dt: 204ms | tok/sec: 1,284,836 | mfu: 38.4% | epoch: 1 | remaining: 272s    
step 00151 (9.2%) | loss: 3.556898 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,244 | mfu: 40.3% | epoch: 1 | remaining: 272s    
