Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 13391ms | tok/sec: 19,576 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 154ms | tok/sec: 1,697,893 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486184 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,625 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034196 | lrm: 1.00 | dt: 154ms | tok/sec: 1,707,003 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655183 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,579 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322744 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,692 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069860 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,746 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865020 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,292 | mfu: 31.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690663 | lrm: 1.00 | dt: 177ms | tok/sec: 1,484,674 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542490 | lrm: 1.00 | dt: 174ms | tok/sec: 1,510,469 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419346 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,536 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310437 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,315 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212914 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,610 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130883 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,016 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00058 (2.5%) | loss: 4.729634 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,717 | mfu: 39.7% | epoch: 1 | remaining: 292s    
step 00059 (2.6%) | loss: 4.708531 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,201 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00060 (2.6%) | loss: 4.689187 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,897 | mfu: 38.1% | epoch: 1 | remaining: 292s    
step 00061 (2.7%) | loss: 4.664761 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,615 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00062 (2.7%) | loss: 4.641739 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,606 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00063 (2.8%) | loss: 4.618725 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,049 | mfu: 39.3% | epoch: 1 | remaining: 291s    
step 00064 (2.9%) | loss: 4.594761 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,006 | mfu: 40.1% | epoch: 1 | remaining: 291s    
step 00065 (2.9%) | loss: 4.569437 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,597 | mfu: 39.9% | epoch: 1 | remaining: 291s    
step 00066 (3.0%) | loss: 4.548257 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,887 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00067 (3.0%) | loss: 4.527179 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,498 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00068 (3.1%) | loss: 4.501825 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,940 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00069 (3.1%) | loss: 4.475594 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,298 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00070 (3.2%) | loss: 4.450092 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,832 | mfu: 39.3% | epoch: 1 | remaining: 290s    
step 00071 (3.2%) | loss: 4.429574 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,025 | mfu: 40.3% | epoch: 1 | remaining: 290s    
step 00072 (3.3%) | loss: 4.409619 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,021 | mfu: 40.1% | epoch: 1 | remaining: 290s    
step 00073 (3.3%) | loss: 4.389551 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,352 | mfu: 39.8% | epoch: 1 | remaining: 290s    
step 00074 (3.4%) | loss: 4.370948 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,561 | mfu: 39.8% | epoch: 1 | remaining: 290s    
step 00075 (3.4%) | loss: 4.350453 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,932 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00076 (3.5%) | loss: 4.330044 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,874 | mfu: 39.5% | epoch: 1 | remaining: 289s    
step 00077 (3.5%) | loss: 4.310590 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,141 | mfu: 39.7% | epoch: 1 | remaining: 289s    
step 00078 (3.6%) | loss: 4.294298 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,141 | mfu: 40.2% | epoch: 1 | remaining: 289s    
step 00079 (3.6%) | loss: 4.278545 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,539 | mfu: 39.7% | epoch: 1 | remaining: 289s    
step 00080 (3.7%) | loss: 4.257900 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,415 | mfu: 38.5% | epoch: 1 | remaining: 289s    
step 00081 (3.8%) | loss: 4.238088 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,101 | mfu: 40.2% | epoch: 1 | remaining: 289s    
step 00082 (3.8%) | loss: 4.215106 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,172 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00083 (3.9%) | loss: 4.196855 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,748 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00084 (3.9%) | loss: 4.179727 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,536 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00085 (4.0%) | loss: 4.163188 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,296 | mfu: 39.7% | epoch: 1 | remaining: 288s    
step 00086 (4.0%) | loss: 4.145069 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,894 | mfu: 39.4% | epoch: 1 | remaining: 288s    
step 00087 (4.1%) | loss: 4.127613 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,760 | mfu: 39.6% | epoch: 1 | remaining: 288s    
step 00088 (4.1%) | loss: 4.107493 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,406 | mfu: 39.8% | epoch: 1 | remaining: 287s    
step 00089 (4.2%) | loss: 4.092436 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,277 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00090 (4.2%) | loss: 4.075110 | lrm: 1.00 | dt: 185ms | tok/sec: 1,418,022 | mfu: 34.3% | epoch: 1 | remaining: 287s    
step 00091 (4.3%) | loss: 4.061289 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,827 | mfu: 41.0% | epoch: 1 | remaining: 287s    
step 00092 (4.3%) | loss: 4.042412 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,555 | mfu: 40.1% | epoch: 1 | remaining: 287s    
step 00093 (4.4%) | loss: 4.027673 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,901 | mfu: 39.4% | epoch: 1 | remaining: 287s    
step 00094 (4.5%) | loss: 4.009610 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,613 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00095 (4.5%) | loss: 3.984746 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,691 | mfu: 39.1% | epoch: 1 | remaining: 286s    
step 00096 (4.6%) | loss: 3.968030 | lrm: 1.00 | dt: 165ms | tok/sec: 1,587,859 | mfu: 38.4% | epoch: 1 | remaining: 286s    
step 00097 (4.6%) | loss: 3.960667 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,680 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00098 (4.7%) | loss: 3.950151 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,917 | mfu: 39.9% | epoch: 1 | remaining: 286s    
step 00099 (4.7%) | loss: 3.937179 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,499 | mfu: 39.1% | epoch: 1 | remaining: 286s    
step 00100 (4.8%) | loss: 3.924163 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,988 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00101 (4.8%) | loss: 3.909673 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,473 | mfu: 40.5% | epoch: 1 | remaining: 285s    
step 00102 (4.9%) | loss: 3.895205 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,683 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00103 (4.9%) | loss: 3.883840 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,770 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00104 (5.0%) | loss: 3.870428 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,297 | mfu: 40.4% | epoch: 1 | remaining: 285s    
step 00105 (5.0%) | loss: 3.857104 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,639 | mfu: 39.1% | epoch: 1 | remaining: 285s    
step 00106 (5.1%) | loss: 3.845997 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,008 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00107 (5.2%) | loss: 3.837318 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,399 | mfu: 39.3% | epoch: 1 | remaining: 284s    
step 00108 (5.2%) | loss: 3.830019 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,387 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00109 (5.3%) | loss: 3.821938 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,824 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00110 (5.3%) | loss: 3.814784 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,433 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00111 (5.4%) | loss: 3.804265 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,191 | mfu: 40.5% | epoch: 1 | remaining: 284s    
step 00112 (5.4%) | loss: 3.792543 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,140 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00113 (5.5%) | loss: 3.788657 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,926 | mfu: 40.1% | epoch: 1 | remaining: 283s    
step 00114 (5.5%) | loss: 3.780834 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,394 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00115 (5.6%) | loss: 3.773225 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,874 | mfu: 39.5% | epoch: 1 | remaining: 283s    
step 00116 (5.6%) | loss: 3.762960 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,030 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00117 (5.7%) | loss: 3.752709 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,640 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00118 (5.7%) | loss: 3.747599 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,878 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00119 (5.8%) | loss: 3.742826 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,724 | mfu: 40.0% | epoch: 1 | remaining: 282s    
step 00120 (5.8%) | loss: 3.733203 | lrm: 1.00 | dt: 166ms | tok/sec: 1,583,021 | mfu: 38.2% | epoch: 1 | remaining: 282s    
step 00121 (5.9%) | loss: 3.727264 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,051 | mfu: 39.6% | epoch: 1 | remaining: 282s    
step 00122 (6.0%) | loss: 3.721594 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,575 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00123 (6.0%) | loss: 3.713187 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,886 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00124 (6.1%) | loss: 3.710263 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,490 | mfu: 39.2% | epoch: 1 | remaining: 282s    
step 00125 (6.1%) | loss: 3.705965 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,370 | mfu: 39.3% | epoch: 1 | remaining: 281s    
step 00126 (6.2%) | loss: 3.697964 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,609 | mfu: 39.0% | epoch: 1 | remaining: 281s    
step 00127 (6.2%) | loss: 3.693475 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,437 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00128 (6.3%) | loss: 3.683168 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,141 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00129 (6.3%) | loss: 3.677331 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,710 | mfu: 39.5% | epoch: 1 | remaining: 281s    
step 00130 (6.4%) | loss: 3.670658 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,610 | mfu: 39.0% | epoch: 1 | remaining: 281s    
step 00131 (6.4%) | loss: 3.660320 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,975 | mfu: 40.8% | epoch: 1 | remaining: 281s    
step 00132 (6.5%) | loss: 3.657294 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,223 | mfu: 39.4% | epoch: 1 | remaining: 280s    
step 00133 (6.5%) | loss: 3.652865 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,744 | mfu: 39.9% | epoch: 1 | remaining: 280s    
step 00134 (6.6%) | loss: 3.651218 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,930 | mfu: 39.8% | epoch: 1 | remaining: 280s    
step 00135 (6.6%) | loss: 3.648143 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,809 | mfu: 39.3% | epoch: 1 | remaining: 280s    
step 00136 (6.7%) | loss: 3.644208 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,609 | mfu: 39.3% | epoch: 1 | remaining: 280s    
step 00137 (6.8%) | loss: 3.641239 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,950 | mfu: 38.0% | epoch: 1 | remaining: 280s    
step 00138 (6.8%) | loss: 3.638374 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,904 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00139 (6.9%) | loss: 3.636447 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,789 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00140 (6.9%) | loss: 3.629912 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,615 | mfu: 39.0% | epoch: 1 | remaining: 279s    
step 00141 (7.0%) | loss: 3.624853 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,311 | mfu: 40.1% | epoch: 1 | remaining: 279s    
step 00142 (7.0%) | loss: 3.618107 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,293 | mfu: 39.6% | epoch: 1 | remaining: 279s    
step 00143 (7.1%) | loss: 3.619625 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,128 | mfu: 39.7% | epoch: 1 | remaining: 279s    
step 00144 (7.1%) | loss: 3.607483 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,238 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00145 (7.2%) | loss: 3.603399 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,086 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00146 (7.2%) | loss: 3.605365 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,795 | mfu: 39.0% | epoch: 1 | remaining: 278s    
step 00147 (7.3%) | loss: 3.594824 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,444 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00148 (7.3%) | loss: 3.593027 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,878 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00149 (7.4%) | loss: 3.586800 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,380 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00150 (7.5%) | loss: 3.583591 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,265 | mfu: 38.3% | epoch: 1 | remaining: 277s    
step 00151 (7.5%) | loss: 3.582258 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,784 | mfu: 39.8% | epoch: 1 | remaining: 277s    
step 00152 (7.6%) | loss: 3.578822 | lrm: 1.00 | dt: 216ms | tok/sec: 1,213,160 | mfu: 29.3% | epoch: 1 | remaining: 277s    
