Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011356 | lrm: 1.00 | dt: 49686ms | tok/sec: 10,551 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.216054 | lrm: 1.00 | dt: 518ms | tok/sec: 1,011,912 | mfu: 43.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.006797 | lrm: 1.00 | dt: 543ms | tok/sec: 965,914 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.605879 | lrm: 1.00 | dt: 526ms | tok/sec: 997,258 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.161317 | lrm: 1.00 | dt: 568ms | tok/sec: 922,274 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.781745 | lrm: 1.00 | dt: 526ms | tok/sec: 996,993 | mfu: 43.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.473541 | lrm: 1.00 | dt: 545ms | tok/sec: 962,617 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.220121 | lrm: 1.00 | dt: 531ms | tok/sec: 988,239 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.001549 | lrm: 1.00 | dt: 544ms | tok/sec: 963,393 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.811688 | lrm: 1.00 | dt: 533ms | tok/sec: 984,023 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.644207 | lrm: 1.00 | dt: 541ms | tok/sec: 969,711 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.503919 | lrm: 1.00 | dt: 535ms | tok/sec: 979,181 | mfu: 42.4% | epoch: 1 | remaining: 299s    
step 00012 (0.2%) | loss: 6.378960 | lrm: 1.00 | dt: 536ms | tok/sec: 978,277 | mfu: 42.4% | epoch: 1 | remaining: 299s    
step 00013 (0.4%) | loss: 6.269173 | lrm: 1.00 | dt: 537ms | tok/sec: 977,173 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00031 (3.6%) | loss: 5.399561 | lrm: 1.00 | dt: 537ms | tok/sec: 976,430 | mfu: 42.3% | epoch: 1 | remaining: 289s    
step 00032 (3.8%) | loss: 5.373046 | lrm: 1.00 | dt: 539ms | tok/sec: 972,525 | mfu: 42.1% | epoch: 1 | remaining: 288s    
step 00033 (3.9%) | loss: 5.353392 | lrm: 1.00 | dt: 537ms | tok/sec: 975,956 | mfu: 42.3% | epoch: 1 | remaining: 288s    
step 00034 (4.1%) | loss: 5.326604 | lrm: 1.00 | dt: 542ms | tok/sec: 968,205 | mfu: 41.9% | epoch: 1 | remaining: 287s    
step 00035 (4.3%) | loss: 5.302054 | lrm: 1.00 | dt: 537ms | tok/sec: 977,212 | mfu: 42.3% | epoch: 1 | remaining: 287s    
step 00036 (4.5%) | loss: 5.276824 | lrm: 1.00 | dt: 540ms | tok/sec: 971,062 | mfu: 42.1% | epoch: 1 | remaining: 286s    
step 00037 (4.7%) | loss: 5.249442 | lrm: 1.00 | dt: 539ms | tok/sec: 973,523 | mfu: 42.2% | epoch: 1 | remaining: 285s    
step 00038 (4.8%) | loss: 5.224696 | lrm: 1.00 | dt: 536ms | tok/sec: 977,489 | mfu: 42.3% | epoch: 1 | remaining: 285s    
step 00039 (5.0%) | loss: 5.199749 | lrm: 1.00 | dt: 539ms | tok/sec: 973,311 | mfu: 42.2% | epoch: 1 | remaining: 284s    
step 00040 (5.2%) | loss: 5.176728 | lrm: 1.00 | dt: 541ms | tok/sec: 968,814 | mfu: 42.0% | epoch: 1 | remaining: 284s    
step 00041 (5.4%) | loss: 5.152035 | lrm: 1.00 | dt: 536ms | tok/sec: 977,642 | mfu: 42.3% | epoch: 1 | remaining: 283s    
step 00042 (5.6%) | loss: 5.128081 | lrm: 1.00 | dt: 540ms | tok/sec: 970,405 | mfu: 42.0% | epoch: 1 | remaining: 283s    
step 00043 (5.7%) | loss: 5.103556 | lrm: 1.00 | dt: 538ms | tok/sec: 974,759 | mfu: 42.2% | epoch: 1 | remaining: 282s    
step 00044 (5.9%) | loss: 5.075758 | lrm: 1.00 | dt: 540ms | tok/sec: 970,208 | mfu: 42.0% | epoch: 1 | remaining: 282s    
step 00045 (6.1%) | loss: 5.051321 | lrm: 1.00 | dt: 542ms | tok/sec: 967,902 | mfu: 41.9% | epoch: 1 | remaining: 281s    
step 00046 (6.3%) | loss: 5.023971 | lrm: 1.00 | dt: 538ms | tok/sec: 974,236 | mfu: 42.2% | epoch: 1 | remaining: 281s    
step 00047 (6.5%) | loss: 4.994025 | lrm: 1.00 | dt: 538ms | tok/sec: 975,138 | mfu: 42.2% | epoch: 1 | remaining: 280s    
step 00048 (6.6%) | loss: 4.974427 | lrm: 1.00 | dt: 536ms | tok/sec: 977,301 | mfu: 42.3% | epoch: 1 | remaining: 280s    
step 00049 (6.8%) | loss: 4.945706 | lrm: 1.00 | dt: 541ms | tok/sec: 968,398 | mfu: 41.9% | epoch: 1 | remaining: 279s    
step 00050 (7.0%) | loss: 4.919665 | lrm: 1.00 | dt: 545ms | tok/sec: 962,598 | mfu: 41.7% | epoch: 1 | remaining: 278s    
step 00051 (7.2%) | loss: 4.896887 | lrm: 1.00 | dt: 532ms | tok/sec: 985,162 | mfu: 42.7% | epoch: 1 | remaining: 278s    
step 00052 (7.4%) | loss: 4.873144 | lrm: 1.00 | dt: 541ms | tok/sec: 969,380 | mfu: 42.0% | epoch: 1 | remaining: 277s    
step 00053 (7.5%) | loss: 4.849794 | lrm: 1.00 | dt: 539ms | tok/sec: 972,956 | mfu: 42.1% | epoch: 1 | remaining: 277s    
step 00054 (7.7%) | loss: 4.826102 | lrm: 1.00 | dt: 540ms | tok/sec: 970,791 | mfu: 42.1% | epoch: 1 | remaining: 276s    
step 00055 (7.9%) | loss: 4.797521 | lrm: 1.00 | dt: 537ms | tok/sec: 976,140 | mfu: 42.3% | epoch: 1 | remaining: 276s    
step 00056 (8.1%) | loss: 4.776477 | lrm: 1.00 | dt: 539ms | tok/sec: 972,682 | mfu: 42.1% | epoch: 1 | remaining: 275s    
step 00057 (8.3%) | loss: 4.758214 | lrm: 1.00 | dt: 539ms | tok/sec: 972,811 | mfu: 42.1% | epoch: 1 | remaining: 275s    
step 00058 (8.4%) | loss: 4.730721 | lrm: 1.00 | dt: 540ms | tok/sec: 970,921 | mfu: 42.1% | epoch: 1 | remaining: 274s    
step 00059 (8.6%) | loss: 4.709321 | lrm: 1.00 | dt: 540ms | tok/sec: 970,384 | mfu: 42.0% | epoch: 1 | remaining: 274s    
step 00060 (8.8%) | loss: 4.685699 | lrm: 1.00 | dt: 543ms | tok/sec: 965,793 | mfu: 41.8% | epoch: 1 | remaining: 273s    
step 00061 (9.0%) | loss: 4.659180 | lrm: 1.00 | dt: 539ms | tok/sec: 972,833 | mfu: 42.1% | epoch: 1 | remaining: 273s    
step 00062 (9.2%) | loss: 4.644684 | lrm: 1.00 | dt: 542ms | tok/sec: 967,127 | mfu: 41.9% | epoch: 1 | remaining: 272s    
step 00063 (9.3%) | loss: 4.625311 | lrm: 1.00 | dt: 541ms | tok/sec: 968,222 | mfu: 41.9% | epoch: 1 | remaining: 271s    
step 00064 (9.5%) | loss: 4.608091 | lrm: 1.00 | dt: 542ms | tok/sec: 967,990 | mfu: 41.9% | epoch: 1 | remaining: 271s    
step 00065 (9.7%) | loss: 4.578902 | lrm: 1.00 | dt: 537ms | tok/sec: 975,968 | mfu: 42.3% | epoch: 1 | remaining: 270s    
step 00066 (9.9%) | loss: 4.550819 | lrm: 1.00 | dt: 540ms | tok/sec: 970,027 | mfu: 42.0% | epoch: 1 | remaining: 270s    
step 00067 (10.1%) | loss: 4.529603 | lrm: 1.00 | dt: 541ms | tok/sec: 969,854 | mfu: 42.0% | epoch: 1 | remaining: 269s    
step 00068 (10.2%) | loss: 4.509118 | lrm: 1.00 | dt: 541ms | tok/sec: 968,357 | mfu: 41.9% | epoch: 1 | remaining: 269s    
step 00069 (10.4%) | loss: 4.489432 | lrm: 1.00 | dt: 539ms | tok/sec: 971,826 | mfu: 42.1% | epoch: 1 | remaining: 268s    
step 00070 (10.6%) | loss: 4.468072 | lrm: 1.00 | dt: 544ms | tok/sec: 963,259 | mfu: 41.7% | epoch: 1 | remaining: 268s    
step 00071 (10.8%) | loss: 4.442288 | lrm: 1.00 | dt: 536ms | tok/sec: 978,032 | mfu: 42.4% | epoch: 1 | remaining: 267s    
step 00072 (11.0%) | loss: 4.417241 | lrm: 1.00 | dt: 542ms | tok/sec: 967,472 | mfu: 41.9% | epoch: 1 | remaining: 267s    
step 00073 (11.1%) | loss: 4.389703 | lrm: 1.00 | dt: 540ms | tok/sec: 971,668 | mfu: 42.1% | epoch: 1 | remaining: 266s    
step 00074 (11.3%) | loss: 4.365457 | lrm: 1.00 | dt: 542ms | tok/sec: 967,147 | mfu: 41.9% | epoch: 1 | remaining: 266s    
step 00075 (11.5%) | loss: 4.342534 | lrm: 1.00 | dt: 539ms | tok/sec: 972,783 | mfu: 42.1% | epoch: 1 | remaining: 265s    
step 00076 (11.7%) | loss: 4.318284 | lrm: 1.00 | dt: 540ms | tok/sec: 970,485 | mfu: 42.0% | epoch: 1 | remaining: 264s    
step 00077 (11.9%) | loss: 4.296795 | lrm: 1.00 | dt: 538ms | tok/sec: 973,968 | mfu: 42.2% | epoch: 1 | remaining: 264s    
step 00078 (12.0%) | loss: 4.271600 | lrm: 1.00 | dt: 539ms | tok/sec: 972,109 | mfu: 42.1% | epoch: 1 | remaining: 263s    
step 00079 (12.2%) | loss: 4.255492 | lrm: 1.00 | dt: 539ms | tok/sec: 971,821 | mfu: 42.1% | epoch: 1 | remaining: 263s    
step 00080 (12.4%) | loss: 4.234481 | lrm: 1.00 | dt: 543ms | tok/sec: 964,810 | mfu: 41.8% | epoch: 1 | remaining: 262s    
step 00081 (12.6%) | loss: 4.208957 | lrm: 1.00 | dt: 538ms | tok/sec: 975,292 | mfu: 42.2% | epoch: 1 | remaining: 262s    
step 00082 (12.8%) | loss: 4.184542 | lrm: 1.00 | dt: 540ms | tok/sec: 970,702 | mfu: 42.0% | epoch: 1 | remaining: 261s    
step 00083 (12.9%) | loss: 4.162236 | lrm: 1.00 | dt: 539ms | tok/sec: 973,406 | mfu: 42.2% | epoch: 1 | remaining: 261s    
step 00084 (13.1%) | loss: 4.140958 | lrm: 1.00 | dt: 538ms | tok/sec: 974,657 | mfu: 42.2% | epoch: 1 | remaining: 260s    
step 00085 (13.3%) | loss: 4.126176 | lrm: 1.00 | dt: 542ms | tok/sec: 967,215 | mfu: 41.9% | epoch: 1 | remaining: 260s    
step 00086 (13.5%) | loss: 4.112406 | lrm: 1.00 | dt: 540ms | tok/sec: 971,224 | mfu: 42.1% | epoch: 1 | remaining: 259s    
step 00087 (13.7%) | loss: 4.093445 | lrm: 1.00 | dt: 539ms | tok/sec: 972,951 | mfu: 42.1% | epoch: 1 | remaining: 258s    
step 00088 (13.8%) | loss: 4.072949 | lrm: 1.00 | dt: 540ms | tok/sec: 971,159 | mfu: 42.1% | epoch: 1 | remaining: 258s    
step 00089 (14.0%) | loss: 4.050278 | lrm: 1.00 | dt: 540ms | tok/sec: 971,052 | mfu: 42.1% | epoch: 1 | remaining: 257s    
step 00090 (14.2%) | loss: 4.032139 | lrm: 1.00 | dt: 542ms | tok/sec: 967,476 | mfu: 41.9% | epoch: 1 | remaining: 257s    
step 00091 (14.4%) | loss: 4.011074 | lrm: 1.00 | dt: 536ms | tok/sec: 978,165 | mfu: 42.4% | epoch: 1 | remaining: 256s    
step 00092 (14.6%) | loss: 3.993671 | lrm: 1.00 | dt: 541ms | tok/sec: 968,829 | mfu: 42.0% | epoch: 1 | remaining: 256s    
step 00093 (14.7%) | loss: 3.981179 | lrm: 1.00 | dt: 539ms | tok/sec: 973,429 | mfu: 42.2% | epoch: 1 | remaining: 255s    
step 00094 (14.9%) | loss: 3.963292 | lrm: 1.00 | dt: 541ms | tok/sec: 969,943 | mfu: 42.0% | epoch: 1 | remaining: 255s    
step 00095 (15.1%) | loss: 3.948931 | lrm: 1.00 | dt: 538ms | tok/sec: 975,355 | mfu: 42.2% | epoch: 1 | remaining: 254s    
step 00096 (15.3%) | loss: 3.934668 | lrm: 1.00 | dt: 541ms | tok/sec: 969,884 | mfu: 42.0% | epoch: 1 | remaining: 254s    
step 00097 (15.5%) | loss: 3.912147 | lrm: 1.00 | dt: 538ms | tok/sec: 973,850 | mfu: 42.2% | epoch: 1 | remaining: 253s    
step 00098 (15.6%) | loss: 3.900984 | lrm: 1.00 | dt: 541ms | tok/sec: 968,483 | mfu: 42.0% | epoch: 1 | remaining: 253s    
step 00099 (15.8%) | loss: 3.888867 | lrm: 1.00 | dt: 537ms | tok/sec: 976,158 | mfu: 42.3% | epoch: 1 | remaining: 252s    
step 00100 (16.0%) | loss: 3.875006 | lrm: 1.00 | dt: 544ms | tok/sec: 963,780 | mfu: 41.7% | epoch: 1 | remaining: 251s    
step 00101 (16.2%) | loss: 3.859164 | lrm: 1.00 | dt: 537ms | tok/sec: 976,343 | mfu: 42.3% | epoch: 1 | remaining: 251s    
step 00102 (16.4%) | loss: 3.842679 | lrm: 1.00 | dt: 541ms | tok/sec: 969,200 | mfu: 42.0% | epoch: 1 | remaining: 250s    
step 00103 (16.5%) | loss: 3.829457 | lrm: 1.00 | dt: 540ms | tok/sec: 971,080 | mfu: 42.1% | epoch: 1 | remaining: 250s    
step 00104 (16.7%) | loss: 3.809172 | lrm: 1.00 | dt: 539ms | tok/sec: 972,307 | mfu: 42.1% | epoch: 1 | remaining: 249s    
step 00105 (16.9%) | loss: 3.804077 | lrm: 1.00 | dt: 540ms | tok/sec: 970,791 | mfu: 42.1% | epoch: 1 | remaining: 249s    
step 00106 (17.1%) | loss: 3.791918 | lrm: 1.00 | dt: 540ms | tok/sec: 971,190 | mfu: 42.1% | epoch: 1 | remaining: 248s    
step 00107 (17.3%) | loss: 3.774437 | lrm: 1.00 | dt: 542ms | tok/sec: 966,884 | mfu: 41.9% | epoch: 1 | remaining: 248s    
step 00108 (17.4%) | loss: 3.760847 | lrm: 1.00 | dt: 537ms | tok/sec: 976,633 | mfu: 42.3% | epoch: 1 | remaining: 247s    
step 00109 (17.6%) | loss: 3.741919 | lrm: 1.00 | dt: 539ms | tok/sec: 972,483 | mfu: 42.1% | epoch: 1 | remaining: 247s    
step 00110 (17.8%) | loss: 3.730509 | lrm: 1.00 | dt: 543ms | tok/sec: 965,437 | mfu: 41.8% | epoch: 1 | remaining: 246s    
step 00111 (18.0%) | loss: 3.719646 | lrm: 1.00 | dt: 539ms | tok/sec: 972,931 | mfu: 42.1% | epoch: 1 | remaining: 246s    
step 00112 (18.2%) | loss: 3.712534 | lrm: 1.00 | dt: 540ms | tok/sec: 971,037 | mfu: 42.1% | epoch: 1 | remaining: 245s    
step 00113 (18.3%) | loss: 3.702957 | lrm: 1.00 | dt: 551ms | tok/sec: 951,946 | mfu: 41.2% | epoch: 1 | remaining: 244s    
step 00114 (18.5%) | loss: 3.688679 | lrm: 1.00 | dt: 539ms | tok/sec: 972,960 | mfu: 42.1% | epoch: 1 | remaining: 244s    
step 00115 (18.7%) | loss: 3.680883 | lrm: 1.00 | dt: 538ms | tok/sec: 974,656 | mfu: 42.2% | epoch: 1 | remaining: 243s    
step 00116 (18.9%) | loss: 3.665370 | lrm: 1.00 | dt: 542ms | tok/sec: 966,563 | mfu: 41.9% | epoch: 1 | remaining: 243s    
step 00117 (19.1%) | loss: 3.660867 | lrm: 1.00 | dt: 538ms | tok/sec: 975,385 | mfu: 42.2% | epoch: 1 | remaining: 242s    
step 00118 (19.2%) | loss: 3.650822 | lrm: 1.00 | dt: 540ms | tok/sec: 970,088 | mfu: 42.0% | epoch: 1 | remaining: 242s    
step 00119 (19.4%) | loss: 3.642482 | lrm: 1.00 | dt: 537ms | tok/sec: 976,493 | mfu: 42.3% | epoch: 1 | remaining: 241s    
step 00120 (19.6%) | loss: 3.635303 | lrm: 1.00 | dt: 546ms | tok/sec: 960,054 | mfu: 41.6% | epoch: 1 | remaining: 241s    
step 00121 (19.8%) | loss: 3.623990 | lrm: 1.00 | dt: 534ms | tok/sec: 982,585 | mfu: 42.6% | epoch: 1 | remaining: 240s    
step 00122 (20.0%) | loss: 3.612721 | lrm: 1.00 | dt: 543ms | tok/sec: 965,540 | mfu: 41.8% | epoch: 1 | remaining: 240s    
step 00123 (20.1%) | loss: 3.606927 | lrm: 1.00 | dt: 538ms | tok/sec: 975,384 | mfu: 42.2% | epoch: 1 | remaining: 239s    
step 00124 (20.3%) | loss: 3.600657 | lrm: 1.00 | dt: 542ms | tok/sec: 968,035 | mfu: 41.9% | epoch: 1 | remaining: 239s    
step 00125 (20.5%) | loss: 3.593550 | lrm: 1.00 | dt: 538ms | tok/sec: 974,860 | mfu: 42.2% | epoch: 1 | remaining: 238s    
step 00126 (20.7%) | loss: 3.584621 | lrm: 1.00 | dt: 540ms | tok/sec: 970,925 | mfu: 42.1% | epoch: 1 | remaining: 237s    
step 00127 (20.9%) | loss: 3.578946 | lrm: 1.00 | dt: 537ms | tok/sec: 976,148 | mfu: 42.3% | epoch: 1 | remaining: 237s    
step 00128 (21.0%) | loss: 3.568371 | lrm: 1.00 | dt: 539ms | tok/sec: 972,001 | mfu: 42.1% | epoch: 1 | remaining: 236s    
step 00129 (21.2%) | loss: 3.560584 | lrm: 1.00 | dt: 540ms | tok/sec: 970,970 | mfu: 42.1% | epoch: 1 | remaining: 236s    
step 00130 (21.4%) | loss: 3.551486 | lrm: 1.00 | dt: 541ms | tok/sec: 969,107 | mfu: 42.0% | epoch: 1 | remaining: 235s    
step 00131 (21.6%) | loss: 3.544952 | lrm: 1.00 | dt: 534ms | tok/sec: 981,938 | mfu: 42.5% | epoch: 1 | remaining: 235s    
step 00132 (21.8%) | loss: 3.536789 | lrm: 1.00 | dt: 539ms | tok/sec: 972,594 | mfu: 42.1% | epoch: 1 | remaining: 234s    
step 00133 (21.9%) | loss: 3.520967 | lrm: 1.00 | dt: 537ms | tok/sec: 975,963 | mfu: 42.3% | epoch: 1 | remaining: 234s    
step 00134 (22.1%) | loss: 3.512486 | lrm: 1.00 | dt: 540ms | tok/sec: 970,213 | mfu: 42.0% | epoch: 1 | remaining: 233s    
step 00135 (22.3%) | loss: 3.508956 | lrm: 1.00 | dt: 538ms | tok/sec: 974,129 | mfu: 42.2% | epoch: 1 | remaining: 233s    
step 00136 (22.5%) | loss: 3.496840 | lrm: 1.00 | dt: 539ms | tok/sec: 973,350 | mfu: 42.2% | epoch: 1 | remaining: 232s    
step 00137 (22.7%) | loss: 3.498546 | lrm: 1.00 | dt: 539ms | tok/sec: 973,125 | mfu: 42.2% | epoch: 1 | remaining: 232s    
step 00138 (22.8%) | loss: 3.494032 | lrm: 1.00 | dt: 540ms | tok/sec: 970,741 | mfu: 42.0% | epoch: 1 | remaining: 231s    
step 00139 (23.0%) | loss: 3.487042 | lrm: 1.00 | dt: 540ms | tok/sec: 971,649 | mfu: 42.1% | epoch: 1 | remaining: 230s    
step 00140 (23.2%) | loss: 3.480919 | lrm: 1.00 | dt: 542ms | tok/sec: 966,836 | mfu: 41.9% | epoch: 1 | remaining: 230s    
step 00141 (23.4%) | loss: 3.470842 | lrm: 1.00 | dt: 556ms | tok/sec: 942,400 | mfu: 40.8% | epoch: 1 | remaining: 229s    
step 00142 (23.6%) | loss: 3.470083 | lrm: 1.00 | dt: 534ms | tok/sec: 981,819 | mfu: 42.5% | epoch: 1 | remaining: 229s    
step 00143 (23.7%) | loss: 3.465985 | lrm: 1.00 | dt: 589ms | tok/sec: 889,668 | mfu: 38.5% | epoch: 1 | remaining: 228s    
step 00144 (23.9%) | loss: 3.456232 | lrm: 1.00 | dt: 550ms | tok/sec: 953,573 | mfu: 41.3% | epoch: 1 | remaining: 228s    
step 00145 (24.1%) | loss: 3.454213 | lrm: 1.00 | dt: 531ms | tok/sec: 986,801 | mfu: 42.7% | epoch: 1 | remaining: 227s    
step 00146 (24.3%) | loss: 3.450081 | lrm: 1.00 | dt: 549ms | tok/sec: 955,566 | mfu: 41.4% | epoch: 1 | remaining: 227s    
step 00147 (24.5%) | loss: 3.452189 | lrm: 1.00 | dt: 532ms | tok/sec: 985,660 | mfu: 42.7% | epoch: 1 | remaining: 226s    
step 00148 (24.7%) | loss: 3.453957 | lrm: 1.00 | dt: 545ms | tok/sec: 961,929 | mfu: 41.7% | epoch: 1 | remaining: 225s    
step 00149 (24.8%) | loss: 3.450932 | lrm: 1.00 | dt: 536ms | tok/sec: 978,587 | mfu: 42.4% | epoch: 1 | remaining: 225s    
step 00150 (25.0%) | loss: 3.440208 | lrm: 1.00 | dt: 547ms | tok/sec: 957,680 | mfu: 41.5% | epoch: 1 | remaining: 224s    
step 00151 (25.2%) | loss: 3.434064 | lrm: 1.00 | dt: 533ms | tok/sec: 983,987 | mfu: 42.6% | epoch: 1 | remaining: 224s    
step 00152 (25.4%) | loss: 3.445195 | lrm: 1.00 | dt: 541ms | tok/sec: 969,245 | mfu: 42.0% | epoch: 1 | remaining: 223s    
step 00153 (25.6%) | loss: 3.444014 | lrm: 1.00 | dt: 537ms | tok/sec: 975,536 | mfu: 42.3% | epoch: 1 | remaining: 223s    
step 00154 (25.7%) | loss: 3.438913 | lrm: 1.00 | dt: 538ms | tok/sec: 974,392 | mfu: 42.2% | epoch: 1 | remaining: 222s    
step 00155 (25.9%) | loss: 3.432720 | lrm: 1.00 | dt: 539ms | tok/sec: 972,862 | mfu: 42.1% | epoch: 1 | remaining: 222s    
