Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,920
  scalars                 : 20
  total                   : 60,818,068
Estimated FLOPs per token: 2.957023e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 30315ms | tok/sec: 8,647 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.868180 | lrm: 1.00 | dt: 188ms | tok/sec: 1,391,427 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.493039 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,629 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.055837 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,261 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.694356 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,290 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.373036 | lrm: 1.00 | dt: 209ms | tok/sec: 1,254,931 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.122324 | lrm: 1.00 | dt: 198ms | tok/sec: 1,320,801 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.917083 | lrm: 1.00 | dt: 193ms | tok/sec: 1,361,769 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.745598 | lrm: 1.00 | dt: 192ms | tok/sec: 1,365,983 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.598981 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,944 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.476039 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,307 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.366344 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,447 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.267674 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,235 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.183872 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,258 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00031 (1.3%) | loss: 5.408426 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,865 | mfu: 40.4% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.381750 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,737 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00033 (1.4%) | loss: 5.355547 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,508 | mfu: 40.2% | epoch: 1 | remaining: 295s    
step 00034 (1.5%) | loss: 5.328324 | lrm: 1.00 | dt: 198ms | tok/sec: 1,320,812 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00035 (1.6%) | loss: 5.300470 | lrm: 1.00 | dt: 200ms | tok/sec: 1,310,546 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00036 (1.6%) | loss: 5.273395 | lrm: 1.00 | dt: 198ms | tok/sec: 1,320,909 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00037 (1.7%) | loss: 5.247621 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,614 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00038 (1.8%) | loss: 5.220302 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,271 | mfu: 40.3% | epoch: 1 | remaining: 294s    
step 00039 (1.8%) | loss: 5.194058 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,135 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00040 (1.9%) | loss: 5.170855 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,712 | mfu: 39.0% | epoch: 1 | remaining: 294s    
step 00041 (2.0%) | loss: 5.143828 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,717 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00042 (2.0%) | loss: 5.120081 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,529 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00043 (2.1%) | loss: 5.092461 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,578 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00044 (2.2%) | loss: 5.067785 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,169 | mfu: 39.9% | epoch: 1 | remaining: 293s    
step 00045 (2.2%) | loss: 5.045684 | lrm: 1.00 | dt: 200ms | tok/sec: 1,310,608 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00046 (2.3%) | loss: 5.021203 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,256 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00047 (2.4%) | loss: 4.995335 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,212 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00048 (2.4%) | loss: 4.971224 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,141 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00049 (2.5%) | loss: 4.943887 | lrm: 1.00 | dt: 200ms | tok/sec: 1,312,105 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00050 (2.6%) | loss: 4.922212 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,987 | mfu: 38.5% | epoch: 1 | remaining: 292s    
step 00051 (2.6%) | loss: 4.897483 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,756 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00052 (2.7%) | loss: 4.875873 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,869 | mfu: 39.7% | epoch: 1 | remaining: 292s    
step 00053 (2.8%) | loss: 4.853561 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,460 | mfu: 39.7% | epoch: 1 | remaining: 292s    
step 00054 (2.8%) | loss: 4.826852 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,079 | mfu: 39.6% | epoch: 1 | remaining: 291s    
step 00055 (2.9%) | loss: 4.804840 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,747 | mfu: 39.6% | epoch: 1 | remaining: 291s    
step 00056 (3.0%) | loss: 4.783634 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,712 | mfu: 39.9% | epoch: 1 | remaining: 291s    
step 00057 (3.0%) | loss: 4.763174 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,308 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00058 (3.1%) | loss: 4.740966 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,113 | mfu: 39.6% | epoch: 1 | remaining: 291s    
step 00059 (3.2%) | loss: 4.719050 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,795 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00060 (3.2%) | loss: 4.698539 | lrm: 1.00 | dt: 201ms | tok/sec: 1,307,295 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00061 (3.3%) | loss: 4.674857 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,904 | mfu: 40.0% | epoch: 1 | remaining: 290s    
step 00062 (3.4%) | loss: 4.653033 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,337 | mfu: 40.3% | epoch: 1 | remaining: 290s    
step 00063 (3.4%) | loss: 4.629553 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,985 | mfu: 40.2% | epoch: 1 | remaining: 290s    
step 00064 (3.5%) | loss: 4.605717 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,792 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00065 (3.5%) | loss: 4.581665 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,031 | mfu: 39.4% | epoch: 1 | remaining: 289s    
step 00066 (3.6%) | loss: 4.561212 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,202 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00067 (3.7%) | loss: 4.540221 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,359 | mfu: 39.7% | epoch: 1 | remaining: 289s    
step 00068 (3.7%) | loss: 4.515898 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,339 | mfu: 39.6% | epoch: 1 | remaining: 289s    
step 00069 (3.8%) | loss: 4.491142 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,993 | mfu: 39.1% | epoch: 1 | remaining: 288s    
step 00070 (3.9%) | loss: 4.466047 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,398 | mfu: 38.8% | epoch: 1 | remaining: 288s    
step 00071 (3.9%) | loss: 4.445644 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,567 | mfu: 40.0% | epoch: 1 | remaining: 288s    
step 00072 (4.0%) | loss: 4.425938 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,754 | mfu: 39.6% | epoch: 1 | remaining: 288s    
step 00073 (4.1%) | loss: 4.407688 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,455 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00074 (4.1%) | loss: 4.390188 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,961 | mfu: 39.8% | epoch: 1 | remaining: 287s    
step 00075 (4.2%) | loss: 4.370772 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,856 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00076 (4.3%) | loss: 4.350839 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,822 | mfu: 40.1% | epoch: 1 | remaining: 287s    
step 00077 (4.3%) | loss: 4.330969 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,138 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00078 (4.4%) | loss: 4.313852 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,970 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00079 (4.5%) | loss: 4.296543 | lrm: 1.00 | dt: 198ms | tok/sec: 1,327,165 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00080 (4.5%) | loss: 4.273409 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,893 | mfu: 38.7% | epoch: 1 | remaining: 286s    
step 00081 (4.6%) | loss: 4.252273 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,027 | mfu: 40.2% | epoch: 1 | remaining: 286s    
step 00082 (4.7%) | loss: 4.231215 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,385 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00083 (4.7%) | loss: 4.213830 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,985 | mfu: 40.1% | epoch: 1 | remaining: 286s    
step 00084 (4.8%) | loss: 4.195775 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,973 | mfu: 40.2% | epoch: 1 | remaining: 285s    
step 00085 (4.9%) | loss: 4.178369 | lrm: 1.00 | dt: 199ms | tok/sec: 1,315,553 | mfu: 39.3% | epoch: 1 | remaining: 285s    
step 00086 (4.9%) | loss: 4.161576 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,608 | mfu: 40.0% | epoch: 1 | remaining: 285s    
step 00087 (5.0%) | loss: 4.144231 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,482 | mfu: 40.1% | epoch: 1 | remaining: 285s    
step 00088 (5.1%) | loss: 4.123215 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,175 | mfu: 40.1% | epoch: 1 | remaining: 285s    
step 00089 (5.1%) | loss: 4.107887 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,219 | mfu: 39.8% | epoch: 1 | remaining: 284s    
step 00090 (5.2%) | loss: 4.090583 | lrm: 1.00 | dt: 202ms | tok/sec: 1,294,691 | mfu: 38.7% | epoch: 1 | remaining: 284s    
step 00091 (5.3%) | loss: 4.078149 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,262 | mfu: 40.1% | epoch: 1 | remaining: 284s    
step 00092 (5.3%) | loss: 4.061879 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,773 | mfu: 40.0% | epoch: 1 | remaining: 284s    
step 00093 (5.4%) | loss: 4.046746 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,732 | mfu: 40.0% | epoch: 1 | remaining: 284s    
step 00094 (5.5%) | loss: 4.029362 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,564 | mfu: 40.1% | epoch: 1 | remaining: 283s    
step 00095 (5.5%) | loss: 4.007170 | lrm: 1.00 | dt: 200ms | tok/sec: 1,307,639 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00096 (5.6%) | loss: 3.990671 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,117 | mfu: 40.0% | epoch: 1 | remaining: 283s    
step 00097 (5.7%) | loss: 3.980062 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,627 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00098 (5.7%) | loss: 3.967788 | lrm: 1.00 | dt: 197ms | tok/sec: 1,334,026 | mfu: 39.9% | epoch: 1 | remaining: 283s    
step 00099 (5.8%) | loss: 3.954053 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,808 | mfu: 39.9% | epoch: 1 | remaining: 282s    
step 00100 (5.8%) | loss: 3.940015 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,485 | mfu: 38.3% | epoch: 1 | remaining: 282s    
step 00101 (5.9%) | loss: 3.924288 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,282 | mfu: 40.3% | epoch: 1 | remaining: 282s    
step 00102 (6.0%) | loss: 3.908946 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,449 | mfu: 39.8% | epoch: 1 | remaining: 282s    
step 00103 (6.0%) | loss: 3.898174 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,203 | mfu: 40.1% | epoch: 1 | remaining: 282s    
step 00104 (6.1%) | loss: 3.885858 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,923 | mfu: 40.3% | epoch: 1 | remaining: 281s    
step 00105 (6.2%) | loss: 3.873740 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,157 | mfu: 39.1% | epoch: 1 | remaining: 281s    
step 00106 (6.2%) | loss: 3.861355 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,468 | mfu: 39.8% | epoch: 1 | remaining: 281s    
step 00107 (6.3%) | loss: 3.851189 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,751 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00108 (6.4%) | loss: 3.843402 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,053 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00109 (6.4%) | loss: 3.835705 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,658 | mfu: 39.8% | epoch: 1 | remaining: 280s    
step 00110 (6.5%) | loss: 3.828473 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,029 | mfu: 38.1% | epoch: 1 | remaining: 280s    
step 00111 (6.6%) | loss: 3.817566 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,029 | mfu: 40.2% | epoch: 1 | remaining: 280s    
step 00112 (6.6%) | loss: 3.804778 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,288 | mfu: 40.1% | epoch: 1 | remaining: 280s    
step 00113 (6.7%) | loss: 3.799708 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,815 | mfu: 40.1% | epoch: 1 | remaining: 280s    
step 00114 (6.8%) | loss: 3.790660 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,341 | mfu: 40.3% | epoch: 1 | remaining: 279s    
step 00115 (6.8%) | loss: 3.781404 | lrm: 1.00 | dt: 200ms | tok/sec: 1,311,262 | mfu: 39.2% | epoch: 1 | remaining: 279s    
step 00116 (6.9%) | loss: 3.770647 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,701 | mfu: 40.1% | epoch: 1 | remaining: 279s    
step 00117 (7.0%) | loss: 3.760027 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,263 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00118 (7.0%) | loss: 3.753561 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,535 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00119 (7.1%) | loss: 3.747924 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,363 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00120 (7.2%) | loss: 3.737178 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,078 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00121 (7.2%) | loss: 3.730311 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,595 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00122 (7.3%) | loss: 3.723531 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,773 | mfu: 40.4% | epoch: 1 | remaining: 278s    
step 00123 (7.4%) | loss: 3.716304 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,162 | mfu: 40.2% | epoch: 1 | remaining: 278s    
step 00124 (7.4%) | loss: 3.713711 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,693 | mfu: 39.9% | epoch: 1 | remaining: 278s    
step 00125 (7.5%) | loss: 3.709135 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,073 | mfu: 39.1% | epoch: 1 | remaining: 277s    
step 00126 (7.6%) | loss: 3.701211 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,830 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00127 (7.6%) | loss: 3.696222 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,386 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00128 (7.7%) | loss: 3.686395 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,241 | mfu: 40.1% | epoch: 1 | remaining: 277s    
step 00129 (7.8%) | loss: 3.680443 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,534 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00130 (7.8%) | loss: 3.672653 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,579 | mfu: 38.3% | epoch: 1 | remaining: 276s    
step 00131 (7.9%) | loss: 3.660472 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,820 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00132 (8.0%) | loss: 3.656796 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,507 | mfu: 40.4% | epoch: 1 | remaining: 276s    
step 00133 (8.0%) | loss: 3.653361 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,520 | mfu: 39.8% | epoch: 1 | remaining: 276s    
step 00134 (8.1%) | loss: 3.651957 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,441 | mfu: 39.6% | epoch: 1 | remaining: 276s    
step 00135 (8.2%) | loss: 3.647592 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,943 | mfu: 39.1% | epoch: 1 | remaining: 275s    
step 00136 (8.2%) | loss: 3.642721 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,244 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00137 (8.3%) | loss: 3.639249 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,039 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00138 (8.3%) | loss: 3.636124 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,730 | mfu: 39.9% | epoch: 1 | remaining: 275s    
step 00139 (8.4%) | loss: 3.634880 | lrm: 1.00 | dt: 199ms | tok/sec: 1,318,911 | mfu: 39.4% | epoch: 1 | remaining: 275s    
step 00140 (8.5%) | loss: 3.627481 | lrm: 1.00 | dt: 204ms | tok/sec: 1,284,324 | mfu: 38.4% | epoch: 1 | remaining: 274s    
step 00141 (8.5%) | loss: 3.621329 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,232 | mfu: 40.1% | epoch: 1 | remaining: 274s    
step 00142 (8.6%) | loss: 3.614067 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,486 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00143 (8.7%) | loss: 3.614877 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,038 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00144 (8.7%) | loss: 3.602575 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,269 | mfu: 39.8% | epoch: 1 | remaining: 274s    
step 00145 (8.8%) | loss: 3.596756 | lrm: 1.00 | dt: 199ms | tok/sec: 1,315,863 | mfu: 39.3% | epoch: 1 | remaining: 273s    
step 00146 (8.9%) | loss: 3.597559 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,679 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00147 (8.9%) | loss: 3.587733 | lrm: 1.00 | dt: 199ms | tok/sec: 1,317,133 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00148 (9.0%) | loss: 3.586887 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,393 | mfu: 40.1% | epoch: 1 | remaining: 273s    
step 00149 (9.1%) | loss: 3.580463 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,984 | mfu: 39.9% | epoch: 1 | remaining: 273s    
step 00150 (9.1%) | loss: 3.575914 | lrm: 1.00 | dt: 198ms | tok/sec: 1,321,425 | mfu: 39.5% | epoch: 1 | remaining: 272s    
step 00151 (9.2%) | loss: 3.573866 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,211 | mfu: 40.1% | epoch: 1 | remaining: 272s    
