Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,458,560
  scalars                 : 20
  total                   : 60,818,708
Estimated FLOPs per token: 2.957061e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 31307ms | tok/sec: 8,373 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867345 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,692 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485363 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,464 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.032934 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,739 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654821 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,167 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322622 | lrm: 1.00 | dt: 215ms | tok/sec: 1,220,960 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069933 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,565 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865106 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,432 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690887 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,293 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542804 | lrm: 1.00 | dt: 200ms | tok/sec: 1,307,704 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419777 | lrm: 1.00 | dt: 213ms | tok/sec: 1,228,114 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.311044 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,495 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.213725 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,853 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.131885 | lrm: 1.00 | dt: 199ms | tok/sec: 1,318,413 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00031 (1.4%) | loss: 5.420528 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,277 | mfu: 38.0% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.398192 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,031 | mfu: 38.8% | epoch: 1 | remaining: 296s    
step 00033 (1.5%) | loss: 5.376681 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,099 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00034 (1.6%) | loss: 5.354055 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,236 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00035 (1.6%) | loss: 5.330604 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,232 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00036 (1.7%) | loss: 5.307872 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,309 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00037 (1.8%) | loss: 5.286313 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,697 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00038 (1.8%) | loss: 5.263918 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,814 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00039 (1.9%) | loss: 5.242517 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,254 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00040 (2.0%) | loss: 5.223552 | lrm: 1.00 | dt: 209ms | tok/sec: 1,256,913 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00041 (2.0%) | loss: 5.201008 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,306 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00042 (2.1%) | loss: 5.181652 | lrm: 1.00 | dt: 200ms | tok/sec: 1,311,296 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00043 (2.2%) | loss: 5.158834 | lrm: 1.00 | dt: 201ms | tok/sec: 1,302,803 | mfu: 38.9% | epoch: 1 | remaining: 293s    
step 00044 (2.2%) | loss: 5.137667 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,213 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00045 (2.3%) | loss: 5.118582 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,374 | mfu: 38.1% | epoch: 1 | remaining: 293s    
step 00046 (2.4%) | loss: 5.096862 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,645 | mfu: 38.6% | epoch: 1 | remaining: 293s    
step 00047 (2.4%) | loss: 5.073804 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,948 | mfu: 36.0% | epoch: 1 | remaining: 292s    
step 00048 (2.5%) | loss: 5.053022 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,327 | mfu: 39.7% | epoch: 1 | remaining: 292s    
step 00049 (2.6%) | loss: 5.030778 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,831 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00050 (2.6%) | loss: 5.012782 | lrm: 1.00 | dt: 206ms | tok/sec: 1,274,026 | mfu: 38.1% | epoch: 1 | remaining: 292s    
step 00051 (2.7%) | loss: 4.990690 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,722 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00052 (2.8%) | loss: 4.970510 | lrm: 1.00 | dt: 204ms | tok/sec: 1,283,793 | mfu: 38.4% | epoch: 1 | remaining: 291s    
step 00053 (2.8%) | loss: 4.950388 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,245 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00054 (2.9%) | loss: 4.926606 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,021 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00055 (3.0%) | loss: 4.907302 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,481 | mfu: 38.5% | epoch: 1 | remaining: 291s    
step 00056 (3.0%) | loss: 4.888651 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,509 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00057 (3.1%) | loss: 4.870650 | lrm: 1.00 | dt: 205ms | tok/sec: 1,279,023 | mfu: 38.2% | epoch: 1 | remaining: 290s    
step 00058 (3.2%) | loss: 4.851219 | lrm: 1.00 | dt: 200ms | tok/sec: 1,312,895 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00059 (3.2%) | loss: 4.831888 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,984 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00060 (3.3%) | loss: 4.814266 | lrm: 1.00 | dt: 209ms | tok/sec: 1,256,696 | mfu: 37.6% | epoch: 1 | remaining: 290s    
step 00061 (3.4%) | loss: 4.792936 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,394 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00062 (3.5%) | loss: 4.773686 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,061 | mfu: 38.6% | epoch: 1 | remaining: 289s    
step 00063 (3.5%) | loss: 4.752637 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,094 | mfu: 38.6% | epoch: 1 | remaining: 289s    
step 00064 (3.6%) | loss: 4.731853 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,158 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00065 (3.7%) | loss: 4.711341 | lrm: 1.00 | dt: 203ms | tok/sec: 1,294,248 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00066 (3.7%) | loss: 4.693223 | lrm: 1.00 | dt: 201ms | tok/sec: 1,304,087 | mfu: 39.0% | epoch: 1 | remaining: 289s    
step 00067 (3.8%) | loss: 4.674936 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,815 | mfu: 38.5% | epoch: 1 | remaining: 288s    
step 00068 (3.9%) | loss: 4.651947 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,617 | mfu: 39.3% | epoch: 1 | remaining: 288s    
step 00069 (3.9%) | loss: 4.627986 | lrm: 1.00 | dt: 200ms | tok/sec: 1,310,254 | mfu: 39.2% | epoch: 1 | remaining: 288s    
step 00070 (4.0%) | loss: 4.604229 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,296 | mfu: 37.8% | epoch: 1 | remaining: 288s    
step 00071 (4.1%) | loss: 4.585885 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,637 | mfu: 39.0% | epoch: 1 | remaining: 288s    
step 00072 (4.1%) | loss: 4.567319 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,978 | mfu: 38.8% | epoch: 1 | remaining: 287s    
step 00073 (4.2%) | loss: 4.547393 | lrm: 1.00 | dt: 217ms | tok/sec: 1,209,827 | mfu: 36.2% | epoch: 1 | remaining: 287s    
step 00074 (4.3%) | loss: 4.528993 | lrm: 1.00 | dt: 199ms | tok/sec: 1,317,711 | mfu: 39.4% | epoch: 1 | remaining: 287s    
step 00075 (4.3%) | loss: 4.508741 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,362 | mfu: 39.1% | epoch: 1 | remaining: 287s    
step 00076 (4.4%) | loss: 4.487321 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,018 | mfu: 38.6% | epoch: 1 | remaining: 287s    
step 00077 (4.5%) | loss: 4.467086 | lrm: 1.00 | dt: 203ms | tok/sec: 1,294,254 | mfu: 38.7% | epoch: 1 | remaining: 286s    
step 00078 (4.5%) | loss: 4.449071 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,474 | mfu: 37.9% | epoch: 1 | remaining: 286s    
step 00079 (4.6%) | loss: 4.431606 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,679 | mfu: 39.1% | epoch: 1 | remaining: 286s    
step 00080 (4.7%) | loss: 4.407692 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,372 | mfu: 38.4% | epoch: 1 | remaining: 286s    
step 00081 (4.7%) | loss: 4.387179 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,327 | mfu: 38.9% | epoch: 1 | remaining: 286s    
step 00082 (4.8%) | loss: 4.365345 | lrm: 1.00 | dt: 202ms | tok/sec: 1,294,976 | mfu: 38.7% | epoch: 1 | remaining: 285s    
step 00083 (4.9%) | loss: 4.347089 | lrm: 1.00 | dt: 206ms | tok/sec: 1,273,060 | mfu: 38.0% | epoch: 1 | remaining: 285s    
step 00084 (4.9%) | loss: 4.328951 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,440 | mfu: 38.6% | epoch: 1 | remaining: 285s    
step 00085 (5.0%) | loss: 4.311262 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,806 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00086 (5.1%) | loss: 4.294560 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,754 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00087 (5.1%) | loss: 4.277972 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,723 | mfu: 38.6% | epoch: 1 | remaining: 284s    
step 00088 (5.2%) | loss: 4.255656 | lrm: 1.00 | dt: 202ms | tok/sec: 1,300,500 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00089 (5.3%) | loss: 4.238660 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,353 | mfu: 38.9% | epoch: 1 | remaining: 284s    
step 00090 (5.3%) | loss: 4.219736 | lrm: 1.00 | dt: 207ms | tok/sec: 1,269,428 | mfu: 37.9% | epoch: 1 | remaining: 284s    
step 00091 (5.4%) | loss: 4.204882 | lrm: 1.00 | dt: 198ms | tok/sec: 1,322,102 | mfu: 39.5% | epoch: 1 | remaining: 284s    
step 00092 (5.5%) | loss: 4.186010 | lrm: 1.00 | dt: 241ms | tok/sec: 1,085,888 | mfu: 32.5% | epoch: 1 | remaining: 283s    
step 00093 (5.6%) | loss: 4.169941 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,553 | mfu: 40.0% | epoch: 1 | remaining: 283s    
step 00094 (5.6%) | loss: 4.151721 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,083 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00095 (5.7%) | loss: 4.126964 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,117 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00096 (5.8%) | loss: 4.108715 | lrm: 1.00 | dt: 200ms | tok/sec: 1,310,084 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00097 (5.8%) | loss: 4.097324 | lrm: 1.00 | dt: 213ms | tok/sec: 1,233,371 | mfu: 36.9% | epoch: 1 | remaining: 282s    
step 00098 (5.9%) | loss: 4.084780 | lrm: 1.00 | dt: 200ms | tok/sec: 1,307,885 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00099 (6.0%) | loss: 4.069198 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,154 | mfu: 39.0% | epoch: 1 | remaining: 282s    
step 00100 (6.0%) | loss: 4.054978 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,826 | mfu: 38.0% | epoch: 1 | remaining: 282s    
step 00101 (6.1%) | loss: 4.039643 | lrm: 1.00 | dt: 201ms | tok/sec: 1,301,277 | mfu: 38.9% | epoch: 1 | remaining: 281s    
step 00102 (6.2%) | loss: 4.025750 | lrm: 1.00 | dt: 206ms | tok/sec: 1,272,241 | mfu: 38.0% | epoch: 1 | remaining: 281s    
step 00103 (6.2%) | loss: 4.013930 | lrm: 1.00 | dt: 202ms | tok/sec: 1,294,918 | mfu: 38.7% | epoch: 1 | remaining: 281s    
step 00104 (6.3%) | loss: 3.999975 | lrm: 1.00 | dt: 201ms | tok/sec: 1,304,634 | mfu: 39.0% | epoch: 1 | remaining: 281s    
step 00105 (6.4%) | loss: 3.986285 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,850 | mfu: 38.8% | epoch: 1 | remaining: 281s    
step 00106 (6.4%) | loss: 3.973012 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,026 | mfu: 38.6% | epoch: 1 | remaining: 280s    
step 00107 (6.5%) | loss: 3.961585 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,046 | mfu: 38.4% | epoch: 1 | remaining: 280s    
step 00108 (6.6%) | loss: 3.951487 | lrm: 1.00 | dt: 200ms | tok/sec: 1,311,343 | mfu: 39.2% | epoch: 1 | remaining: 280s    
step 00109 (6.6%) | loss: 3.939809 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,155 | mfu: 39.1% | epoch: 1 | remaining: 280s    
step 00110 (6.7%) | loss: 3.930269 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,787 | mfu: 37.7% | epoch: 1 | remaining: 280s    
step 00111 (6.8%) | loss: 3.917717 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,256 | mfu: 39.0% | epoch: 1 | remaining: 279s    
step 00112 (6.8%) | loss: 3.903455 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,467 | mfu: 38.3% | epoch: 1 | remaining: 279s    
step 00113 (6.9%) | loss: 3.897582 | lrm: 1.00 | dt: 200ms | tok/sec: 1,312,586 | mfu: 39.2% | epoch: 1 | remaining: 279s    
step 00114 (7.0%) | loss: 3.887146 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,005 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00115 (7.0%) | loss: 3.876770 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,508 | mfu: 38.4% | epoch: 1 | remaining: 279s    
step 00116 (7.1%) | loss: 3.864705 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,693 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00117 (7.2%) | loss: 3.852692 | lrm: 1.00 | dt: 203ms | tok/sec: 1,289,651 | mfu: 38.5% | epoch: 1 | remaining: 278s    
step 00118 (7.2%) | loss: 3.844317 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,496 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00119 (7.3%) | loss: 3.838818 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,486 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00120 (7.4%) | loss: 3.827425 | lrm: 1.00 | dt: 209ms | tok/sec: 1,254,272 | mfu: 37.5% | epoch: 1 | remaining: 278s    
step 00121 (7.5%) | loss: 3.819301 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,497 | mfu: 38.8% | epoch: 1 | remaining: 277s    
step 00122 (7.5%) | loss: 3.809777 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,236 | mfu: 38.8% | epoch: 1 | remaining: 277s    
step 00123 (7.6%) | loss: 3.799222 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,811 | mfu: 38.2% | epoch: 1 | remaining: 277s    
step 00124 (7.7%) | loss: 3.794496 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,350 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00125 (7.7%) | loss: 3.788959 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,008 | mfu: 38.5% | epoch: 1 | remaining: 277s    
step 00126 (7.8%) | loss: 3.779642 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,126 | mfu: 38.7% | epoch: 1 | remaining: 276s    
step 00127 (7.9%) | loss: 3.773780 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,880 | mfu: 38.8% | epoch: 1 | remaining: 276s    
step 00128 (7.9%) | loss: 3.764095 | lrm: 1.00 | dt: 202ms | tok/sec: 1,294,723 | mfu: 38.7% | epoch: 1 | remaining: 276s    
step 00129 (8.0%) | loss: 3.757564 | lrm: 1.00 | dt: 204ms | tok/sec: 1,284,435 | mfu: 38.4% | epoch: 1 | remaining: 276s    
step 00130 (8.1%) | loss: 3.748503 | lrm: 1.00 | dt: 208ms | tok/sec: 1,260,452 | mfu: 37.7% | epoch: 1 | remaining: 276s    
step 00131 (8.1%) | loss: 3.735975 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,089 | mfu: 38.8% | epoch: 1 | remaining: 275s    
step 00132 (8.2%) | loss: 3.732109 | lrm: 1.00 | dt: 200ms | tok/sec: 1,311,143 | mfu: 39.2% | epoch: 1 | remaining: 275s    
step 00133 (8.3%) | loss: 3.726812 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,367 | mfu: 39.2% | epoch: 1 | remaining: 275s    
step 00134 (8.3%) | loss: 3.724072 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,204 | mfu: 39.1% | epoch: 1 | remaining: 275s    
step 00135 (8.4%) | loss: 3.719532 | lrm: 1.00 | dt: 204ms | tok/sec: 1,285,057 | mfu: 38.4% | epoch: 1 | remaining: 275s    
step 00136 (8.5%) | loss: 3.714213 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,526 | mfu: 38.7% | epoch: 1 | remaining: 274s    
step 00137 (8.5%) | loss: 3.709784 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,746 | mfu: 39.1% | epoch: 1 | remaining: 274s    
step 00138 (8.6%) | loss: 3.705079 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,482 | mfu: 38.6% | epoch: 1 | remaining: 274s    
step 00139 (8.7%) | loss: 3.700736 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,063 | mfu: 38.8% | epoch: 1 | remaining: 274s    
step 00140 (8.7%) | loss: 3.693011 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,513 | mfu: 37.7% | epoch: 1 | remaining: 274s    
step 00141 (8.8%) | loss: 3.686375 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,928 | mfu: 39.0% | epoch: 1 | remaining: 273s    
step 00142 (8.9%) | loss: 3.678291 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,904 | mfu: 38.8% | epoch: 1 | remaining: 273s    
step 00143 (8.9%) | loss: 3.678624 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,977 | mfu: 39.1% | epoch: 1 | remaining: 273s    
step 00144 (9.0%) | loss: 3.665054 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,834 | mfu: 38.5% | epoch: 1 | remaining: 273s    
step 00145 (9.1%) | loss: 3.658078 | lrm: 1.00 | dt: 204ms | tok/sec: 1,283,497 | mfu: 38.4% | epoch: 1 | remaining: 273s    
step 00146 (9.1%) | loss: 3.658225 | lrm: 1.00 | dt: 202ms | tok/sec: 1,300,821 | mfu: 38.9% | epoch: 1 | remaining: 272s    
step 00147 (9.2%) | loss: 3.646985 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,138 | mfu: 38.8% | epoch: 1 | remaining: 272s    
step 00148 (9.3%) | loss: 3.645423 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,310 | mfu: 38.9% | epoch: 1 | remaining: 272s    
step 00149 (9.3%) | loss: 3.638946 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,047 | mfu: 38.8% | epoch: 1 | remaining: 272s    
step 00150 (9.4%) | loss: 3.633881 | lrm: 1.00 | dt: 207ms | tok/sec: 1,266,374 | mfu: 37.8% | epoch: 1 | remaining: 272s    
step 00151 (9.5%) | loss: 3.632319 | lrm: 1.00 | dt: 202ms | tok/sec: 1,300,483 | mfu: 38.9% | epoch: 1 | remaining: 271s    
