Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 13755ms | tok/sec: 19,057 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011228 | lrm: 0.00 | dt: 149ms | tok/sec: 1,758,706 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011244 | lrm: 0.00 | dt: 150ms | tok/sec: 1,744,796 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011237 | lrm: 0.00 | dt: 150ms | tok/sec: 1,747,508 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011261 | lrm: 0.00 | dt: 151ms | tok/sec: 1,739,070 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011249 | lrm: 0.00 | dt: 150ms | tok/sec: 1,750,017 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011250 | lrm: 0.00 | dt: 177ms | tok/sec: 1,484,137 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011256 | lrm: 0.00 | dt: 179ms | tok/sec: 1,464,032 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 169ms | tok/sec: 1,554,818 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011252 | lrm: 0.00 | dt: 170ms | tok/sec: 1,544,455 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011254 | lrm: 0.00 | dt: 175ms | tok/sec: 1,500,595 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011243 | lrm: 0.00 | dt: 150ms | tok/sec: 1,747,056 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011240 | lrm: 0.01 | dt: 180ms | tok/sec: 1,456,773 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 9.010746 | lrm: 0.02 | dt: 200ms | tok/sec: 1,310,885 | mfu: 31.7% | epoch: 1 | remaining: 299s    
step 00031 (1.2%) | loss: 7.694462 | lrm: 0.24 | dt: 186ms | tok/sec: 1,405,816 | mfu: 34.0% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 7.560093 | lrm: 0.25 | dt: 155ms | tok/sec: 1,692,725 | mfu: 40.9% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 7.433739 | lrm: 0.26 | dt: 156ms | tok/sec: 1,678,810 | mfu: 40.6% | epoch: 1 | remaining: 296s    
step 00034 (1.4%) | loss: 7.310351 | lrm: 0.27 | dt: 176ms | tok/sec: 1,487,732 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00035 (1.4%) | loss: 7.194000 | lrm: 0.28 | dt: 155ms | tok/sec: 1,685,946 | mfu: 40.7% | epoch: 1 | remaining: 296s    
step 00036 (1.5%) | loss: 7.082204 | lrm: 0.29 | dt: 183ms | tok/sec: 1,435,922 | mfu: 34.7% | epoch: 1 | remaining: 295s    
step 00037 (1.5%) | loss: 6.976818 | lrm: 0.30 | dt: 161ms | tok/sec: 1,631,180 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00038 (1.6%) | loss: 6.877335 | lrm: 0.32 | dt: 193ms | tok/sec: 1,361,204 | mfu: 32.9% | epoch: 1 | remaining: 295s    
step 00039 (1.6%) | loss: 6.782469 | lrm: 0.33 | dt: 165ms | tok/sec: 1,585,409 | mfu: 38.3% | epoch: 1 | remaining: 295s    
step 00040 (1.7%) | loss: 6.695216 | lrm: 0.34 | dt: 198ms | tok/sec: 1,323,163 | mfu: 32.0% | epoch: 1 | remaining: 295s    
step 00041 (1.8%) | loss: 6.611222 | lrm: 0.35 | dt: 181ms | tok/sec: 1,451,590 | mfu: 35.1% | epoch: 1 | remaining: 295s    
step 00042 (1.8%) | loss: 6.533264 | lrm: 0.36 | dt: 266ms | tok/sec: 983,985 | mfu: 23.8% | epoch: 1 | remaining: 294s    
step 00043 (1.9%) | loss: 6.458106 | lrm: 0.38 | dt: 178ms | tok/sec: 1,476,007 | mfu: 35.7% | epoch: 1 | remaining: 294s    
step 00044 (2.0%) | loss: 6.387628 | lrm: 0.39 | dt: 195ms | tok/sec: 1,346,437 | mfu: 32.5% | epoch: 1 | remaining: 294s    
step 00045 (2.0%) | loss: 6.322692 | lrm: 0.41 | dt: 173ms | tok/sec: 1,518,972 | mfu: 36.7% | epoch: 1 | remaining: 294s    
step 00046 (2.1%) | loss: 6.259083 | lrm: 0.42 | dt: 206ms | tok/sec: 1,275,091 | mfu: 30.8% | epoch: 1 | remaining: 294s    
step 00047 (2.2%) | loss: 6.198827 | lrm: 0.43 | dt: 161ms | tok/sec: 1,623,909 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00048 (2.2%) | loss: 6.144001 | lrm: 0.44 | dt: 168ms | tok/sec: 1,564,515 | mfu: 37.8% | epoch: 1 | remaining: 293s    
step 00049 (2.3%) | loss: 6.089296 | lrm: 0.45 | dt: 155ms | tok/sec: 1,687,374 | mfu: 40.8% | epoch: 1 | remaining: 293s    
step 00050 (2.3%) | loss: 6.038575 | lrm: 0.46 | dt: 160ms | tok/sec: 1,638,252 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00051 (2.4%) | loss: 5.991504 | lrm: 0.48 | dt: 172ms | tok/sec: 1,523,354 | mfu: 36.8% | epoch: 1 | remaining: 293s    
step 00052 (2.4%) | loss: 5.946815 | lrm: 0.49 | dt: 161ms | tok/sec: 1,626,183 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00053 (2.5%) | loss: 5.904320 | lrm: 0.50 | dt: 161ms | tok/sec: 1,624,353 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00054 (2.5%) | loss: 5.861537 | lrm: 0.51 | dt: 158ms | tok/sec: 1,659,449 | mfu: 40.1% | epoch: 1 | remaining: 292s    
step 00055 (2.6%) | loss: 5.823074 | lrm: 0.52 | dt: 170ms | tok/sec: 1,545,810 | mfu: 37.3% | epoch: 1 | remaining: 292s    
step 00056 (2.6%) | loss: 5.787037 | lrm: 0.53 | dt: 156ms | tok/sec: 1,677,501 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00057 (2.7%) | loss: 5.753920 | lrm: 0.54 | dt: 161ms | tok/sec: 1,629,376 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00058 (2.8%) | loss: 5.720856 | lrm: 0.55 | dt: 181ms | tok/sec: 1,448,589 | mfu: 35.0% | epoch: 1 | remaining: 292s    
step 00059 (2.8%) | loss: 5.689438 | lrm: 0.56 | dt: 204ms | tok/sec: 1,283,946 | mfu: 31.0% | epoch: 1 | remaining: 291s    
step 00060 (2.9%) | loss: 5.660198 | lrm: 0.58 | dt: 279ms | tok/sec: 938,702 | mfu: 22.7% | epoch: 1 | remaining: 291s    
step 00061 (3.0%) | loss: 5.629281 | lrm: 0.60 | dt: 154ms | tok/sec: 1,701,888 | mfu: 41.1% | epoch: 1 | remaining: 291s    
step 00062 (3.0%) | loss: 5.600002 | lrm: 0.61 | dt: 156ms | tok/sec: 1,677,642 | mfu: 40.5% | epoch: 1 | remaining: 291s    
step 00063 (3.1%) | loss: 5.570997 | lrm: 0.62 | dt: 158ms | tok/sec: 1,663,101 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00064 (3.1%) | loss: 5.541385 | lrm: 0.63 | dt: 156ms | tok/sec: 1,680,478 | mfu: 40.6% | epoch: 1 | remaining: 290s    
step 00065 (3.2%) | loss: 5.514833 | lrm: 0.64 | dt: 177ms | tok/sec: 1,479,385 | mfu: 35.7% | epoch: 1 | remaining: 290s    
step 00066 (3.2%) | loss: 5.487554 | lrm: 0.65 | dt: 170ms | tok/sec: 1,538,191 | mfu: 37.2% | epoch: 1 | remaining: 290s    
step 00067 (3.3%) | loss: 5.462278 | lrm: 0.66 | dt: 178ms | tok/sec: 1,472,500 | mfu: 35.6% | epoch: 1 | remaining: 290s    
step 00068 (3.4%) | loss: 5.433468 | lrm: 0.67 | dt: 175ms | tok/sec: 1,496,416 | mfu: 36.2% | epoch: 1 | remaining: 290s    
step 00069 (3.4%) | loss: 5.403429 | lrm: 0.68 | dt: 168ms | tok/sec: 1,557,143 | mfu: 37.6% | epoch: 1 | remaining: 290s    
step 00070 (3.5%) | loss: 5.373246 | lrm: 0.69 | dt: 159ms | tok/sec: 1,647,887 | mfu: 39.8% | epoch: 1 | remaining: 289s    
step 00071 (3.5%) | loss: 5.348205 | lrm: 0.71 | dt: 171ms | tok/sec: 1,535,088 | mfu: 37.1% | epoch: 1 | remaining: 289s    
step 00072 (3.6%) | loss: 5.321206 | lrm: 0.72 | dt: 219ms | tok/sec: 1,195,942 | mfu: 28.9% | epoch: 1 | remaining: 289s    
step 00073 (3.7%) | loss: 5.296276 | lrm: 0.73 | dt: 161ms | tok/sec: 1,628,052 | mfu: 39.3% | epoch: 1 | remaining: 289s    
step 00074 (3.7%) | loss: 5.273133 | lrm: 0.74 | dt: 199ms | tok/sec: 1,316,892 | mfu: 31.8% | epoch: 1 | remaining: 289s    
step 00075 (3.8%) | loss: 5.248094 | lrm: 0.76 | dt: 155ms | tok/sec: 1,686,106 | mfu: 40.7% | epoch: 1 | remaining: 289s    
step 00076 (3.8%) | loss: 5.223358 | lrm: 0.77 | dt: 184ms | tok/sec: 1,423,188 | mfu: 34.4% | epoch: 1 | remaining: 288s    
step 00077 (3.9%) | loss: 5.199092 | lrm: 0.78 | dt: 186ms | tok/sec: 1,412,271 | mfu: 34.1% | epoch: 1 | remaining: 288s    
step 00078 (4.0%) | loss: 5.175548 | lrm: 0.79 | dt: 156ms | tok/sec: 1,679,130 | mfu: 40.6% | epoch: 1 | remaining: 288s    
step 00079 (4.0%) | loss: 5.151715 | lrm: 0.80 | dt: 159ms | tok/sec: 1,652,531 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00080 (4.1%) | loss: 5.122953 | lrm: 0.81 | dt: 164ms | tok/sec: 1,594,072 | mfu: 38.5% | epoch: 1 | remaining: 288s    
step 00081 (4.1%) | loss: 5.097448 | lrm: 0.82 | dt: 168ms | tok/sec: 1,559,367 | mfu: 37.7% | epoch: 1 | remaining: 287s    
step 00082 (4.2%) | loss: 5.070930 | lrm: 0.83 | dt: 166ms | tok/sec: 1,580,028 | mfu: 38.2% | epoch: 1 | remaining: 287s    
step 00083 (4.2%) | loss: 5.047274 | lrm: 0.84 | dt: 162ms | tok/sec: 1,621,925 | mfu: 39.2% | epoch: 1 | remaining: 287s    
step 00084 (4.3%) | loss: 5.024052 | lrm: 0.86 | dt: 158ms | tok/sec: 1,658,551 | mfu: 40.1% | epoch: 1 | remaining: 287s    
step 00085 (4.3%) | loss: 5.001250 | lrm: 0.87 | dt: 157ms | tok/sec: 1,671,358 | mfu: 40.4% | epoch: 1 | remaining: 287s    
step 00086 (4.4%) | loss: 4.979193 | lrm: 0.88 | dt: 197ms | tok/sec: 1,330,712 | mfu: 32.2% | epoch: 1 | remaining: 287s    
step 00087 (4.4%) | loss: 4.955145 | lrm: 0.89 | dt: 157ms | tok/sec: 1,673,166 | mfu: 40.4% | epoch: 1 | remaining: 286s    
step 00088 (4.5%) | loss: 4.927620 | lrm: 0.90 | dt: 195ms | tok/sec: 1,344,134 | mfu: 32.5% | epoch: 1 | remaining: 286s    
step 00089 (4.6%) | loss: 4.903614 | lrm: 0.91 | dt: 200ms | tok/sec: 1,312,031 | mfu: 31.7% | epoch: 1 | remaining: 286s    
step 00090 (4.6%) | loss: 4.879366 | lrm: 0.93 | dt: 200ms | tok/sec: 1,310,074 | mfu: 31.7% | epoch: 1 | remaining: 286s    
step 00091 (4.7%) | loss: 4.856622 | lrm: 0.94 | dt: 155ms | tok/sec: 1,686,879 | mfu: 40.8% | epoch: 1 | remaining: 286s    
step 00092 (4.8%) | loss: 4.833012 | lrm: 0.95 | dt: 168ms | tok/sec: 1,564,205 | mfu: 37.8% | epoch: 1 | remaining: 286s    
step 00093 (4.8%) | loss: 4.810264 | lrm: 0.96 | dt: 155ms | tok/sec: 1,689,874 | mfu: 40.8% | epoch: 1 | remaining: 285s    
step 00094 (4.9%) | loss: 4.786819 | lrm: 0.97 | dt: 156ms | tok/sec: 1,681,807 | mfu: 40.6% | epoch: 1 | remaining: 285s    
step 00095 (4.9%) | loss: 4.755797 | lrm: 0.98 | dt: 179ms | tok/sec: 1,464,303 | mfu: 35.4% | epoch: 1 | remaining: 285s    
step 00096 (5.0%) | loss: 4.729953 | lrm: 0.99 | dt: 212ms | tok/sec: 1,238,541 | mfu: 29.9% | epoch: 1 | remaining: 285s    
step 00097 (5.0%) | loss: 4.711608 | lrm: 1.00 | dt: 187ms | tok/sec: 1,398,878 | mfu: 33.8% | epoch: 1 | remaining: 285s    
step 00098 (5.1%) | loss: 4.689583 | lrm: 1.00 | dt: 267ms | tok/sec: 983,532 | mfu: 23.8% | epoch: 1 | remaining: 284s    
step 00099 (5.2%) | loss: 4.665945 | lrm: 1.00 | dt: 182ms | tok/sec: 1,444,225 | mfu: 34.9% | epoch: 1 | remaining: 284s    
step 00100 (5.3%) | loss: 4.643530 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,697 | mfu: 31.0% | epoch: 1 | remaining: 284s    
step 00101 (5.3%) | loss: 4.618437 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,678 | mfu: 33.2% | epoch: 1 | remaining: 284s    
step 00102 (5.4%) | loss: 4.592551 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,140 | mfu: 33.0% | epoch: 1 | remaining: 284s    
step 00103 (5.4%) | loss: 4.569407 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,931 | mfu: 32.7% | epoch: 1 | remaining: 283s    
step 00104 (5.5%) | loss: 4.546910 | lrm: 1.00 | dt: 233ms | tok/sec: 1,125,277 | mfu: 27.2% | epoch: 1 | remaining: 283s    
step 00105 (5.6%) | loss: 4.522801 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,398 | mfu: 41.1% | epoch: 1 | remaining: 283s    
step 00106 (5.6%) | loss: 4.500192 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,791 | mfu: 38.1% | epoch: 1 | remaining: 283s    
step 00107 (5.7%) | loss: 4.479689 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,806 | mfu: 40.9% | epoch: 1 | remaining: 283s    
step 00108 (5.7%) | loss: 4.459108 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,640 | mfu: 40.7% | epoch: 1 | remaining: 283s    
step 00109 (5.8%) | loss: 4.436632 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,588 | mfu: 39.9% | epoch: 1 | remaining: 282s    
step 00110 (5.9%) | loss: 4.418019 | lrm: 1.00 | dt: 183ms | tok/sec: 1,430,311 | mfu: 34.6% | epoch: 1 | remaining: 282s    
step 00111 (5.9%) | loss: 4.397152 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,287 | mfu: 40.2% | epoch: 1 | remaining: 282s    
step 00112 (6.0%) | loss: 4.374223 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,075 | mfu: 40.0% | epoch: 1 | remaining: 282s    
step 00113 (6.0%) | loss: 4.358731 | lrm: 1.00 | dt: 193ms | tok/sec: 1,354,992 | mfu: 32.7% | epoch: 1 | remaining: 282s    
step 00114 (6.1%) | loss: 4.340852 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,785 | mfu: 38.6% | epoch: 1 | remaining: 282s    
step 00115 (6.1%) | loss: 4.321988 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,210 | mfu: 40.7% | epoch: 1 | remaining: 281s    
step 00116 (6.2%) | loss: 4.300309 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,141 | mfu: 38.6% | epoch: 1 | remaining: 281s    
step 00117 (6.2%) | loss: 4.277428 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,623 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00118 (6.3%) | loss: 4.260587 | lrm: 1.00 | dt: 183ms | tok/sec: 1,429,108 | mfu: 34.5% | epoch: 1 | remaining: 281s    
step 00119 (6.4%) | loss: 4.244757 | lrm: 1.00 | dt: 154ms | tok/sec: 1,700,940 | mfu: 41.1% | epoch: 1 | remaining: 281s    
step 00120 (6.4%) | loss: 4.222507 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,923 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00121 (6.5%) | loss: 4.206013 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,913 | mfu: 40.5% | epoch: 1 | remaining: 280s    
step 00122 (6.5%) | loss: 4.187254 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,184 | mfu: 40.2% | epoch: 1 | remaining: 280s    
step 00123 (6.6%) | loss: 4.166868 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,380 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00124 (6.6%) | loss: 4.151835 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,220 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00125 (6.7%) | loss: 4.136734 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,202 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00126 (6.7%) | loss: 4.118140 | lrm: 1.00 | dt: 216ms | tok/sec: 1,212,518 | mfu: 29.3% | epoch: 1 | remaining: 280s    
step 00127 (6.8%) | loss: 4.101180 | lrm: 1.00 | dt: 170ms | tok/sec: 1,545,071 | mfu: 37.3% | epoch: 1 | remaining: 279s    
step 00128 (6.9%) | loss: 4.081177 | lrm: 1.00 | dt: 173ms | tok/sec: 1,514,270 | mfu: 36.6% | epoch: 1 | remaining: 279s    
step 00129 (6.9%) | loss: 4.064930 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,489 | mfu: 40.7% | epoch: 1 | remaining: 279s    
step 00130 (7.0%) | loss: 4.049064 | lrm: 1.00 | dt: 176ms | tok/sec: 1,488,628 | mfu: 36.0% | epoch: 1 | remaining: 279s    
step 00131 (7.0%) | loss: 4.028817 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,174 | mfu: 40.8% | epoch: 1 | remaining: 279s    
step 00132 (7.1%) | loss: 4.015216 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,292 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00133 (7.1%) | loss: 4.000402 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,491 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00134 (7.2%) | loss: 3.989254 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,547 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00135 (7.2%) | loss: 3.976482 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,981 | mfu: 38.3% | epoch: 1 | remaining: 278s    
step 00136 (7.3%) | loss: 3.964014 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,329 | mfu: 39.6% | epoch: 1 | remaining: 278s    
step 00137 (7.3%) | loss: 3.951407 | lrm: 1.00 | dt: 177ms | tok/sec: 1,483,943 | mfu: 35.9% | epoch: 1 | remaining: 278s    
step 00138 (7.4%) | loss: 3.939296 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,177 | mfu: 40.6% | epoch: 1 | remaining: 278s    
step 00139 (7.5%) | loss: 3.929105 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,677 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00140 (7.5%) | loss: 3.916227 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,528 | mfu: 39.0% | epoch: 1 | remaining: 277s    
step 00141 (7.6%) | loss: 3.904240 | lrm: 1.00 | dt: 171ms | tok/sec: 1,533,527 | mfu: 37.1% | epoch: 1 | remaining: 277s    
step 00142 (7.6%) | loss: 3.890052 | lrm: 1.00 | dt: 155ms | tok/sec: 1,694,959 | mfu: 41.0% | epoch: 1 | remaining: 277s    
step 00143 (7.7%) | loss: 3.883282 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,459 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00144 (7.7%) | loss: 3.864123 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,208 | mfu: 40.1% | epoch: 1 | remaining: 277s    
step 00145 (7.8%) | loss: 3.852330 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,121 | mfu: 40.1% | epoch: 1 | remaining: 276s    
step 00146 (7.8%) | loss: 3.847928 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,591 | mfu: 39.3% | epoch: 1 | remaining: 276s    
step 00147 (7.9%) | loss: 3.832231 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,594 | mfu: 39.0% | epoch: 1 | remaining: 276s    
step 00148 (7.9%) | loss: 3.824914 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,431 | mfu: 40.1% | epoch: 1 | remaining: 276s    
step 00149 (8.0%) | loss: 3.812407 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,107 | mfu: 39.1% | epoch: 1 | remaining: 276s    
step 00150 (8.1%) | loss: 3.803913 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,832 | mfu: 31.5% | epoch: 1 | remaining: 276s    
step 00151 (8.1%) | loss: 3.797106 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,555 | mfu: 40.8% | epoch: 1 | remaining: 275s    
