Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 15495ms | tok/sec: 33,835 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.856584 | lrm: 1.00 | dt: 305ms | tok/sec: 1,719,521 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.431914 | lrm: 1.00 | dt: 306ms | tok/sec: 1,710,745 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.959789 | lrm: 1.00 | dt: 350ms | tok/sec: 1,496,485 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.557023 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,160 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.230047 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,757 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.978978 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,478 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.766821 | lrm: 1.00 | dt: 361ms | tok/sec: 1,453,662 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.587693 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,592 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.437171 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,518 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.309216 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,868 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.203297 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,102 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.110975 | lrm: 1.00 | dt: 352ms | tok/sec: 1,489,223 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.027832 | lrm: 1.00 | dt: 354ms | tok/sec: 1,482,260 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00031 (2.2%) | loss: 5.238922 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,468 | mfu: 39.4% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.208688 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,144 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.179780 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,077 | mfu: 40.1% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.145126 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,697 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.115060 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,571 | mfu: 39.6% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.084861 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,389 | mfu: 37.1% | epoch: 1 | remaining: 291s    
step 00037 (2.8%) | loss: 5.054677 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,808 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00038 (2.9%) | loss: 5.024406 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,281 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00039 (3.0%) | loss: 4.994883 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,387 | mfu: 39.2% | epoch: 1 | remaining: 291s    
step 00040 (3.2%) | loss: 4.963546 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,327 | mfu: 39.4% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 4.935016 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,294 | mfu: 39.9% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 4.908778 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,787 | mfu: 36.5% | epoch: 1 | remaining: 290s    
step 00043 (3.5%) | loss: 4.879356 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,584 | mfu: 40.4% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 4.852098 | lrm: 1.00 | dt: 366ms | tok/sec: 1,433,846 | mfu: 34.6% | epoch: 1 | remaining: 289s    
step 00045 (3.7%) | loss: 4.823547 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,352 | mfu: 38.8% | epoch: 1 | remaining: 289s    
step 00046 (3.8%) | loss: 4.794864 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,598 | mfu: 40.2% | epoch: 1 | remaining: 288s    
step 00047 (3.9%) | loss: 4.757632 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,084 | mfu: 38.0% | epoch: 1 | remaining: 288s    
step 00048 (4.0%) | loss: 4.731952 | lrm: 1.00 | dt: 352ms | tok/sec: 1,488,119 | mfu: 36.0% | epoch: 1 | remaining: 288s    
step 00049 (4.2%) | loss: 4.700268 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,268 | mfu: 39.4% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 4.668810 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,516 | mfu: 40.2% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 4.641918 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,084 | mfu: 38.2% | epoch: 1 | remaining: 287s    
step 00052 (4.5%) | loss: 4.612769 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,264 | mfu: 40.1% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 4.584043 | lrm: 1.00 | dt: 343ms | tok/sec: 1,526,385 | mfu: 36.9% | epoch: 1 | remaining: 286s    
step 00054 (4.7%) | loss: 4.554956 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,393 | mfu: 39.9% | epoch: 1 | remaining: 286s    
step 00055 (4.8%) | loss: 4.526151 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,972 | mfu: 40.0% | epoch: 1 | remaining: 285s    
step 00056 (4.9%) | loss: 4.503218 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,903 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00057 (5.0%) | loss: 4.479241 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,941 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00058 (5.1%) | loss: 4.451475 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,176 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00059 (5.2%) | loss: 4.429262 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,293 | mfu: 39.5% | epoch: 1 | remaining: 284s    
step 00060 (5.3%) | loss: 4.404362 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,034 | mfu: 39.3% | epoch: 1 | remaining: 284s    
step 00061 (5.4%) | loss: 4.376522 | lrm: 1.00 | dt: 313ms | tok/sec: 1,674,179 | mfu: 40.5% | epoch: 1 | remaining: 283s    
step 00062 (5.5%) | loss: 4.354489 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,957 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00063 (5.7%) | loss: 4.331558 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,764 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00064 (5.8%) | loss: 4.306173 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,510 | mfu: 40.5% | epoch: 1 | remaining: 282s    
step 00065 (5.9%) | loss: 4.277857 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,470 | mfu: 39.6% | epoch: 1 | remaining: 282s    
step 00066 (6.0%) | loss: 4.254438 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,174 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00067 (6.1%) | loss: 4.232513 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,597 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00068 (6.2%) | loss: 4.212012 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,902 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00069 (6.3%) | loss: 4.190995 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,281 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00070 (6.4%) | loss: 4.168140 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,811 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00071 (6.5%) | loss: 4.151614 | lrm: 1.00 | dt: 310ms | tok/sec: 1,692,166 | mfu: 40.9% | epoch: 1 | remaining: 280s    
step 00072 (6.6%) | loss: 4.130207 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,924 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00073 (6.7%) | loss: 4.104017 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,276 | mfu: 39.1% | epoch: 1 | remaining: 280s    
step 00074 (6.8%) | loss: 4.080549 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,869 | mfu: 40.2% | epoch: 1 | remaining: 279s    
step 00075 (6.9%) | loss: 4.063440 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,162 | mfu: 39.6% | epoch: 1 | remaining: 279s    
step 00076 (7.0%) | loss: 4.044341 | lrm: 1.00 | dt: 346ms | tok/sec: 1,513,114 | mfu: 36.6% | epoch: 1 | remaining: 279s    
step 00077 (7.1%) | loss: 4.029952 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,797 | mfu: 40.6% | epoch: 1 | remaining: 278s    
step 00078 (7.3%) | loss: 4.008342 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,405 | mfu: 35.6% | epoch: 1 | remaining: 278s    
step 00079 (7.4%) | loss: 3.990781 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,641 | mfu: 36.8% | epoch: 1 | remaining: 278s    
step 00080 (7.5%) | loss: 3.973141 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,716 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00081 (7.6%) | loss: 3.956204 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,608 | mfu: 38.5% | epoch: 1 | remaining: 277s    
step 00082 (7.7%) | loss: 3.938614 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,510 | mfu: 39.6% | epoch: 1 | remaining: 277s    
step 00083 (7.8%) | loss: 3.921387 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,643 | mfu: 40.3% | epoch: 1 | remaining: 276s    
step 00084 (7.9%) | loss: 3.905537 | lrm: 1.00 | dt: 362ms | tok/sec: 1,449,188 | mfu: 35.0% | epoch: 1 | remaining: 276s    
step 00085 (8.0%) | loss: 3.895597 | lrm: 1.00 | dt: 379ms | tok/sec: 1,381,836 | mfu: 33.4% | epoch: 1 | remaining: 276s    
step 00086 (8.2%) | loss: 3.882393 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,527 | mfu: 38.3% | epoch: 1 | remaining: 275s    
step 00087 (8.3%) | loss: 3.867598 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,175 | mfu: 40.6% | epoch: 1 | remaining: 275s    
step 00088 (8.4%) | loss: 3.851574 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,635 | mfu: 38.3% | epoch: 1 | remaining: 275s    
step 00089 (8.5%) | loss: 3.837039 | lrm: 1.00 | dt: 349ms | tok/sec: 1,500,741 | mfu: 36.3% | epoch: 1 | remaining: 274s    
step 00090 (8.6%) | loss: 3.827860 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,764 | mfu: 40.4% | epoch: 1 | remaining: 274s    
step 00091 (8.7%) | loss: 3.813584 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,219 | mfu: 39.9% | epoch: 1 | remaining: 274s    
step 00092 (8.8%) | loss: 3.799940 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,853 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00093 (8.9%) | loss: 3.791296 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,377 | mfu: 39.5% | epoch: 1 | remaining: 273s    
step 00094 (9.0%) | loss: 3.777884 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,047 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00095 (9.1%) | loss: 3.767728 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,751 | mfu: 39.0% | epoch: 1 | remaining: 272s    
step 00096 (9.2%) | loss: 3.760755 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,678 | mfu: 39.6% | epoch: 1 | remaining: 272s    
step 00097 (9.3%) | loss: 3.747207 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,295 | mfu: 39.8% | epoch: 1 | remaining: 272s    
step 00098 (9.5%) | loss: 3.739876 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,256 | mfu: 39.4% | epoch: 1 | remaining: 271s    
step 00099 (9.6%) | loss: 3.728474 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,006 | mfu: 39.6% | epoch: 1 | remaining: 271s    
step 00100 (9.7%) | loss: 3.720017 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,416 | mfu: 38.6% | epoch: 1 | remaining: 271s    
step 00101 (9.8%) | loss: 3.706318 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,423 | mfu: 39.1% | epoch: 1 | remaining: 270s    
step 00102 (9.9%) | loss: 3.697403 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,745 | mfu: 40.0% | epoch: 1 | remaining: 270s    
step 00103 (10.0%) | loss: 3.689235 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,691 | mfu: 39.5% | epoch: 1 | remaining: 270s    
step 00104 (10.1%) | loss: 3.673378 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,630 | mfu: 39.5% | epoch: 1 | remaining: 269s    
step 00105 (10.2%) | loss: 3.668240 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,989 | mfu: 39.7% | epoch: 1 | remaining: 269s    
step 00106 (10.3%) | loss: 3.661779 | lrm: 1.00 | dt: 353ms | tok/sec: 1,484,051 | mfu: 35.9% | epoch: 1 | remaining: 269s    
step 00107 (10.4%) | loss: 3.649856 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,821 | mfu: 37.5% | epoch: 1 | remaining: 268s    
step 00108 (10.5%) | loss: 3.644448 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,039 | mfu: 38.1% | epoch: 1 | remaining: 268s    
step 00109 (10.7%) | loss: 3.632116 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,795 | mfu: 38.6% | epoch: 1 | remaining: 268s    
step 00110 (10.8%) | loss: 3.627154 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,400 | mfu: 39.3% | epoch: 1 | remaining: 267s    
step 00111 (10.9%) | loss: 3.624146 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,717 | mfu: 39.6% | epoch: 1 | remaining: 267s    
step 00112 (11.0%) | loss: 3.619787 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,645 | mfu: 39.7% | epoch: 1 | remaining: 267s    
step 00113 (11.1%) | loss: 3.611115 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,796 | mfu: 39.3% | epoch: 1 | remaining: 266s    
step 00114 (11.2%) | loss: 3.601838 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,876 | mfu: 33.8% | epoch: 1 | remaining: 266s    
step 00115 (11.3%) | loss: 3.598617 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,245 | mfu: 39.5% | epoch: 1 | remaining: 266s    
step 00116 (11.4%) | loss: 3.593413 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,737 | mfu: 39.9% | epoch: 1 | remaining: 265s    
step 00117 (11.5%) | loss: 3.592789 | lrm: 1.00 | dt: 367ms | tok/sec: 1,430,406 | mfu: 34.6% | epoch: 1 | remaining: 265s    
step 00118 (11.6%) | loss: 3.590345 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,715 | mfu: 40.3% | epoch: 1 | remaining: 265s    
step 00119 (11.8%) | loss: 3.584673 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,131 | mfu: 40.0% | epoch: 1 | remaining: 264s    
step 00120 (11.9%) | loss: 3.580524 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,326 | mfu: 37.8% | epoch: 1 | remaining: 264s    
step 00121 (12.0%) | loss: 3.571398 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,943 | mfu: 40.3% | epoch: 1 | remaining: 264s    
step 00122 (12.1%) | loss: 3.560849 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,379 | mfu: 40.2% | epoch: 1 | remaining: 263s    
step 00123 (12.2%) | loss: 3.557907 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,430 | mfu: 38.6% | epoch: 1 | remaining: 263s    
step 00124 (12.3%) | loss: 3.556507 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,655 | mfu: 39.9% | epoch: 1 | remaining: 263s    
step 00125 (12.4%) | loss: 3.553877 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,773 | mfu: 40.0% | epoch: 1 | remaining: 262s    
step 00126 (12.5%) | loss: 3.548287 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,272 | mfu: 38.4% | epoch: 1 | remaining: 262s    
step 00127 (12.6%) | loss: 3.547585 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,287 | mfu: 39.4% | epoch: 1 | remaining: 262s    
step 00128 (12.7%) | loss: 3.541984 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,115 | mfu: 37.9% | epoch: 1 | remaining: 262s    
step 00129 (12.8%) | loss: 3.535346 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,915 | mfu: 39.9% | epoch: 1 | remaining: 261s    
step 00130 (12.9%) | loss: 3.531891 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,064 | mfu: 39.5% | epoch: 1 | remaining: 261s    
step 00131 (13.0%) | loss: 3.526407 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,276 | mfu: 39.8% | epoch: 1 | remaining: 261s    
step 00132 (13.1%) | loss: 3.521691 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,372 | mfu: 39.3% | epoch: 1 | remaining: 260s    
step 00133 (13.3%) | loss: 3.516900 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,792 | mfu: 39.5% | epoch: 1 | remaining: 260s    
step 00134 (13.4%) | loss: 3.511685 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,282 | mfu: 38.3% | epoch: 1 | remaining: 260s    
step 00135 (13.5%) | loss: 3.508856 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,145 | mfu: 38.6% | epoch: 1 | remaining: 259s    
step 00136 (13.6%) | loss: 3.502836 | lrm: 1.00 | dt: 349ms | tok/sec: 1,503,066 | mfu: 36.3% | epoch: 1 | remaining: 259s    
step 00137 (13.7%) | loss: 3.501705 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,717 | mfu: 38.8% | epoch: 1 | remaining: 259s    
step 00138 (13.8%) | loss: 3.492517 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,129 | mfu: 40.4% | epoch: 1 | remaining: 258s    
step 00139 (13.9%) | loss: 3.484266 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,065 | mfu: 38.7% | epoch: 1 | remaining: 258s    
step 00140 (14.0%) | loss: 3.479304 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,986 | mfu: 39.2% | epoch: 1 | remaining: 258s    
step 00141 (14.1%) | loss: 3.474918 | lrm: 1.00 | dt: 312ms | tok/sec: 1,679,489 | mfu: 40.6% | epoch: 1 | remaining: 257s    
step 00142 (14.2%) | loss: 3.472645 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,881 | mfu: 39.5% | epoch: 1 | remaining: 257s    
step 00143 (14.3%) | loss: 3.470662 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,289 | mfu: 39.0% | epoch: 1 | remaining: 257s    
step 00144 (14.4%) | loss: 3.465952 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,936 | mfu: 40.0% | epoch: 1 | remaining: 256s    
step 00145 (14.6%) | loss: 3.464608 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,365 | mfu: 36.3% | epoch: 1 | remaining: 256s    
step 00146 (14.7%) | loss: 3.462668 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,199 | mfu: 39.3% | epoch: 1 | remaining: 256s    
step 00147 (14.8%) | loss: 3.463288 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,507 | mfu: 39.7% | epoch: 1 | remaining: 255s    
step 00148 (14.9%) | loss: 3.463914 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,162 | mfu: 39.3% | epoch: 1 | remaining: 255s    
step 00149 (15.0%) | loss: 3.460840 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,300 | mfu: 39.8% | epoch: 1 | remaining: 255s    
step 00150 (15.1%) | loss: 3.452851 | lrm: 1.00 | dt: 362ms | tok/sec: 1,447,347 | mfu: 35.0% | epoch: 1 | remaining: 254s    
step 00151 (15.2%) | loss: 3.449797 | lrm: 1.00 | dt: 311ms | tok/sec: 1,686,887 | mfu: 40.8% | epoch: 1 | remaining: 254s    
