Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,920
  scalars                 : 20
  total                   : 60,818,068
Estimated FLOPs per token: 2.957023e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 18803ms | tok/sec: 13,941 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867386 | lrm: 1.00 | dt: 189ms | tok/sec: 1,389,228 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485572 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,376 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033174 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,230 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655016 | lrm: 1.00 | dt: 189ms | tok/sec: 1,383,801 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322649 | lrm: 1.00 | dt: 205ms | tok/sec: 1,275,742 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069890 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,896 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864892 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,837 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690633 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,404 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542508 | lrm: 1.00 | dt: 190ms | tok/sec: 1,376,447 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419430 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,057 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310596 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,658 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.213132 | lrm: 1.00 | dt: 192ms | tok/sec: 1,366,301 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.131146 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,143 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00031 (1.3%) | loss: 5.392231 | lrm: 1.00 | dt: 193ms | tok/sec: 1,356,371 | mfu: 40.5% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.367462 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,725 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00033 (1.4%) | loss: 5.342812 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,178 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00034 (1.5%) | loss: 5.316997 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,114 | mfu: 40.3% | epoch: 1 | remaining: 295s    
step 00035 (1.6%) | loss: 5.290284 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,228 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00036 (1.6%) | loss: 5.264244 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,065 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00037 (1.7%) | loss: 5.239387 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,028 | mfu: 40.0% | epoch: 1 | remaining: 295s    
step 00038 (1.8%) | loss: 5.212920 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,484 | mfu: 40.1% | epoch: 1 | remaining: 295s    
step 00039 (1.8%) | loss: 5.187153 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,836 | mfu: 40.0% | epoch: 1 | remaining: 294s    
step 00040 (1.9%) | loss: 5.164980 | lrm: 1.00 | dt: 201ms | tok/sec: 1,302,683 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00041 (2.0%) | loss: 5.139101 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,609 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00042 (2.0%) | loss: 5.116173 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,629 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00043 (2.1%) | loss: 5.089488 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,228 | mfu: 40.4% | epoch: 1 | remaining: 294s    
step 00044 (2.2%) | loss: 5.065226 | lrm: 1.00 | dt: 193ms | tok/sec: 1,354,835 | mfu: 40.5% | epoch: 1 | remaining: 293s    
step 00045 (2.2%) | loss: 5.043137 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,090 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00046 (2.3%) | loss: 5.018501 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,458 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00047 (2.3%) | loss: 4.992381 | lrm: 1.00 | dt: 195ms | tok/sec: 1,340,936 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00048 (2.4%) | loss: 4.967326 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,463 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00049 (2.5%) | loss: 4.939078 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,564 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00050 (2.5%) | loss: 4.917286 | lrm: 1.00 | dt: 199ms | tok/sec: 1,317,976 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00051 (2.6%) | loss: 4.891702 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,162 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00052 (2.7%) | loss: 4.868262 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,223 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00053 (2.7%) | loss: 4.844437 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,171 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00054 (2.8%) | loss: 4.816985 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,736 | mfu: 40.1% | epoch: 1 | remaining: 291s    
step 00055 (2.9%) | loss: 4.794034 | lrm: 1.00 | dt: 195ms | tok/sec: 1,340,895 | mfu: 40.1% | epoch: 1 | remaining: 291s    
step 00056 (2.9%) | loss: 4.771389 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,850 | mfu: 39.8% | epoch: 1 | remaining: 291s    
step 00057 (3.0%) | loss: 4.749300 | lrm: 1.00 | dt: 194ms | tok/sec: 1,351,295 | mfu: 40.4% | epoch: 1 | remaining: 291s    
step 00058 (3.1%) | loss: 4.727103 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,581 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00059 (3.1%) | loss: 4.705362 | lrm: 1.00 | dt: 193ms | tok/sec: 1,355,159 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00060 (3.2%) | loss: 4.686155 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,821 | mfu: 39.4% | epoch: 1 | remaining: 290s    
step 00061 (3.3%) | loss: 4.660778 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,021 | mfu: 40.0% | epoch: 1 | remaining: 290s    
step 00062 (3.3%) | loss: 4.637374 | lrm: 1.00 | dt: 194ms | tok/sec: 1,354,552 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00063 (3.4%) | loss: 4.612475 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,483 | mfu: 39.9% | epoch: 1 | remaining: 290s    
step 00064 (3.5%) | loss: 4.587468 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,178 | mfu: 40.1% | epoch: 1 | remaining: 289s    
step 00065 (3.5%) | loss: 4.562924 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,177 | mfu: 40.2% | epoch: 1 | remaining: 289s    
step 00066 (3.6%) | loss: 4.542573 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,756 | mfu: 39.7% | epoch: 1 | remaining: 289s    
step 00067 (3.7%) | loss: 4.520681 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,761 | mfu: 39.9% | epoch: 1 | remaining: 289s    
step 00068 (3.7%) | loss: 4.495920 | lrm: 1.00 | dt: 217ms | tok/sec: 1,207,226 | mfu: 36.1% | epoch: 1 | remaining: 289s    
step 00069 (3.8%) | loss: 4.472148 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,886 | mfu: 41.1% | epoch: 1 | remaining: 288s    
step 00070 (3.9%) | loss: 4.448086 | lrm: 1.00 | dt: 216ms | tok/sec: 1,214,485 | mfu: 36.3% | epoch: 1 | remaining: 288s    
step 00071 (3.9%) | loss: 4.427441 | lrm: 1.00 | dt: 192ms | tok/sec: 1,366,399 | mfu: 40.8% | epoch: 1 | remaining: 288s    
step 00072 (4.0%) | loss: 4.406660 | lrm: 1.00 | dt: 210ms | tok/sec: 1,251,085 | mfu: 37.4% | epoch: 1 | remaining: 288s    
step 00073 (4.1%) | loss: 4.385459 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,884 | mfu: 40.2% | epoch: 1 | remaining: 288s    
step 00074 (4.1%) | loss: 4.366640 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,216 | mfu: 40.9% | epoch: 1 | remaining: 287s    
step 00075 (4.2%) | loss: 4.345847 | lrm: 1.00 | dt: 199ms | tok/sec: 1,315,724 | mfu: 39.3% | epoch: 1 | remaining: 287s    
step 00076 (4.3%) | loss: 4.325150 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,131 | mfu: 40.1% | epoch: 1 | remaining: 287s    
step 00077 (4.3%) | loss: 4.305431 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,860 | mfu: 38.7% | epoch: 1 | remaining: 287s    
step 00078 (4.4%) | loss: 4.289304 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,638 | mfu: 40.3% | epoch: 1 | remaining: 287s    
step 00079 (4.5%) | loss: 4.272395 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,663 | mfu: 40.1% | epoch: 1 | remaining: 286s    
step 00080 (4.5%) | loss: 4.249751 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,226 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00081 (4.6%) | loss: 4.228746 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,573 | mfu: 41.2% | epoch: 1 | remaining: 286s    
step 00082 (4.6%) | loss: 4.205771 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,158 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00083 (4.7%) | loss: 4.187141 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,876 | mfu: 40.2% | epoch: 1 | remaining: 286s    
step 00084 (4.8%) | loss: 4.169516 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,210 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00085 (4.8%) | loss: 4.151683 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,124 | mfu: 39.4% | epoch: 1 | remaining: 285s    
step 00086 (4.9%) | loss: 4.135502 | lrm: 1.00 | dt: 198ms | tok/sec: 1,325,874 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00087 (5.0%) | loss: 4.119388 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,374 | mfu: 40.3% | epoch: 1 | remaining: 285s    
step 00088 (5.0%) | loss: 4.098615 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,592 | mfu: 40.6% | epoch: 1 | remaining: 285s    
step 00089 (5.1%) | loss: 4.081706 | lrm: 1.00 | dt: 206ms | tok/sec: 1,273,010 | mfu: 38.0% | epoch: 1 | remaining: 284s    
step 00090 (5.2%) | loss: 4.063462 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,774 | mfu: 40.2% | epoch: 1 | remaining: 284s    
step 00091 (5.2%) | loss: 4.050170 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,930 | mfu: 41.3% | epoch: 1 | remaining: 284s    
step 00092 (5.3%) | loss: 4.031749 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,088 | mfu: 39.9% | epoch: 1 | remaining: 284s    
step 00093 (5.4%) | loss: 4.016647 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,521 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00094 (5.4%) | loss: 3.998142 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,109 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00095 (5.5%) | loss: 3.973284 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,123 | mfu: 40.6% | epoch: 1 | remaining: 283s    
step 00096 (5.6%) | loss: 3.955680 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,658 | mfu: 40.7% | epoch: 1 | remaining: 283s    
step 00097 (5.6%) | loss: 3.945021 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,924 | mfu: 40.0% | epoch: 1 | remaining: 283s    
step 00098 (5.7%) | loss: 3.933085 | lrm: 1.00 | dt: 200ms | tok/sec: 1,311,326 | mfu: 39.2% | epoch: 1 | remaining: 283s    
step 00099 (5.8%) | loss: 3.919429 | lrm: 1.00 | dt: 198ms | tok/sec: 1,326,243 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00100 (5.8%) | loss: 3.906063 | lrm: 1.00 | dt: 199ms | tok/sec: 1,315,018 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00101 (5.9%) | loss: 3.891079 | lrm: 1.00 | dt: 191ms | tok/sec: 1,370,688 | mfu: 41.0% | epoch: 1 | remaining: 282s    
step 00102 (6.0%) | loss: 3.877210 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,240 | mfu: 39.8% | epoch: 1 | remaining: 282s    
step 00103 (6.0%) | loss: 3.866754 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,246 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00104 (6.1%) | loss: 3.854651 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,023 | mfu: 39.8% | epoch: 1 | remaining: 282s    
step 00105 (6.2%) | loss: 3.841812 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,301 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00106 (6.2%) | loss: 3.830175 | lrm: 1.00 | dt: 193ms | tok/sec: 1,359,985 | mfu: 40.6% | epoch: 1 | remaining: 281s    
step 00107 (6.3%) | loss: 3.821694 | lrm: 1.00 | dt: 195ms | tok/sec: 1,340,916 | mfu: 40.1% | epoch: 1 | remaining: 281s    
step 00108 (6.3%) | loss: 3.814420 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,168 | mfu: 39.5% | epoch: 1 | remaining: 281s    
step 00109 (6.4%) | loss: 3.806625 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,161 | mfu: 39.7% | epoch: 1 | remaining: 281s    
step 00110 (6.5%) | loss: 3.799137 | lrm: 1.00 | dt: 200ms | tok/sec: 1,312,107 | mfu: 39.2% | epoch: 1 | remaining: 280s    
step 00111 (6.5%) | loss: 3.788171 | lrm: 1.00 | dt: 193ms | tok/sec: 1,359,888 | mfu: 40.6% | epoch: 1 | remaining: 280s    
step 00112 (6.6%) | loss: 3.775524 | lrm: 1.00 | dt: 193ms | tok/sec: 1,356,515 | mfu: 40.5% | epoch: 1 | remaining: 280s    
step 00113 (6.7%) | loss: 3.770593 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,800 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00114 (6.7%) | loss: 3.761972 | lrm: 1.00 | dt: 199ms | tok/sec: 1,317,651 | mfu: 39.4% | epoch: 1 | remaining: 280s    
step 00115 (6.8%) | loss: 3.753997 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,475 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00116 (6.9%) | loss: 3.744356 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,572 | mfu: 40.2% | epoch: 1 | remaining: 279s    
step 00117 (6.9%) | loss: 3.732895 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,061 | mfu: 40.6% | epoch: 1 | remaining: 279s    
step 00118 (7.0%) | loss: 3.726418 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,397 | mfu: 40.1% | epoch: 1 | remaining: 279s    
step 00119 (7.1%) | loss: 3.722566 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,569 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00120 (7.1%) | loss: 3.713206 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,912 | mfu: 39.1% | epoch: 1 | remaining: 278s    
step 00121 (7.2%) | loss: 3.707082 | lrm: 1.00 | dt: 192ms | tok/sec: 1,365,252 | mfu: 40.8% | epoch: 1 | remaining: 278s    
step 00122 (7.3%) | loss: 3.699418 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,151 | mfu: 40.4% | epoch: 1 | remaining: 278s    
step 00123 (7.3%) | loss: 3.690761 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,619 | mfu: 39.9% | epoch: 1 | remaining: 278s    
step 00124 (7.4%) | loss: 3.688860 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,799 | mfu: 40.3% | epoch: 1 | remaining: 278s    
step 00125 (7.5%) | loss: 3.685031 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,467 | mfu: 40.0% | epoch: 1 | remaining: 277s    
step 00126 (7.5%) | loss: 3.677170 | lrm: 1.00 | dt: 199ms | tok/sec: 1,317,986 | mfu: 39.4% | epoch: 1 | remaining: 277s    
step 00127 (7.6%) | loss: 3.672494 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,933 | mfu: 40.6% | epoch: 1 | remaining: 277s    
step 00128 (7.7%) | loss: 3.661816 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,281 | mfu: 40.3% | epoch: 1 | remaining: 277s    
step 00129 (7.7%) | loss: 3.655719 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,685 | mfu: 40.3% | epoch: 1 | remaining: 277s    
step 00130 (7.8%) | loss: 3.648576 | lrm: 1.00 | dt: 209ms | tok/sec: 1,251,334 | mfu: 37.4% | epoch: 1 | remaining: 276s    
step 00131 (7.9%) | loss: 3.638082 | lrm: 1.00 | dt: 193ms | tok/sec: 1,360,444 | mfu: 40.7% | epoch: 1 | remaining: 276s    
step 00132 (7.9%) | loss: 3.635581 | lrm: 1.00 | dt: 192ms | tok/sec: 1,361,843 | mfu: 40.7% | epoch: 1 | remaining: 276s    
step 00133 (8.0%) | loss: 3.631220 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,881 | mfu: 36.4% | epoch: 1 | remaining: 276s    
step 00134 (8.1%) | loss: 3.629385 | lrm: 1.00 | dt: 192ms | tok/sec: 1,363,557 | mfu: 40.7% | epoch: 1 | remaining: 276s    
step 00135 (8.1%) | loss: 3.624938 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,851 | mfu: 37.9% | epoch: 1 | remaining: 275s    
step 00136 (8.2%) | loss: 3.621111 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,369 | mfu: 40.8% | epoch: 1 | remaining: 275s    
step 00137 (8.3%) | loss: 3.618739 | lrm: 1.00 | dt: 201ms | tok/sec: 1,306,509 | mfu: 39.0% | epoch: 1 | remaining: 275s    
step 00138 (8.3%) | loss: 3.615270 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,678 | mfu: 39.7% | epoch: 1 | remaining: 275s    
step 00139 (8.4%) | loss: 3.613052 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,803 | mfu: 40.5% | epoch: 1 | remaining: 275s    
step 00140 (8.4%) | loss: 3.606794 | lrm: 1.00 | dt: 204ms | tok/sec: 1,285,743 | mfu: 38.4% | epoch: 1 | remaining: 274s    
step 00141 (8.5%) | loss: 3.601649 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,037 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00142 (8.6%) | loss: 3.594159 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,023 | mfu: 40.6% | epoch: 1 | remaining: 274s    
step 00143 (8.6%) | loss: 3.595419 | lrm: 1.00 | dt: 213ms | tok/sec: 1,232,646 | mfu: 36.8% | epoch: 1 | remaining: 274s    
step 00144 (8.7%) | loss: 3.583304 | lrm: 1.00 | dt: 192ms | tok/sec: 1,368,072 | mfu: 40.9% | epoch: 1 | remaining: 274s    
step 00145 (8.8%) | loss: 3.577512 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,271 | mfu: 40.2% | epoch: 1 | remaining: 273s    
step 00146 (8.8%) | loss: 3.579088 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,277 | mfu: 40.3% | epoch: 1 | remaining: 273s    
step 00147 (8.9%) | loss: 3.569100 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,296 | mfu: 40.0% | epoch: 1 | remaining: 273s    
step 00148 (9.0%) | loss: 3.568341 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,243 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00149 (9.0%) | loss: 3.562143 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,173 | mfu: 35.0% | epoch: 1 | remaining: 273s    
step 00150 (9.1%) | loss: 3.558482 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,156 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00151 (9.2%) | loss: 3.556817 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,117 | mfu: 39.9% | epoch: 1 | remaining: 272s    
