Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,690,624
  scalars                 : 16
  total                   : 50,856,464
Estimated FLOPs per token: 2.422241e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 34768ms | tok/sec: 7,539 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.865594 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,892 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.502278 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,416 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.060905 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,030 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.675426 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,994 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.340604 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,733 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.085804 | lrm: 1.00 | dt: 185ms | tok/sec: 1,414,381 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.881308 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,316 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.705896 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,185 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.555794 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,154 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.431393 | lrm: 1.00 | dt: 166ms | tok/sec: 1,583,886 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.321200 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,138 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.222450 | lrm: 1.00 | dt: 173ms | tok/sec: 1,517,595 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.139127 | lrm: 1.00 | dt: 170ms | tok/sec: 1,543,991 | mfu: 37.8% | epoch: 1 | remaining: 299s    
step 00031 (1.1%) | loss: 5.381528 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,916 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 5.355922 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,054 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 5.331503 | lrm: 1.00 | dt: 171ms | tok/sec: 1,531,767 | mfu: 37.5% | epoch: 1 | remaining: 296s    
step 00034 (1.3%) | loss: 5.305808 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,154 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.279453 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,692 | mfu: 39.7% | epoch: 1 | remaining: 296s    
step 00036 (1.4%) | loss: 5.253973 | lrm: 1.00 | dt: 172ms | tok/sec: 1,526,310 | mfu: 37.4% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.229579 | lrm: 1.00 | dt: 167ms | tok/sec: 1,565,774 | mfu: 38.3% | epoch: 1 | remaining: 295s    
step 00038 (1.5%) | loss: 5.203247 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,283 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00039 (1.6%) | loss: 5.177337 | lrm: 1.00 | dt: 166ms | tok/sec: 1,575,100 | mfu: 38.6% | epoch: 1 | remaining: 295s    
step 00040 (1.6%) | loss: 5.155185 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,630 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00041 (1.7%) | loss: 5.129754 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,371 | mfu: 39.4% | epoch: 1 | remaining: 295s    
step 00042 (1.7%) | loss: 5.107546 | lrm: 1.00 | dt: 169ms | tok/sec: 1,549,590 | mfu: 37.9% | epoch: 1 | remaining: 295s    
step 00043 (1.8%) | loss: 5.081200 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,782 | mfu: 38.1% | epoch: 1 | remaining: 294s    
step 00044 (1.8%) | loss: 5.056774 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,689 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00045 (1.9%) | loss: 5.034253 | lrm: 1.00 | dt: 166ms | tok/sec: 1,582,607 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00046 (1.9%) | loss: 5.008254 | lrm: 1.00 | dt: 179ms | tok/sec: 1,464,572 | mfu: 35.9% | epoch: 1 | remaining: 294s    
step 00047 (2.0%) | loss: 4.980872 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,253 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00048 (2.1%) | loss: 4.957356 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,783 | mfu: 39.0% | epoch: 1 | remaining: 294s    
step 00049 (2.1%) | loss: 4.930331 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,586 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00050 (2.2%) | loss: 4.909015 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,138 | mfu: 38.1% | epoch: 1 | remaining: 293s    
step 00051 (2.2%) | loss: 4.884400 | lrm: 1.00 | dt: 179ms | tok/sec: 1,460,531 | mfu: 35.8% | epoch: 1 | remaining: 293s    
step 00052 (2.3%) | loss: 4.861899 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,743 | mfu: 39.1% | epoch: 1 | remaining: 293s    
step 00053 (2.3%) | loss: 4.838793 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,032 | mfu: 39.4% | epoch: 1 | remaining: 293s    
step 00054 (2.4%) | loss: 4.811737 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,519 | mfu: 38.4% | epoch: 1 | remaining: 293s    
step 00055 (2.5%) | loss: 4.790072 | lrm: 1.00 | dt: 171ms | tok/sec: 1,535,126 | mfu: 37.6% | epoch: 1 | remaining: 292s    
step 00056 (2.5%) | loss: 4.767956 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,222 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00057 (2.6%) | loss: 4.745363 | lrm: 1.00 | dt: 169ms | tok/sec: 1,551,247 | mfu: 38.0% | epoch: 1 | remaining: 292s    
step 00058 (2.6%) | loss: 4.721764 | lrm: 1.00 | dt: 166ms | tok/sec: 1,574,933 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00059 (2.7%) | loss: 4.699518 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,784 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00060 (2.7%) | loss: 4.679133 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,044 | mfu: 37.7% | epoch: 1 | remaining: 292s    
step 00061 (2.8%) | loss: 4.654854 | lrm: 1.00 | dt: 166ms | tok/sec: 1,576,132 | mfu: 38.6% | epoch: 1 | remaining: 291s    
step 00062 (2.8%) | loss: 4.631172 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,631 | mfu: 38.5% | epoch: 1 | remaining: 291s    
step 00063 (2.9%) | loss: 4.605617 | lrm: 1.00 | dt: 169ms | tok/sec: 1,548,433 | mfu: 37.9% | epoch: 1 | remaining: 291s    
step 00064 (3.0%) | loss: 4.581192 | lrm: 1.00 | dt: 165ms | tok/sec: 1,588,428 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00065 (3.0%) | loss: 4.556957 | lrm: 1.00 | dt: 164ms | tok/sec: 1,593,827 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00066 (3.1%) | loss: 4.535446 | lrm: 1.00 | dt: 168ms | tok/sec: 1,564,225 | mfu: 38.3% | epoch: 1 | remaining: 291s    
step 00067 (3.1%) | loss: 4.513744 | lrm: 1.00 | dt: 168ms | tok/sec: 1,561,668 | mfu: 38.2% | epoch: 1 | remaining: 290s    
step 00068 (3.2%) | loss: 4.488154 | lrm: 1.00 | dt: 166ms | tok/sec: 1,577,403 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00069 (3.2%) | loss: 4.461114 | lrm: 1.00 | dt: 171ms | tok/sec: 1,533,422 | mfu: 37.5% | epoch: 1 | remaining: 290s    
step 00070 (3.3%) | loss: 4.434143 | lrm: 1.00 | dt: 169ms | tok/sec: 1,549,876 | mfu: 37.9% | epoch: 1 | remaining: 290s    
step 00071 (3.3%) | loss: 4.412261 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,608 | mfu: 39.2% | epoch: 1 | remaining: 290s    
step 00072 (3.4%) | loss: 4.389783 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,680 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00073 (3.5%) | loss: 4.367645 | lrm: 1.00 | dt: 167ms | tok/sec: 1,569,901 | mfu: 38.4% | epoch: 1 | remaining: 289s    
step 00074 (3.5%) | loss: 4.347965 | lrm: 1.00 | dt: 168ms | tok/sec: 1,562,771 | mfu: 38.3% | epoch: 1 | remaining: 289s    
step 00075 (3.6%) | loss: 4.326190 | lrm: 1.00 | dt: 166ms | tok/sec: 1,576,076 | mfu: 38.6% | epoch: 1 | remaining: 289s    
step 00076 (3.6%) | loss: 4.304507 | lrm: 1.00 | dt: 170ms | tok/sec: 1,545,692 | mfu: 37.8% | epoch: 1 | remaining: 289s    
step 00077 (3.7%) | loss: 4.284780 | lrm: 1.00 | dt: 166ms | tok/sec: 1,579,506 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00078 (3.7%) | loss: 4.267315 | lrm: 1.00 | dt: 168ms | tok/sec: 1,560,655 | mfu: 38.2% | epoch: 1 | remaining: 289s    
step 00079 (3.8%) | loss: 4.249214 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,474 | mfu: 38.4% | epoch: 1 | remaining: 288s    
step 00080 (3.8%) | loss: 4.225942 | lrm: 1.00 | dt: 170ms | tok/sec: 1,544,398 | mfu: 37.8% | epoch: 1 | remaining: 288s    
step 00081 (3.9%) | loss: 4.204613 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,067 | mfu: 39.1% | epoch: 1 | remaining: 288s    
step 00082 (4.0%) | loss: 4.181915 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,127 | mfu: 38.6% | epoch: 1 | remaining: 288s    
step 00083 (4.0%) | loss: 4.163195 | lrm: 1.00 | dt: 167ms | tok/sec: 1,570,199 | mfu: 38.4% | epoch: 1 | remaining: 288s    
step 00084 (4.1%) | loss: 4.146436 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,238 | mfu: 38.5% | epoch: 1 | remaining: 288s    
step 00085 (4.1%) | loss: 4.129380 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,299 | mfu: 38.8% | epoch: 1 | remaining: 287s    
step 00086 (4.2%) | loss: 4.111366 | lrm: 1.00 | dt: 169ms | tok/sec: 1,554,912 | mfu: 38.1% | epoch: 1 | remaining: 287s    
step 00087 (4.2%) | loss: 4.093411 | lrm: 1.00 | dt: 167ms | tok/sec: 1,568,306 | mfu: 38.4% | epoch: 1 | remaining: 287s    
step 00088 (4.3%) | loss: 4.072566 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,611 | mfu: 38.7% | epoch: 1 | remaining: 287s    
step 00089 (4.3%) | loss: 4.057296 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,331 | mfu: 38.6% | epoch: 1 | remaining: 287s    
step 00090 (4.4%) | loss: 4.040637 | lrm: 1.00 | dt: 169ms | tok/sec: 1,548,642 | mfu: 37.9% | epoch: 1 | remaining: 287s    
step 00091 (4.5%) | loss: 4.028192 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,610 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00092 (4.5%) | loss: 4.009170 | lrm: 1.00 | dt: 167ms | tok/sec: 1,570,650 | mfu: 38.4% | epoch: 1 | remaining: 286s    
step 00093 (4.6%) | loss: 3.995312 | lrm: 1.00 | dt: 166ms | tok/sec: 1,577,516 | mfu: 38.6% | epoch: 1 | remaining: 286s    
step 00094 (4.6%) | loss: 3.978045 | lrm: 1.00 | dt: 167ms | tok/sec: 1,569,993 | mfu: 38.4% | epoch: 1 | remaining: 286s    
step 00095 (4.7%) | loss: 3.953398 | lrm: 1.00 | dt: 171ms | tok/sec: 1,535,071 | mfu: 37.6% | epoch: 1 | remaining: 286s    
step 00096 (4.7%) | loss: 3.935918 | lrm: 1.00 | dt: 169ms | tok/sec: 1,554,587 | mfu: 38.1% | epoch: 1 | remaining: 286s    
step 00097 (4.8%) | loss: 3.927876 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,806 | mfu: 39.1% | epoch: 1 | remaining: 285s    
step 00098 (4.8%) | loss: 3.916584 | lrm: 1.00 | dt: 166ms | tok/sec: 1,583,737 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00099 (4.9%) | loss: 3.902764 | lrm: 1.00 | dt: 166ms | tok/sec: 1,581,002 | mfu: 38.7% | epoch: 1 | remaining: 285s    
step 00100 (5.0%) | loss: 3.889640 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,728 | mfu: 37.7% | epoch: 1 | remaining: 285s    
step 00101 (5.0%) | loss: 3.875264 | lrm: 1.00 | dt: 167ms | tok/sec: 1,565,564 | mfu: 38.3% | epoch: 1 | remaining: 285s    
step 00102 (5.1%) | loss: 3.861936 | lrm: 1.00 | dt: 191ms | tok/sec: 1,374,829 | mfu: 33.7% | epoch: 1 | remaining: 285s    
step 00103 (5.1%) | loss: 3.851004 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,348 | mfu: 39.6% | epoch: 1 | remaining: 284s    
step 00104 (5.2%) | loss: 3.838456 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,350 | mfu: 39.3% | epoch: 1 | remaining: 284s    
step 00105 (5.2%) | loss: 3.826478 | lrm: 1.00 | dt: 167ms | tok/sec: 1,572,694 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00106 (5.3%) | loss: 3.815535 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,315 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00107 (5.4%) | loss: 3.806355 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,470 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00108 (5.4%) | loss: 3.800458 | lrm: 1.00 | dt: 173ms | tok/sec: 1,517,926 | mfu: 37.2% | epoch: 1 | remaining: 284s    
step 00109 (5.5%) | loss: 3.792811 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,824 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00110 (5.5%) | loss: 3.786173 | lrm: 1.00 | dt: 169ms | tok/sec: 1,550,440 | mfu: 38.0% | epoch: 1 | remaining: 283s    
step 00111 (5.6%) | loss: 3.776332 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,306 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00112 (5.6%) | loss: 3.765088 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,016 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00113 (5.7%) | loss: 3.761259 | lrm: 1.00 | dt: 169ms | tok/sec: 1,554,172 | mfu: 38.0% | epoch: 1 | remaining: 283s    
step 00114 (5.7%) | loss: 3.752563 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,245 | mfu: 38.1% | epoch: 1 | remaining: 283s    
step 00115 (5.8%) | loss: 3.743870 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,535 | mfu: 38.9% | epoch: 1 | remaining: 282s    
step 00116 (5.9%) | loss: 3.733759 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,781 | mfu: 39.1% | epoch: 1 | remaining: 282s    
step 00117 (5.9%) | loss: 3.723463 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,425 | mfu: 38.8% | epoch: 1 | remaining: 282s    
step 00118 (6.0%) | loss: 3.718278 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,527 | mfu: 38.8% | epoch: 1 | remaining: 282s    
step 00119 (6.0%) | loss: 3.713544 | lrm: 1.00 | dt: 171ms | tok/sec: 1,534,297 | mfu: 37.6% | epoch: 1 | remaining: 282s    
step 00120 (6.1%) | loss: 3.704366 | lrm: 1.00 | dt: 172ms | tok/sec: 1,528,177 | mfu: 37.4% | epoch: 1 | remaining: 282s    
step 00121 (6.1%) | loss: 3.700122 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,402 | mfu: 39.4% | epoch: 1 | remaining: 281s    
step 00122 (6.2%) | loss: 3.693774 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,070 | mfu: 38.9% | epoch: 1 | remaining: 281s    
step 00123 (6.2%) | loss: 3.685273 | lrm: 1.00 | dt: 168ms | tok/sec: 1,561,427 | mfu: 38.2% | epoch: 1 | remaining: 281s    
step 00124 (6.3%) | loss: 3.682172 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,025 | mfu: 39.0% | epoch: 1 | remaining: 281s    
step 00125 (6.4%) | loss: 3.677750 | lrm: 1.00 | dt: 169ms | tok/sec: 1,550,829 | mfu: 38.0% | epoch: 1 | remaining: 281s    
step 00126 (6.4%) | loss: 3.669247 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,305 | mfu: 37.7% | epoch: 1 | remaining: 281s    
step 00127 (6.5%) | loss: 3.663662 | lrm: 1.00 | dt: 165ms | tok/sec: 1,584,360 | mfu: 38.8% | epoch: 1 | remaining: 280s    
step 00128 (6.5%) | loss: 3.653441 | lrm: 1.00 | dt: 166ms | tok/sec: 1,574,915 | mfu: 38.6% | epoch: 1 | remaining: 280s    
step 00129 (6.6%) | loss: 3.648733 | lrm: 1.00 | dt: 168ms | tok/sec: 1,559,327 | mfu: 38.2% | epoch: 1 | remaining: 280s    
step 00130 (6.6%) | loss: 3.642438 | lrm: 1.00 | dt: 171ms | tok/sec: 1,530,549 | mfu: 37.5% | epoch: 1 | remaining: 280s    
step 00131 (6.7%) | loss: 3.631800 | lrm: 1.00 | dt: 166ms | tok/sec: 1,579,669 | mfu: 38.7% | epoch: 1 | remaining: 280s    
step 00132 (6.7%) | loss: 3.628786 | lrm: 1.00 | dt: 184ms | tok/sec: 1,427,777 | mfu: 35.0% | epoch: 1 | remaining: 280s    
step 00133 (6.8%) | loss: 3.625343 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,119 | mfu: 32.2% | epoch: 1 | remaining: 279s    
step 00134 (6.9%) | loss: 3.623548 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,666 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00135 (6.9%) | loss: 3.619592 | lrm: 1.00 | dt: 164ms | tok/sec: 1,599,189 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00136 (7.0%) | loss: 3.616115 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,243 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00137 (7.0%) | loss: 3.613106 | lrm: 1.00 | dt: 192ms | tok/sec: 1,368,719 | mfu: 33.5% | epoch: 1 | remaining: 279s    
step 00138 (7.1%) | loss: 3.609490 | lrm: 1.00 | dt: 174ms | tok/sec: 1,508,430 | mfu: 36.9% | epoch: 1 | remaining: 279s    
step 00139 (7.2%) | loss: 3.607230 | lrm: 1.00 | dt: 169ms | tok/sec: 1,555,548 | mfu: 38.1% | epoch: 1 | remaining: 278s    
step 00140 (7.2%) | loss: 3.601426 | lrm: 1.00 | dt: 169ms | tok/sec: 1,552,592 | mfu: 38.0% | epoch: 1 | remaining: 278s    
step 00141 (7.3%) | loss: 3.596893 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,315 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00142 (7.3%) | loss: 3.589986 | lrm: 1.00 | dt: 166ms | tok/sec: 1,576,541 | mfu: 38.6% | epoch: 1 | remaining: 278s    
step 00143 (7.4%) | loss: 3.591294 | lrm: 1.00 | dt: 174ms | tok/sec: 1,506,101 | mfu: 36.9% | epoch: 1 | remaining: 278s    
step 00144 (7.4%) | loss: 3.580730 | lrm: 1.00 | dt: 168ms | tok/sec: 1,558,229 | mfu: 38.1% | epoch: 1 | remaining: 278s    
step 00145 (7.5%) | loss: 3.576194 | lrm: 1.00 | dt: 168ms | tok/sec: 1,564,139 | mfu: 38.3% | epoch: 1 | remaining: 277s    
step 00146 (7.6%) | loss: 3.578191 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,961 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00147 (7.6%) | loss: 3.568600 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,843 | mfu: 39.2% | epoch: 1 | remaining: 277s    
step 00148 (7.7%) | loss: 3.567858 | lrm: 1.00 | dt: 166ms | tok/sec: 1,580,132 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00149 (7.7%) | loss: 3.561294 | lrm: 1.00 | dt: 171ms | tok/sec: 1,531,820 | mfu: 37.5% | epoch: 1 | remaining: 277s    
step 00150 (7.8%) | loss: 3.557380 | lrm: 1.00 | dt: 171ms | tok/sec: 1,535,208 | mfu: 37.6% | epoch: 1 | remaining: 277s    
step 00151 (7.8%) | loss: 3.556165 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,499 | mfu: 39.0% | epoch: 1 | remaining: 276s    
