Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14679ms | tok/sec: 17,858 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 152ms | tok/sec: 1,726,319 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486182 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,606 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034194 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,836 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655196 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,965 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322755 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,618 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069868 | lrm: 1.00 | dt: 173ms | tok/sec: 1,516,216 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865037 | lrm: 1.00 | dt: 191ms | tok/sec: 1,370,136 | mfu: 33.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690679 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,468 | mfu: 31.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542507 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,803 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419362 | lrm: 1.00 | dt: 187ms | tok/sec: 1,400,789 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310456 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,921 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212935 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,743 | mfu: 31.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130903 | lrm: 1.00 | dt: 180ms | tok/sec: 1,454,955 | mfu: 35.2% | epoch: 1 | remaining: 299s    
step 00031 (1.1%) | loss: 5.390428 | lrm: 1.00 | dt: 201ms | tok/sec: 1,302,453 | mfu: 31.5% | epoch: 1 | remaining: 296s    
step 00032 (1.2%) | loss: 5.365334 | lrm: 1.00 | dt: 171ms | tok/sec: 1,535,559 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00033 (1.3%) | loss: 5.340707 | lrm: 1.00 | dt: 180ms | tok/sec: 1,459,140 | mfu: 35.3% | epoch: 1 | remaining: 296s    
step 00034 (1.3%) | loss: 5.314891 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,650 | mfu: 38.4% | epoch: 1 | remaining: 296s    
step 00035 (1.4%) | loss: 5.288062 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,746 | mfu: 40.4% | epoch: 1 | remaining: 296s    
step 00036 (1.4%) | loss: 5.261865 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,576 | mfu: 30.8% | epoch: 1 | remaining: 296s    
step 00037 (1.5%) | loss: 5.236777 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,407 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00038 (1.5%) | loss: 5.210199 | lrm: 1.00 | dt: 168ms | tok/sec: 1,558,582 | mfu: 37.7% | epoch: 1 | remaining: 295s    
step 00039 (1.6%) | loss: 5.184323 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,058 | mfu: 40.1% | epoch: 1 | remaining: 295s    
step 00040 (1.6%) | loss: 5.162106 | lrm: 1.00 | dt: 175ms | tok/sec: 1,501,677 | mfu: 36.3% | epoch: 1 | remaining: 295s    
step 00041 (1.7%) | loss: 5.136283 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,556 | mfu: 40.9% | epoch: 1 | remaining: 295s    
step 00042 (1.8%) | loss: 5.113591 | lrm: 1.00 | dt: 170ms | tok/sec: 1,546,140 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00043 (1.8%) | loss: 5.087186 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,941 | mfu: 40.1% | epoch: 1 | remaining: 294s    
step 00044 (1.9%) | loss: 5.063190 | lrm: 1.00 | dt: 174ms | tok/sec: 1,503,089 | mfu: 36.3% | epoch: 1 | remaining: 294s    
step 00045 (1.9%) | loss: 5.041173 | lrm: 1.00 | dt: 157ms | tok/sec: 1,664,516 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00046 (2.0%) | loss: 5.016162 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,783 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00047 (2.0%) | loss: 4.990188 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,463 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00048 (2.1%) | loss: 4.966022 | lrm: 1.00 | dt: 174ms | tok/sec: 1,505,941 | mfu: 36.4% | epoch: 1 | remaining: 294s    
step 00049 (2.1%) | loss: 4.938140 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,590 | mfu: 31.3% | epoch: 1 | remaining: 293s    
step 00050 (2.2%) | loss: 4.916621 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,405 | mfu: 40.2% | epoch: 1 | remaining: 293s    
step 00051 (2.3%) | loss: 4.891671 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,845 | mfu: 41.0% | epoch: 1 | remaining: 293s    
step 00052 (2.3%) | loss: 4.868989 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,942 | mfu: 38.9% | epoch: 1 | remaining: 293s    
step 00053 (2.4%) | loss: 4.845857 | lrm: 1.00 | dt: 155ms | tok/sec: 1,686,504 | mfu: 40.7% | epoch: 1 | remaining: 293s    
step 00054 (2.4%) | loss: 4.818662 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,795 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00055 (2.5%) | loss: 4.796002 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,511 | mfu: 37.6% | epoch: 1 | remaining: 292s    
step 00056 (2.5%) | loss: 4.773734 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,054 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00057 (2.6%) | loss: 4.751921 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,393 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00058 (2.6%) | loss: 4.729732 | lrm: 1.00 | dt: 178ms | tok/sec: 1,471,910 | mfu: 35.6% | epoch: 1 | remaining: 292s    
step 00059 (2.7%) | loss: 4.708584 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,465 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00060 (2.7%) | loss: 4.689034 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,426 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00061 (2.8%) | loss: 4.664639 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,277 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00062 (2.9%) | loss: 4.641685 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,392 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00063 (2.9%) | loss: 4.619544 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,649 | mfu: 38.3% | epoch: 1 | remaining: 291s    
step 00064 (3.0%) | loss: 4.595955 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,054 | mfu: 40.3% | epoch: 1 | remaining: 291s    
step 00065 (3.0%) | loss: 4.570667 | lrm: 1.00 | dt: 167ms | tok/sec: 1,572,694 | mfu: 38.0% | epoch: 1 | remaining: 291s    
step 00066 (3.1%) | loss: 4.549638 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,883 | mfu: 39.9% | epoch: 1 | remaining: 291s    
step 00067 (3.1%) | loss: 4.528728 | lrm: 1.00 | dt: 165ms | tok/sec: 1,589,822 | mfu: 38.4% | epoch: 1 | remaining: 290s    
step 00068 (3.2%) | loss: 4.503829 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,901 | mfu: 39.6% | epoch: 1 | remaining: 290s    
step 00069 (3.2%) | loss: 4.478264 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,949 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00070 (3.3%) | loss: 4.452649 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,120 | mfu: 39.0% | epoch: 1 | remaining: 290s    
step 00071 (3.3%) | loss: 4.432036 | lrm: 1.00 | dt: 176ms | tok/sec: 1,487,490 | mfu: 35.9% | epoch: 1 | remaining: 290s    
step 00072 (3.4%) | loss: 4.411428 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,450 | mfu: 32.5% | epoch: 1 | remaining: 290s    
step 00073 (3.5%) | loss: 4.390475 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,383 | mfu: 40.5% | epoch: 1 | remaining: 289s    
step 00074 (3.5%) | loss: 4.372990 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,912 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00075 (3.6%) | loss: 4.353428 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,362 | mfu: 40.5% | epoch: 1 | remaining: 289s    
step 00076 (3.6%) | loss: 4.333507 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,268 | mfu: 39.1% | epoch: 1 | remaining: 289s    
step 00077 (3.7%) | loss: 4.314385 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,464 | mfu: 39.4% | epoch: 1 | remaining: 289s    
step 00078 (3.7%) | loss: 4.299151 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,741 | mfu: 38.0% | epoch: 1 | remaining: 289s    
step 00079 (3.8%) | loss: 4.282195 | lrm: 1.00 | dt: 179ms | tok/sec: 1,467,692 | mfu: 35.5% | epoch: 1 | remaining: 288s    
step 00080 (3.8%) | loss: 4.258569 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,922 | mfu: 40.2% | epoch: 1 | remaining: 288s    
step 00081 (3.9%) | loss: 4.237652 | lrm: 1.00 | dt: 155ms | tok/sec: 1,693,215 | mfu: 40.9% | epoch: 1 | remaining: 288s    
step 00082 (3.9%) | loss: 4.215182 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,414 | mfu: 40.5% | epoch: 1 | remaining: 288s    
step 00083 (4.0%) | loss: 4.196479 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,176 | mfu: 40.0% | epoch: 1 | remaining: 288s    
step 00084 (4.1%) | loss: 4.179460 | lrm: 1.00 | dt: 173ms | tok/sec: 1,519,166 | mfu: 36.7% | epoch: 1 | remaining: 288s    
step 00085 (4.1%) | loss: 4.163242 | lrm: 1.00 | dt: 173ms | tok/sec: 1,514,138 | mfu: 36.6% | epoch: 1 | remaining: 287s    
step 00086 (4.2%) | loss: 4.147540 | lrm: 1.00 | dt: 227ms | tok/sec: 1,152,726 | mfu: 27.9% | epoch: 1 | remaining: 287s    
step 00087 (4.2%) | loss: 4.129987 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,736 | mfu: 40.7% | epoch: 1 | remaining: 287s    
step 00088 (4.3%) | loss: 4.109418 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,885 | mfu: 35.6% | epoch: 1 | remaining: 287s    
step 00089 (4.4%) | loss: 4.094360 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,563 | mfu: 26.3% | epoch: 1 | remaining: 287s    
step 00090 (4.4%) | loss: 4.077912 | lrm: 1.00 | dt: 208ms | tok/sec: 1,258,973 | mfu: 30.4% | epoch: 1 | remaining: 286s    
step 00091 (4.5%) | loss: 4.064965 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,088 | mfu: 41.1% | epoch: 1 | remaining: 286s    
step 00092 (4.6%) | loss: 4.047526 | lrm: 1.00 | dt: 177ms | tok/sec: 1,478,291 | mfu: 35.7% | epoch: 1 | remaining: 286s    
step 00093 (4.6%) | loss: 4.032836 | lrm: 1.00 | dt: 167ms | tok/sec: 1,574,061 | mfu: 38.0% | epoch: 1 | remaining: 286s    
step 00094 (4.7%) | loss: 4.014491 | lrm: 1.00 | dt: 203ms | tok/sec: 1,288,620 | mfu: 31.1% | epoch: 1 | remaining: 286s    
step 00095 (4.7%) | loss: 3.989139 | lrm: 1.00 | dt: 174ms | tok/sec: 1,505,460 | mfu: 36.4% | epoch: 1 | remaining: 286s    
step 00096 (4.8%) | loss: 3.971608 | lrm: 1.00 | dt: 175ms | tok/sec: 1,496,767 | mfu: 36.2% | epoch: 1 | remaining: 285s    
step 00097 (4.9%) | loss: 3.962376 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,877 | mfu: 40.8% | epoch: 1 | remaining: 285s    
step 00098 (4.9%) | loss: 3.951345 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,955 | mfu: 40.7% | epoch: 1 | remaining: 285s    
step 00099 (5.0%) | loss: 3.937566 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,561 | mfu: 40.6% | epoch: 1 | remaining: 285s    
step 00100 (5.0%) | loss: 3.924493 | lrm: 1.00 | dt: 170ms | tok/sec: 1,540,981 | mfu: 37.2% | epoch: 1 | remaining: 285s    
step 00101 (5.1%) | loss: 3.910528 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,244 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00102 (5.1%) | loss: 3.896908 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,828 | mfu: 39.1% | epoch: 1 | remaining: 284s    
step 00103 (5.2%) | loss: 3.886420 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,652 | mfu: 40.0% | epoch: 1 | remaining: 284s    
step 00104 (5.2%) | loss: 3.873793 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,206 | mfu: 40.1% | epoch: 1 | remaining: 284s    
step 00105 (5.3%) | loss: 3.860804 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,795 | mfu: 40.2% | epoch: 1 | remaining: 284s    
step 00106 (5.3%) | loss: 3.848382 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,086 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00107 (5.4%) | loss: 3.838617 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,217 | mfu: 38.8% | epoch: 1 | remaining: 284s    
step 00108 (5.4%) | loss: 3.830426 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,076 | mfu: 39.9% | epoch: 1 | remaining: 284s    
step 00109 (5.5%) | loss: 3.822475 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,323 | mfu: 39.9% | epoch: 1 | remaining: 283s    
step 00110 (5.5%) | loss: 3.815078 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,111 | mfu: 38.5% | epoch: 1 | remaining: 283s    
step 00111 (5.6%) | loss: 3.805560 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,592 | mfu: 38.9% | epoch: 1 | remaining: 283s    
step 00112 (5.7%) | loss: 3.794394 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,507 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00113 (5.7%) | loss: 3.790541 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,648 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00114 (5.8%) | loss: 3.782111 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,415 | mfu: 39.1% | epoch: 1 | remaining: 283s    
step 00115 (5.8%) | loss: 3.775165 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,160 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00116 (5.9%) | loss: 3.765043 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,959 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00117 (5.9%) | loss: 3.754720 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,711 | mfu: 40.0% | epoch: 1 | remaining: 282s    
step 00118 (6.0%) | loss: 3.748568 | lrm: 1.00 | dt: 162ms | tok/sec: 1,622,964 | mfu: 39.2% | epoch: 1 | remaining: 282s    
step 00119 (6.0%) | loss: 3.745213 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,652 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00120 (6.1%) | loss: 3.735725 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,682 | mfu: 37.6% | epoch: 1 | remaining: 282s    
step 00121 (6.1%) | loss: 3.729035 | lrm: 1.00 | dt: 173ms | tok/sec: 1,513,890 | mfu: 36.6% | epoch: 1 | remaining: 281s    
step 00122 (6.2%) | loss: 3.721684 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,838 | mfu: 40.6% | epoch: 1 | remaining: 281s    
step 00123 (6.3%) | loss: 3.713202 | lrm: 1.00 | dt: 157ms | tok/sec: 1,668,829 | mfu: 40.3% | epoch: 1 | remaining: 281s    
step 00124 (6.3%) | loss: 3.711540 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,003 | mfu: 40.2% | epoch: 1 | remaining: 281s    
step 00125 (6.4%) | loss: 3.707795 | lrm: 1.00 | dt: 178ms | tok/sec: 1,474,142 | mfu: 35.6% | epoch: 1 | remaining: 281s    
step 00126 (6.4%) | loss: 3.699627 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,814 | mfu: 40.2% | epoch: 1 | remaining: 281s    
step 00127 (6.5%) | loss: 3.694147 | lrm: 1.00 | dt: 169ms | tok/sec: 1,551,632 | mfu: 37.5% | epoch: 1 | remaining: 280s    
step 00128 (6.5%) | loss: 3.683991 | lrm: 1.00 | dt: 211ms | tok/sec: 1,241,650 | mfu: 30.0% | epoch: 1 | remaining: 280s    
step 00129 (6.6%) | loss: 3.677904 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,808 | mfu: 40.9% | epoch: 1 | remaining: 280s    
step 00130 (6.6%) | loss: 3.670401 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,170 | mfu: 39.4% | epoch: 1 | remaining: 280s    
step 00131 (6.7%) | loss: 3.659715 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,679 | mfu: 40.7% | epoch: 1 | remaining: 280s    
step 00132 (6.8%) | loss: 3.656409 | lrm: 1.00 | dt: 176ms | tok/sec: 1,490,711 | mfu: 36.0% | epoch: 1 | remaining: 280s    
step 00133 (6.8%) | loss: 3.653037 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,489 | mfu: 40.7% | epoch: 1 | remaining: 279s    
step 00134 (6.9%) | loss: 3.651533 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,647 | mfu: 37.6% | epoch: 1 | remaining: 279s    
step 00135 (6.9%) | loss: 3.647905 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,574 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00136 (7.0%) | loss: 3.644590 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,309 | mfu: 40.4% | epoch: 1 | remaining: 279s    
step 00137 (7.0%) | loss: 3.642326 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,318 | mfu: 31.7% | epoch: 1 | remaining: 279s    
step 00138 (7.1%) | loss: 3.638824 | lrm: 1.00 | dt: 155ms | tok/sec: 1,692,144 | mfu: 40.9% | epoch: 1 | remaining: 279s    
step 00139 (7.1%) | loss: 3.636392 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,468 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00140 (7.2%) | loss: 3.630079 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,275 | mfu: 38.7% | epoch: 1 | remaining: 278s    
step 00141 (7.3%) | loss: 3.624885 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,144 | mfu: 40.0% | epoch: 1 | remaining: 278s    
step 00142 (7.3%) | loss: 3.617210 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,481 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00143 (7.4%) | loss: 3.618356 | lrm: 1.00 | dt: 166ms | tok/sec: 1,579,374 | mfu: 38.2% | epoch: 1 | remaining: 278s    
step 00144 (7.4%) | loss: 3.607384 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,365 | mfu: 39.5% | epoch: 1 | remaining: 278s    
step 00145 (7.5%) | loss: 3.602365 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,137 | mfu: 40.0% | epoch: 1 | remaining: 277s    
step 00146 (7.5%) | loss: 3.603944 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,426 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00147 (7.6%) | loss: 3.594457 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,626 | mfu: 40.2% | epoch: 1 | remaining: 277s    
step 00148 (7.6%) | loss: 3.593584 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,235 | mfu: 39.8% | epoch: 1 | remaining: 277s    
step 00149 (7.7%) | loss: 3.586999 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,982 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00150 (7.7%) | loss: 3.583962 | lrm: 1.00 | dt: 167ms | tok/sec: 1,571,063 | mfu: 38.0% | epoch: 1 | remaining: 277s    
step 00151 (7.8%) | loss: 3.583333 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,517 | mfu: 40.3% | epoch: 1 | remaining: 276s    
