Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,920
  scalars                 : 20
  total                   : 60,818,068
Estimated FLOPs per token: 2.957023e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 15008ms | tok/sec: 17,466 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867386 | lrm: 1.00 | dt: 188ms | tok/sec: 1,392,606 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485573 | lrm: 1.00 | dt: 191ms | tok/sec: 1,370,851 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033177 | lrm: 1.00 | dt: 190ms | tok/sec: 1,377,354 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654988 | lrm: 1.00 | dt: 191ms | tok/sec: 1,371,329 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322623 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,451 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069864 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,516 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864850 | lrm: 1.00 | dt: 191ms | tok/sec: 1,372,397 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690594 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,551 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542468 | lrm: 1.00 | dt: 205ms | tok/sec: 1,275,756 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419394 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,071 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310567 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,417 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.213103 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,634 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.131117 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,557 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00059 (3.1%) | loss: 4.705827 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,459 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00060 (3.2%) | loss: 4.684605 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,399 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00061 (3.3%) | loss: 4.658985 | lrm: 1.00 | dt: 191ms | tok/sec: 1,372,200 | mfu: 41.0% | epoch: 1 | remaining: 290s    
step 00062 (3.3%) | loss: 4.635495 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,959 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00063 (3.4%) | loss: 4.610588 | lrm: 1.00 | dt: 197ms | tok/sec: 1,328,105 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00064 (3.5%) | loss: 4.585957 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,482 | mfu: 39.8% | epoch: 1 | remaining: 289s    
step 00065 (3.5%) | loss: 4.561294 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,750 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00066 (3.6%) | loss: 4.541354 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,182 | mfu: 40.3% | epoch: 1 | remaining: 289s    
step 00067 (3.7%) | loss: 4.519510 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,174 | mfu: 40.4% | epoch: 1 | remaining: 289s    
step 00068 (3.7%) | loss: 4.493738 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,945 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00069 (3.8%) | loss: 4.468904 | lrm: 1.00 | dt: 199ms | tok/sec: 1,318,085 | mfu: 39.4% | epoch: 1 | remaining: 288s    
step 00070 (3.9%) | loss: 4.445737 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,929 | mfu: 38.5% | epoch: 1 | remaining: 288s    
step 00071 (3.9%) | loss: 4.427229 | lrm: 1.00 | dt: 192ms | tok/sec: 1,362,898 | mfu: 40.7% | epoch: 1 | remaining: 288s    
step 00072 (4.0%) | loss: 4.407538 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,163 | mfu: 40.4% | epoch: 1 | remaining: 288s    
step 00073 (4.1%) | loss: 4.385977 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,871 | mfu: 40.6% | epoch: 1 | remaining: 288s    
step 00074 (4.1%) | loss: 4.367293 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,493 | mfu: 40.0% | epoch: 1 | remaining: 287s    
step 00075 (4.2%) | loss: 4.347298 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,152 | mfu: 39.1% | epoch: 1 | remaining: 287s    
step 00076 (4.3%) | loss: 4.326627 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,476 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00077 (4.3%) | loss: 4.306993 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,903 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00078 (4.4%) | loss: 4.290438 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,919 | mfu: 39.8% | epoch: 1 | remaining: 287s    
step 00079 (4.4%) | loss: 4.273055 | lrm: 1.00 | dt: 193ms | tok/sec: 1,355,204 | mfu: 40.5% | epoch: 1 | remaining: 286s    
step 00080 (4.5%) | loss: 4.249117 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,720 | mfu: 38.6% | epoch: 1 | remaining: 286s    
step 00081 (4.6%) | loss: 4.227595 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,911 | mfu: 40.8% | epoch: 1 | remaining: 286s    
step 00082 (4.6%) | loss: 4.205222 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,522 | mfu: 40.1% | epoch: 1 | remaining: 286s    
step 00083 (4.7%) | loss: 4.188208 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,612 | mfu: 39.8% | epoch: 1 | remaining: 286s    
step 00084 (4.8%) | loss: 4.170545 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,091 | mfu: 40.3% | epoch: 1 | remaining: 285s    
step 00085 (4.8%) | loss: 4.152372 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,993 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00086 (4.9%) | loss: 4.134981 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,041 | mfu: 40.2% | epoch: 1 | remaining: 285s    
step 00087 (5.0%) | loss: 4.118093 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,311 | mfu: 40.1% | epoch: 1 | remaining: 285s    
step 00088 (5.0%) | loss: 4.098256 | lrm: 1.00 | dt: 192ms | tok/sec: 1,365,301 | mfu: 40.8% | epoch: 1 | remaining: 285s    
step 00089 (5.1%) | loss: 4.082417 | lrm: 1.00 | dt: 206ms | tok/sec: 1,269,536 | mfu: 37.9% | epoch: 1 | remaining: 284s    
step 00090 (5.2%) | loss: 4.063913 | lrm: 1.00 | dt: 201ms | tok/sec: 1,307,211 | mfu: 39.1% | epoch: 1 | remaining: 284s    
step 00091 (5.2%) | loss: 4.049134 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,768 | mfu: 40.3% | epoch: 1 | remaining: 284s    
step 00092 (5.3%) | loss: 4.029434 | lrm: 1.00 | dt: 194ms | tok/sec: 1,350,393 | mfu: 40.4% | epoch: 1 | remaining: 284s    
step 00093 (5.4%) | loss: 4.015493 | lrm: 1.00 | dt: 194ms | tok/sec: 1,351,606 | mfu: 40.4% | epoch: 1 | remaining: 284s    
step 00094 (5.4%) | loss: 3.998253 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,437 | mfu: 35.2% | epoch: 1 | remaining: 283s    
step 00095 (5.5%) | loss: 3.975148 | lrm: 1.00 | dt: 194ms | tok/sec: 1,354,667 | mfu: 40.5% | epoch: 1 | remaining: 283s    
step 00096 (5.6%) | loss: 3.959260 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,749 | mfu: 40.5% | epoch: 1 | remaining: 283s    
step 00097 (5.6%) | loss: 3.950283 | lrm: 1.00 | dt: 193ms | tok/sec: 1,359,997 | mfu: 40.6% | epoch: 1 | remaining: 283s    
step 00098 (5.7%) | loss: 3.938031 | lrm: 1.00 | dt: 195ms | tok/sec: 1,341,743 | mfu: 40.1% | epoch: 1 | remaining: 283s    
step 00099 (5.8%) | loss: 3.923526 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,824 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00100 (5.8%) | loss: 3.908740 | lrm: 1.00 | dt: 201ms | tok/sec: 1,302,921 | mfu: 38.9% | epoch: 1 | remaining: 282s    
step 00101 (5.9%) | loss: 3.893030 | lrm: 1.00 | dt: 191ms | tok/sec: 1,368,963 | mfu: 40.9% | epoch: 1 | remaining: 282s    
step 00102 (6.0%) | loss: 3.878715 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,718 | mfu: 40.2% | epoch: 1 | remaining: 282s    
step 00103 (6.0%) | loss: 3.868624 | lrm: 1.00 | dt: 227ms | tok/sec: 1,153,408 | mfu: 34.5% | epoch: 1 | remaining: 282s    
step 00104 (6.1%) | loss: 3.855753 | lrm: 1.00 | dt: 192ms | tok/sec: 1,367,723 | mfu: 40.9% | epoch: 1 | remaining: 281s    
step 00105 (6.2%) | loss: 3.842865 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,842 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00106 (6.2%) | loss: 3.830363 | lrm: 1.00 | dt: 210ms | tok/sec: 1,245,469 | mfu: 37.2% | epoch: 1 | remaining: 281s    
step 00107 (6.3%) | loss: 3.821237 | lrm: 1.00 | dt: 191ms | tok/sec: 1,372,409 | mfu: 41.0% | epoch: 1 | remaining: 281s    
step 00108 (6.4%) | loss: 3.812852 | lrm: 1.00 | dt: 202ms | tok/sec: 1,299,914 | mfu: 38.8% | epoch: 1 | remaining: 281s    
step 00109 (6.4%) | loss: 3.805613 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,918 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00110 (6.5%) | loss: 3.799219 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,454 | mfu: 39.6% | epoch: 1 | remaining: 280s    
step 00111 (6.6%) | loss: 3.790852 | lrm: 1.00 | dt: 195ms | tok/sec: 1,342,224 | mfu: 40.1% | epoch: 1 | remaining: 280s    
step 00112 (6.6%) | loss: 3.779178 | lrm: 1.00 | dt: 194ms | tok/sec: 1,353,305 | mfu: 40.4% | epoch: 1 | remaining: 280s    
step 00113 (6.7%) | loss: 3.773553 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,696 | mfu: 40.1% | epoch: 1 | remaining: 280s    
step 00114 (6.8%) | loss: 3.763854 | lrm: 1.00 | dt: 197ms | tok/sec: 1,327,915 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00115 (6.8%) | loss: 3.756047 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,200 | mfu: 39.7% | epoch: 1 | remaining: 279s    
step 00116 (6.9%) | loss: 3.745807 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,716 | mfu: 39.7% | epoch: 1 | remaining: 279s    
step 00117 (7.0%) | loss: 3.735147 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,654 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00118 (7.0%) | loss: 3.728972 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,138 | mfu: 40.4% | epoch: 1 | remaining: 279s    
step 00119 (7.1%) | loss: 3.724734 | lrm: 1.00 | dt: 197ms | tok/sec: 1,331,922 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00120 (7.2%) | loss: 3.715484 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,854 | mfu: 39.0% | epoch: 1 | remaining: 278s    
step 00121 (7.2%) | loss: 3.710472 | lrm: 1.00 | dt: 194ms | tok/sec: 1,351,460 | mfu: 40.4% | epoch: 1 | remaining: 278s    
step 00122 (7.3%) | loss: 3.704025 | lrm: 1.00 | dt: 195ms | tok/sec: 1,343,686 | mfu: 40.2% | epoch: 1 | remaining: 278s    
step 00123 (7.3%) | loss: 3.694861 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,251 | mfu: 40.2% | epoch: 1 | remaining: 278s    
step 00124 (7.4%) | loss: 3.690698 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,846 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00125 (7.5%) | loss: 3.685807 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,323 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00126 (7.5%) | loss: 3.677264 | lrm: 1.00 | dt: 196ms | tok/sec: 1,335,288 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00127 (7.6%) | loss: 3.672352 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,311 | mfu: 39.9% | epoch: 1 | remaining: 277s    
step 00128 (7.7%) | loss: 3.661953 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,696 | mfu: 40.0% | epoch: 1 | remaining: 277s    
step 00129 (7.7%) | loss: 3.655930 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,786 | mfu: 40.2% | epoch: 1 | remaining: 277s    
step 00130 (7.8%) | loss: 3.648695 | lrm: 1.00 | dt: 202ms | tok/sec: 1,300,758 | mfu: 38.9% | epoch: 1 | remaining: 276s    
step 00131 (7.9%) | loss: 3.638372 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,908 | mfu: 40.3% | epoch: 1 | remaining: 276s    
step 00132 (7.9%) | loss: 3.636595 | lrm: 1.00 | dt: 195ms | tok/sec: 1,345,873 | mfu: 40.2% | epoch: 1 | remaining: 276s    
step 00133 (8.0%) | loss: 3.633113 | lrm: 1.00 | dt: 194ms | tok/sec: 1,352,166 | mfu: 40.4% | epoch: 1 | remaining: 276s    
step 00134 (8.1%) | loss: 3.631044 | lrm: 1.00 | dt: 195ms | tok/sec: 1,346,467 | mfu: 40.2% | epoch: 1 | remaining: 276s    
step 00135 (8.1%) | loss: 3.627060 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,489 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00136 (8.2%) | loss: 3.623143 | lrm: 1.00 | dt: 197ms | tok/sec: 1,330,377 | mfu: 39.8% | epoch: 1 | remaining: 275s    
step 00137 (8.3%) | loss: 3.620675 | lrm: 1.00 | dt: 196ms | tok/sec: 1,339,507 | mfu: 40.0% | epoch: 1 | remaining: 275s    
step 00138 (8.3%) | loss: 3.616790 | lrm: 1.00 | dt: 195ms | tok/sec: 1,344,866 | mfu: 40.2% | epoch: 1 | remaining: 275s    
step 00139 (8.4%) | loss: 3.614609 | lrm: 1.00 | dt: 194ms | tok/sec: 1,354,670 | mfu: 40.5% | epoch: 1 | remaining: 275s    
step 00140 (8.5%) | loss: 3.607901 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,710 | mfu: 38.7% | epoch: 1 | remaining: 274s    
step 00141 (8.5%) | loss: 3.601976 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,913 | mfu: 40.3% | epoch: 1 | remaining: 274s    
step 00142 (8.6%) | loss: 3.593966 | lrm: 1.00 | dt: 196ms | tok/sec: 1,337,493 | mfu: 40.0% | epoch: 1 | remaining: 274s    
step 00143 (8.7%) | loss: 3.594364 | lrm: 1.00 | dt: 194ms | tok/sec: 1,349,433 | mfu: 40.3% | epoch: 1 | remaining: 274s    
step 00144 (8.7%) | loss: 3.581880 | lrm: 1.00 | dt: 194ms | tok/sec: 1,348,981 | mfu: 40.3% | epoch: 1 | remaining: 274s    
step 00145 (8.8%) | loss: 3.577427 | lrm: 1.00 | dt: 196ms | tok/sec: 1,336,984 | mfu: 40.0% | epoch: 1 | remaining: 273s    
step 00146 (8.9%) | loss: 3.580917 | lrm: 1.00 | dt: 216ms | tok/sec: 1,213,436 | mfu: 36.3% | epoch: 1 | remaining: 273s    
step 00147 (8.9%) | loss: 3.571914 | lrm: 1.00 | dt: 191ms | tok/sec: 1,373,251 | mfu: 41.0% | epoch: 1 | remaining: 273s    
step 00148 (9.0%) | loss: 3.570820 | lrm: 1.00 | dt: 193ms | tok/sec: 1,361,580 | mfu: 40.7% | epoch: 1 | remaining: 273s    
step 00149 (9.1%) | loss: 3.564686 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,824 | mfu: 40.6% | epoch: 1 | remaining: 273s    
step 00150 (9.1%) | loss: 3.561154 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,001 | mfu: 38.7% | epoch: 1 | remaining: 272s    
step 00151 (9.2%) | loss: 3.559301 | lrm: 1.00 | dt: 197ms | tok/sec: 1,333,918 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00152 (9.2%) | loss: 3.554901 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,120 | mfu: 40.3% | epoch: 1 | remaining: 272s    
