Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14678ms | tok/sec: 17,859 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867380 | lrm: 1.00 | dt: 153ms | tok/sec: 1,711,448 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485805 | lrm: 1.00 | dt: 155ms | tok/sec: 1,696,389 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033620 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,827 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654455 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,757 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322146 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,946 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069319 | lrm: 1.00 | dt: 172ms | tok/sec: 1,522,009 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.864406 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,433 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690099 | lrm: 1.00 | dt: 157ms | tok/sec: 1,674,655 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.541988 | lrm: 1.00 | dt: 169ms | tok/sec: 1,552,491 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.418917 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,615 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310094 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,317 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212650 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,679 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130677 | lrm: 1.00 | dt: 163ms | tok/sec: 1,605,170 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00031 (1.1%) | loss: 5.394189 | lrm: 1.00 | dt: 172ms | tok/sec: 1,525,861 | mfu: 36.9% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.369279 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,467 | mfu: 40.6% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 5.345057 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,180 | mfu: 40.1% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.319764 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,090 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.293347 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,121 | mfu: 40.1% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.267489 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,294 | mfu: 39.5% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.242714 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,550 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00038 (1.5%) | loss: 5.216465 | lrm: 1.00 | dt: 169ms | tok/sec: 1,549,253 | mfu: 37.4% | epoch: 1 | remaining: 295s    
step 00039 (1.5%) | loss: 5.190894 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,873 | mfu: 40.3% | epoch: 1 | remaining: 295s    
step 00040 (1.6%) | loss: 5.169087 | lrm: 1.00 | dt: 165ms | tok/sec: 1,591,212 | mfu: 38.4% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.143656 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,762 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00042 (1.7%) | loss: 5.121238 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,254 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.095031 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,863 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00044 (1.8%) | loss: 5.071267 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,513 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 5.049664 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,313 | mfu: 39.6% | epoch: 1 | remaining: 294s    
step 00046 (1.9%) | loss: 5.025269 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,392 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 4.999436 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,475 | mfu: 39.8% | epoch: 1 | remaining: 294s    
step 00048 (2.0%) | loss: 4.975135 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,691 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00049 (2.0%) | loss: 4.947712 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,730 | mfu: 39.2% | epoch: 1 | remaining: 294s    
step 00050 (2.1%) | loss: 4.926496 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,747 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00051 (2.2%) | loss: 4.901764 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,840 | mfu: 40.3% | epoch: 1 | remaining: 293s    
step 00052 (2.2%) | loss: 4.879321 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,970 | mfu: 39.6% | epoch: 1 | remaining: 293s    
step 00053 (2.3%) | loss: 4.856252 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,372 | mfu: 39.8% | epoch: 1 | remaining: 293s    
step 00054 (2.3%) | loss: 4.829359 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,724 | mfu: 40.3% | epoch: 1 | remaining: 293s    
step 00055 (2.4%) | loss: 4.807046 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,102 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00056 (2.4%) | loss: 4.785412 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,608 | mfu: 39.5% | epoch: 1 | remaining: 293s    
step 00057 (2.5%) | loss: 4.764286 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,729 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00058 (2.5%) | loss: 4.743398 | lrm: 1.00 | dt: 175ms | tok/sec: 1,497,578 | mfu: 36.2% | epoch: 1 | remaining: 292s    
step 00059 (2.6%) | loss: 4.722653 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,614 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00060 (2.6%) | loss: 4.702894 | lrm: 1.00 | dt: 169ms | tok/sec: 1,547,572 | mfu: 37.4% | epoch: 1 | remaining: 292s    
step 00061 (2.7%) | loss: 4.677696 | lrm: 1.00 | dt: 156ms | tok/sec: 1,681,549 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00062 (2.7%) | loss: 4.654356 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,863 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00063 (2.8%) | loss: 4.630273 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,028 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00064 (2.9%) | loss: 4.605921 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,059 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00065 (2.9%) | loss: 4.581668 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,124 | mfu: 39.9% | epoch: 1 | remaining: 291s    
step 00066 (3.0%) | loss: 4.562983 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,038 | mfu: 39.0% | epoch: 1 | remaining: 291s    
step 00067 (3.0%) | loss: 4.543410 | lrm: 1.00 | dt: 173ms | tok/sec: 1,519,073 | mfu: 36.7% | epoch: 1 | remaining: 291s    
step 00068 (3.1%) | loss: 4.519027 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,714 | mfu: 40.4% | epoch: 1 | remaining: 291s    
step 00069 (3.1%) | loss: 4.493373 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,109 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00070 (3.2%) | loss: 4.467477 | lrm: 1.00 | dt: 166ms | tok/sec: 1,578,880 | mfu: 38.1% | epoch: 1 | remaining: 290s    
step 00071 (3.2%) | loss: 4.446629 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,626 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00072 (3.3%) | loss: 4.426237 | lrm: 1.00 | dt: 214ms | tok/sec: 1,222,139 | mfu: 29.5% | epoch: 1 | remaining: 290s    
step 00073 (3.4%) | loss: 4.405971 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,230 | mfu: 40.8% | epoch: 1 | remaining: 290s    
step 00074 (3.4%) | loss: 4.387782 | lrm: 1.00 | dt: 165ms | tok/sec: 1,586,445 | mfu: 38.3% | epoch: 1 | remaining: 290s    
step 00075 (3.5%) | loss: 4.367408 | lrm: 1.00 | dt: 155ms | tok/sec: 1,690,339 | mfu: 40.8% | epoch: 1 | remaining: 289s    
step 00076 (3.5%) | loss: 4.346951 | lrm: 1.00 | dt: 165ms | tok/sec: 1,585,146 | mfu: 38.3% | epoch: 1 | remaining: 289s    
step 00077 (3.6%) | loss: 4.327563 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,797 | mfu: 40.7% | epoch: 1 | remaining: 289s    
step 00078 (3.6%) | loss: 4.310761 | lrm: 1.00 | dt: 169ms | tok/sec: 1,546,847 | mfu: 37.4% | epoch: 1 | remaining: 289s    
step 00079 (3.7%) | loss: 4.293001 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,485 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00080 (3.7%) | loss: 4.269620 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,373 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00081 (3.8%) | loss: 4.248484 | lrm: 1.00 | dt: 154ms | tok/sec: 1,699,229 | mfu: 41.1% | epoch: 1 | remaining: 288s    
step 00082 (3.8%) | loss: 4.225381 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,270 | mfu: 40.3% | epoch: 1 | remaining: 288s    
step 00083 (3.9%) | loss: 4.207550 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,119 | mfu: 39.6% | epoch: 1 | remaining: 288s    
step 00084 (3.9%) | loss: 4.191507 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,747 | mfu: 39.0% | epoch: 1 | remaining: 288s    
step 00085 (4.0%) | loss: 4.175431 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,970 | mfu: 39.3% | epoch: 1 | remaining: 288s    
step 00086 (4.0%) | loss: 4.158254 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,273 | mfu: 38.6% | epoch: 1 | remaining: 288s    
step 00087 (4.1%) | loss: 4.139902 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,589 | mfu: 40.4% | epoch: 1 | remaining: 288s    
step 00088 (4.2%) | loss: 4.118649 | lrm: 1.00 | dt: 178ms | tok/sec: 1,472,553 | mfu: 35.6% | epoch: 1 | remaining: 287s    
step 00089 (4.2%) | loss: 4.102914 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,331 | mfu: 31.8% | epoch: 1 | remaining: 287s    
step 00090 (4.3%) | loss: 4.085873 | lrm: 1.00 | dt: 210ms | tok/sec: 1,249,165 | mfu: 30.2% | epoch: 1 | remaining: 287s    
step 00091 (4.4%) | loss: 4.071937 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,077 | mfu: 40.9% | epoch: 1 | remaining: 287s    
step 00092 (4.4%) | loss: 4.053180 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,492 | mfu: 40.5% | epoch: 1 | remaining: 287s    
step 00093 (4.5%) | loss: 4.038516 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,761 | mfu: 40.6% | epoch: 1 | remaining: 286s    
step 00094 (4.5%) | loss: 4.021134 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,178 | mfu: 40.7% | epoch: 1 | remaining: 286s    
step 00095 (4.6%) | loss: 3.997250 | lrm: 1.00 | dt: 190ms | tok/sec: 1,383,028 | mfu: 33.4% | epoch: 1 | remaining: 286s    
step 00096 (4.6%) | loss: 3.979789 | lrm: 1.00 | dt: 188ms | tok/sec: 1,395,576 | mfu: 33.7% | epoch: 1 | remaining: 286s    
step 00097 (4.7%) | loss: 3.970019 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,530 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00098 (4.7%) | loss: 3.958228 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,656 | mfu: 40.6% | epoch: 1 | remaining: 286s    
step 00099 (4.8%) | loss: 3.944582 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,667 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00100 (4.8%) | loss: 3.931310 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,503 | mfu: 38.7% | epoch: 1 | remaining: 285s    
step 00101 (4.9%) | loss: 3.916188 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,350 | mfu: 39.0% | epoch: 1 | remaining: 285s    
step 00102 (5.0%) | loss: 3.901479 | lrm: 1.00 | dt: 180ms | tok/sec: 1,459,938 | mfu: 35.3% | epoch: 1 | remaining: 285s    
step 00103 (5.0%) | loss: 3.889479 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,606 | mfu: 38.9% | epoch: 1 | remaining: 285s    
step 00104 (5.1%) | loss: 3.875464 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,931 | mfu: 31.1% | epoch: 1 | remaining: 285s    
step 00105 (5.1%) | loss: 3.863008 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,739 | mfu: 40.8% | epoch: 1 | remaining: 284s    
step 00106 (5.2%) | loss: 3.853107 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,207 | mfu: 40.5% | epoch: 1 | remaining: 284s    
step 00107 (5.2%) | loss: 3.843554 | lrm: 1.00 | dt: 156ms | tok/sec: 1,676,220 | mfu: 40.5% | epoch: 1 | remaining: 284s    
step 00108 (5.3%) | loss: 3.837118 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,616 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00109 (5.3%) | loss: 3.830615 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,020 | mfu: 40.0% | epoch: 1 | remaining: 284s    
step 00110 (5.4%) | loss: 3.824098 | lrm: 1.00 | dt: 170ms | tok/sec: 1,544,299 | mfu: 37.3% | epoch: 1 | remaining: 284s    
step 00111 (5.5%) | loss: 3.813430 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,876 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00112 (5.5%) | loss: 3.800980 | lrm: 1.00 | dt: 158ms | tok/sec: 1,664,169 | mfu: 40.2% | epoch: 1 | remaining: 283s    
step 00113 (5.6%) | loss: 3.795673 | lrm: 1.00 | dt: 189ms | tok/sec: 1,384,276 | mfu: 33.4% | epoch: 1 | remaining: 283s    
step 00114 (5.6%) | loss: 3.785671 | lrm: 1.00 | dt: 154ms | tok/sec: 1,698,819 | mfu: 41.0% | epoch: 1 | remaining: 283s    
step 00115 (5.7%) | loss: 3.776819 | lrm: 1.00 | dt: 156ms | tok/sec: 1,679,356 | mfu: 40.6% | epoch: 1 | remaining: 283s    
step 00116 (5.7%) | loss: 3.766102 | lrm: 1.00 | dt: 168ms | tok/sec: 1,560,832 | mfu: 37.7% | epoch: 1 | remaining: 283s    
step 00117 (5.8%) | loss: 3.755706 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,938 | mfu: 28.6% | epoch: 1 | remaining: 282s    
step 00118 (5.9%) | loss: 3.749744 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,157 | mfu: 40.8% | epoch: 1 | remaining: 282s    
step 00119 (5.9%) | loss: 3.745801 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,280 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00120 (6.0%) | loss: 3.735469 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,707 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00121 (6.0%) | loss: 3.728428 | lrm: 1.00 | dt: 155ms | tok/sec: 1,695,442 | mfu: 41.0% | epoch: 1 | remaining: 282s    
step 00122 (6.1%) | loss: 3.720453 | lrm: 1.00 | dt: 190ms | tok/sec: 1,382,421 | mfu: 33.4% | epoch: 1 | remaining: 282s    
step 00123 (6.1%) | loss: 3.711502 | lrm: 1.00 | dt: 232ms | tok/sec: 1,130,878 | mfu: 27.3% | epoch: 1 | remaining: 281s    
step 00124 (6.2%) | loss: 3.708074 | lrm: 1.00 | dt: 154ms | tok/sec: 1,702,019 | mfu: 41.1% | epoch: 1 | remaining: 281s    
step 00125 (6.3%) | loss: 3.703201 | lrm: 1.00 | dt: 171ms | tok/sec: 1,534,227 | mfu: 37.1% | epoch: 1 | remaining: 281s    
step 00126 (6.3%) | loss: 3.694505 | lrm: 1.00 | dt: 176ms | tok/sec: 1,486,905 | mfu: 35.9% | epoch: 1 | remaining: 281s    
step 00127 (6.4%) | loss: 3.689477 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,558 | mfu: 33.2% | epoch: 1 | remaining: 281s    
step 00128 (6.4%) | loss: 3.679831 | lrm: 1.00 | dt: 156ms | tok/sec: 1,684,450 | mfu: 40.7% | epoch: 1 | remaining: 281s    
step 00129 (6.5%) | loss: 3.674659 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,747 | mfu: 38.7% | epoch: 1 | remaining: 280s    
step 00130 (6.5%) | loss: 3.667651 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,808 | mfu: 38.8% | epoch: 1 | remaining: 280s    
step 00131 (6.6%) | loss: 3.656405 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,324 | mfu: 40.4% | epoch: 1 | remaining: 280s    
step 00132 (6.7%) | loss: 3.653852 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,696 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00133 (6.7%) | loss: 3.651351 | lrm: 1.00 | dt: 172ms | tok/sec: 1,526,567 | mfu: 36.9% | epoch: 1 | remaining: 280s    
step 00134 (6.8%) | loss: 3.650285 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,006 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00135 (6.8%) | loss: 3.646479 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,235 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00136 (6.9%) | loss: 3.641841 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,663 | mfu: 39.9% | epoch: 1 | remaining: 279s    
step 00137 (6.9%) | loss: 3.638093 | lrm: 1.00 | dt: 184ms | tok/sec: 1,422,778 | mfu: 34.4% | epoch: 1 | remaining: 279s    
step 00138 (7.0%) | loss: 3.633853 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,611 | mfu: 40.5% | epoch: 1 | remaining: 279s    
step 00139 (7.0%) | loss: 3.631050 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,764 | mfu: 38.9% | epoch: 1 | remaining: 279s    
step 00140 (7.1%) | loss: 3.624767 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,210 | mfu: 38.6% | epoch: 1 | remaining: 279s    
step 00141 (7.1%) | loss: 3.620075 | lrm: 1.00 | dt: 175ms | tok/sec: 1,493,881 | mfu: 36.1% | epoch: 1 | remaining: 278s    
step 00142 (7.2%) | loss: 3.613043 | lrm: 1.00 | dt: 155ms | tok/sec: 1,688,797 | mfu: 40.8% | epoch: 1 | remaining: 278s    
step 00143 (7.3%) | loss: 3.613295 | lrm: 1.00 | dt: 166ms | tok/sec: 1,582,115 | mfu: 38.2% | epoch: 1 | remaining: 278s    
step 00144 (7.3%) | loss: 3.600415 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,729 | mfu: 40.5% | epoch: 1 | remaining: 278s    
step 00145 (7.4%) | loss: 3.595736 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,126 | mfu: 40.1% | epoch: 1 | remaining: 278s    
step 00146 (7.4%) | loss: 3.597440 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,633 | mfu: 39.4% | epoch: 1 | remaining: 278s    
step 00147 (7.5%) | loss: 3.587381 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,356 | mfu: 39.4% | epoch: 1 | remaining: 277s    
step 00148 (7.5%) | loss: 3.585870 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,093 | mfu: 39.7% | epoch: 1 | remaining: 277s    
step 00149 (7.6%) | loss: 3.579277 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,072 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00150 (7.6%) | loss: 3.575372 | lrm: 1.00 | dt: 164ms | tok/sec: 1,601,682 | mfu: 38.7% | epoch: 1 | remaining: 277s    
step 00151 (7.7%) | loss: 3.574430 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,862 | mfu: 40.2% | epoch: 1 | remaining: 277s    
