Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 37,749,504
  scalars                 : 24
  total                   : 71,303,960
Estimated FLOPs per token: 3.460347e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 38144ms | tok/sec: 6,872 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867530 | lrm: 1.00 | dt: 223ms | tok/sec: 1,175,377 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.485560 | lrm: 1.00 | dt: 224ms | tok/sec: 1,170,483 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.033013 | lrm: 1.00 | dt: 223ms | tok/sec: 1,175,089 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655828 | lrm: 1.00 | dt: 233ms | tok/sec: 1,125,952 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.323423 | lrm: 1.00 | dt: 236ms | tok/sec: 1,109,507 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.070620 | lrm: 1.00 | dt: 228ms | tok/sec: 1,150,722 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865746 | lrm: 1.00 | dt: 225ms | tok/sec: 1,164,194 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.691493 | lrm: 1.00 | dt: 230ms | tok/sec: 1,138,802 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.543343 | lrm: 1.00 | dt: 237ms | tok/sec: 1,105,208 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.420237 | lrm: 1.00 | dt: 234ms | tok/sec: 1,122,278 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.311378 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,423 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.213847 | lrm: 1.00 | dt: 226ms | tok/sec: 1,159,407 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.131799 | lrm: 1.00 | dt: 236ms | tok/sec: 1,110,537 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00077 (5.1%) | loss: 4.296365 | lrm: 1.00 | dt: 231ms | tok/sec: 1,134,058 | mfu: 39.7% | epoch: 1 | remaining: 285s    
step 00078 (5.2%) | loss: 4.280556 | lrm: 1.00 | dt: 232ms | tok/sec: 1,128,076 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00079 (5.2%) | loss: 4.262657 | lrm: 1.00 | dt: 231ms | tok/sec: 1,136,325 | mfu: 39.7% | epoch: 1 | remaining: 284s    
step 00080 (5.3%) | loss: 4.239658 | lrm: 1.00 | dt: 235ms | tok/sec: 1,116,443 | mfu: 39.0% | epoch: 1 | remaining: 284s    
step 00081 (5.4%) | loss: 4.218364 | lrm: 1.00 | dt: 228ms | tok/sec: 1,152,244 | mfu: 40.3% | epoch: 1 | remaining: 284s    
step 00082 (5.5%) | loss: 4.194725 | lrm: 1.00 | dt: 232ms | tok/sec: 1,130,988 | mfu: 39.6% | epoch: 1 | remaining: 283s    
step 00083 (5.5%) | loss: 4.176172 | lrm: 1.00 | dt: 233ms | tok/sec: 1,124,284 | mfu: 39.3% | epoch: 1 | remaining: 283s    
step 00084 (5.6%) | loss: 4.158822 | lrm: 1.00 | dt: 233ms | tok/sec: 1,127,438 | mfu: 39.4% | epoch: 1 | remaining: 283s    
step 00085 (5.7%) | loss: 4.141763 | lrm: 1.00 | dt: 231ms | tok/sec: 1,134,169 | mfu: 39.7% | epoch: 1 | remaining: 283s    
step 00086 (5.8%) | loss: 4.125432 | lrm: 1.00 | dt: 227ms | tok/sec: 1,153,949 | mfu: 40.4% | epoch: 1 | remaining: 282s    
step 00087 (5.8%) | loss: 4.106593 | lrm: 1.00 | dt: 233ms | tok/sec: 1,127,305 | mfu: 39.4% | epoch: 1 | remaining: 282s    
step 00088 (5.9%) | loss: 4.083760 | lrm: 1.00 | dt: 231ms | tok/sec: 1,134,177 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00089 (6.0%) | loss: 4.067372 | lrm: 1.00 | dt: 243ms | tok/sec: 1,077,782 | mfu: 37.7% | epoch: 1 | remaining: 282s    
step 00090 (6.1%) | loss: 4.050272 | lrm: 1.00 | dt: 231ms | tok/sec: 1,135,622 | mfu: 39.7% | epoch: 1 | remaining: 282s    
step 00091 (6.2%) | loss: 4.036939 | lrm: 1.00 | dt: 228ms | tok/sec: 1,151,785 | mfu: 40.3% | epoch: 1 | remaining: 281s    
step 00092 (6.2%) | loss: 4.017256 | lrm: 1.00 | dt: 229ms | tok/sec: 1,143,643 | mfu: 40.0% | epoch: 1 | remaining: 281s    
step 00093 (6.3%) | loss: 4.002006 | lrm: 1.00 | dt: 234ms | tok/sec: 1,120,755 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00094 (6.4%) | loss: 3.983215 | lrm: 1.00 | dt: 230ms | tok/sec: 1,141,706 | mfu: 39.9% | epoch: 1 | remaining: 281s    
step 00095 (6.5%) | loss: 3.957895 | lrm: 1.00 | dt: 229ms | tok/sec: 1,144,297 | mfu: 40.0% | epoch: 1 | remaining: 280s    
step 00096 (6.5%) | loss: 3.941578 | lrm: 1.00 | dt: 229ms | tok/sec: 1,144,834 | mfu: 40.0% | epoch: 1 | remaining: 280s    
step 00097 (6.6%) | loss: 3.931636 | lrm: 1.00 | dt: 229ms | tok/sec: 1,143,103 | mfu: 40.0% | epoch: 1 | remaining: 280s    
step 00098 (6.7%) | loss: 3.919766 | lrm: 1.00 | dt: 231ms | tok/sec: 1,134,262 | mfu: 39.7% | epoch: 1 | remaining: 280s    
step 00099 (6.8%) | loss: 3.905380 | lrm: 1.00 | dt: 232ms | tok/sec: 1,128,259 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00100 (6.9%) | loss: 3.891265 | lrm: 1.00 | dt: 234ms | tok/sec: 1,119,467 | mfu: 39.1% | epoch: 1 | remaining: 279s    
step 00101 (6.9%) | loss: 3.876429 | lrm: 1.00 | dt: 228ms | tok/sec: 1,148,099 | mfu: 40.1% | epoch: 1 | remaining: 279s    
step 00102 (7.0%) | loss: 3.863877 | lrm: 1.00 | dt: 233ms | tok/sec: 1,126,276 | mfu: 39.4% | epoch: 1 | remaining: 279s    
step 00103 (7.1%) | loss: 3.852534 | lrm: 1.00 | dt: 232ms | tok/sec: 1,129,870 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00104 (7.2%) | loss: 3.839481 | lrm: 1.00 | dt: 230ms | tok/sec: 1,137,344 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00105 (7.2%) | loss: 3.826776 | lrm: 1.00 | dt: 230ms | tok/sec: 1,141,031 | mfu: 39.9% | epoch: 1 | remaining: 278s    
step 00106 (7.3%) | loss: 3.815687 | lrm: 1.00 | dt: 234ms | tok/sec: 1,121,576 | mfu: 39.2% | epoch: 1 | remaining: 278s    
step 00107 (7.4%) | loss: 3.806538 | lrm: 1.00 | dt: 228ms | tok/sec: 1,151,026 | mfu: 40.3% | epoch: 1 | remaining: 278s    
step 00108 (7.5%) | loss: 3.799002 | lrm: 1.00 | dt: 232ms | tok/sec: 1,129,896 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00109 (7.5%) | loss: 3.791701 | lrm: 1.00 | dt: 228ms | tok/sec: 1,151,023 | mfu: 40.3% | epoch: 1 | remaining: 277s    
step 00110 (7.6%) | loss: 3.785105 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,912 | mfu: 38.1% | epoch: 1 | remaining: 277s    
step 00111 (7.7%) | loss: 3.774564 | lrm: 1.00 | dt: 226ms | tok/sec: 1,159,471 | mfu: 40.5% | epoch: 1 | remaining: 277s    
step 00112 (7.8%) | loss: 3.762820 | lrm: 1.00 | dt: 233ms | tok/sec: 1,126,808 | mfu: 39.4% | epoch: 1 | remaining: 276s    
step 00113 (7.9%) | loss: 3.758105 | lrm: 1.00 | dt: 229ms | tok/sec: 1,146,868 | mfu: 40.1% | epoch: 1 | remaining: 276s    
step 00114 (7.9%) | loss: 3.748408 | lrm: 1.00 | dt: 233ms | tok/sec: 1,123,571 | mfu: 39.3% | epoch: 1 | remaining: 276s    
step 00115 (8.0%) | loss: 3.739520 | lrm: 1.00 | dt: 233ms | tok/sec: 1,126,436 | mfu: 39.4% | epoch: 1 | remaining: 276s    
step 00116 (8.1%) | loss: 3.730210 | lrm: 1.00 | dt: 231ms | tok/sec: 1,135,433 | mfu: 39.7% | epoch: 1 | remaining: 276s    
step 00117 (8.2%) | loss: 3.720040 | lrm: 1.00 | dt: 231ms | tok/sec: 1,132,548 | mfu: 39.6% | epoch: 1 | remaining: 275s    
step 00118 (8.2%) | loss: 3.713269 | lrm: 1.00 | dt: 227ms | tok/sec: 1,152,524 | mfu: 40.3% | epoch: 1 | remaining: 275s    
step 00119 (8.3%) | loss: 3.708431 | lrm: 1.00 | dt: 234ms | tok/sec: 1,121,092 | mfu: 39.2% | epoch: 1 | remaining: 275s    
step 00120 (8.4%) | loss: 3.698953 | lrm: 1.00 | dt: 233ms | tok/sec: 1,125,293 | mfu: 39.4% | epoch: 1 | remaining: 275s    
step 00121 (8.5%) | loss: 3.693006 | lrm: 1.00 | dt: 228ms | tok/sec: 1,147,822 | mfu: 40.1% | epoch: 1 | remaining: 274s    
step 00122 (8.5%) | loss: 3.685068 | lrm: 1.00 | dt: 232ms | tok/sec: 1,131,916 | mfu: 39.6% | epoch: 1 | remaining: 274s    
step 00123 (8.6%) | loss: 3.675551 | lrm: 1.00 | dt: 228ms | tok/sec: 1,149,772 | mfu: 40.2% | epoch: 1 | remaining: 274s    
step 00124 (8.7%) | loss: 3.672735 | lrm: 1.00 | dt: 234ms | tok/sec: 1,122,302 | mfu: 39.2% | epoch: 1 | remaining: 274s    
step 00125 (8.8%) | loss: 3.668082 | lrm: 1.00 | dt: 231ms | tok/sec: 1,133,206 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00126 (8.9%) | loss: 3.660364 | lrm: 1.00 | dt: 231ms | tok/sec: 1,133,329 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00127 (8.9%) | loss: 3.655915 | lrm: 1.00 | dt: 231ms | tok/sec: 1,132,874 | mfu: 39.6% | epoch: 1 | remaining: 273s    
step 00128 (9.0%) | loss: 3.645553 | lrm: 1.00 | dt: 230ms | tok/sec: 1,137,450 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00129 (9.1%) | loss: 3.640274 | lrm: 1.00 | dt: 233ms | tok/sec: 1,126,532 | mfu: 39.4% | epoch: 1 | remaining: 273s    
step 00130 (9.2%) | loss: 3.633458 | lrm: 1.00 | dt: 237ms | tok/sec: 1,108,417 | mfu: 38.8% | epoch: 1 | remaining: 272s    
step 00131 (9.2%) | loss: 3.622368 | lrm: 1.00 | dt: 228ms | tok/sec: 1,147,659 | mfu: 40.1% | epoch: 1 | remaining: 272s    
step 00132 (9.3%) | loss: 3.619139 | lrm: 1.00 | dt: 231ms | tok/sec: 1,136,057 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00133 (9.4%) | loss: 3.615227 | lrm: 1.00 | dt: 230ms | tok/sec: 1,140,858 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00134 (9.5%) | loss: 3.614152 | lrm: 1.00 | dt: 231ms | tok/sec: 1,133,407 | mfu: 39.6% | epoch: 1 | remaining: 271s    
step 00135 (9.6%) | loss: 3.610561 | lrm: 1.00 | dt: 232ms | tok/sec: 1,128,911 | mfu: 39.5% | epoch: 1 | remaining: 271s    
step 00136 (9.6%) | loss: 3.606966 | lrm: 1.00 | dt: 231ms | tok/sec: 1,135,701 | mfu: 39.7% | epoch: 1 | remaining: 271s    
step 00137 (9.7%) | loss: 3.603576 | lrm: 1.00 | dt: 233ms | tok/sec: 1,124,025 | mfu: 39.3% | epoch: 1 | remaining: 271s    
step 00138 (9.8%) | loss: 3.600227 | lrm: 1.00 | dt: 229ms | tok/sec: 1,146,113 | mfu: 40.1% | epoch: 1 | remaining: 270s    
step 00139 (9.9%) | loss: 3.598076 | lrm: 1.00 | dt: 232ms | tok/sec: 1,127,921 | mfu: 39.4% | epoch: 1 | remaining: 270s    
step 00140 (9.9%) | loss: 3.591966 | lrm: 1.00 | dt: 236ms | tok/sec: 1,112,053 | mfu: 38.9% | epoch: 1 | remaining: 270s    
step 00141 (10.0%) | loss: 3.586707 | lrm: 1.00 | dt: 227ms | tok/sec: 1,153,426 | mfu: 40.3% | epoch: 1 | remaining: 270s    
step 00142 (10.1%) | loss: 3.579022 | lrm: 1.00 | dt: 229ms | tok/sec: 1,144,759 | mfu: 40.0% | epoch: 1 | remaining: 269s    
step 00143 (10.2%) | loss: 3.579977 | lrm: 1.00 | dt: 230ms | tok/sec: 1,141,904 | mfu: 39.9% | epoch: 1 | remaining: 269s    
step 00144 (10.2%) | loss: 3.567995 | lrm: 1.00 | dt: 231ms | tok/sec: 1,133,237 | mfu: 39.6% | epoch: 1 | remaining: 269s    
step 00145 (10.3%) | loss: 3.562575 | lrm: 1.00 | dt: 232ms | tok/sec: 1,128,614 | mfu: 39.5% | epoch: 1 | remaining: 269s    
step 00146 (10.4%) | loss: 3.564278 | lrm: 1.00 | dt: 229ms | tok/sec: 1,143,700 | mfu: 40.0% | epoch: 1 | remaining: 269s    
step 00147 (10.5%) | loss: 3.553436 | lrm: 1.00 | dt: 232ms | tok/sec: 1,129,226 | mfu: 39.5% | epoch: 1 | remaining: 268s    
step 00148 (10.6%) | loss: 3.551723 | lrm: 1.00 | dt: 233ms | tok/sec: 1,124,579 | mfu: 39.3% | epoch: 1 | remaining: 268s    
step 00149 (10.6%) | loss: 3.544964 | lrm: 1.00 | dt: 231ms | tok/sec: 1,136,144 | mfu: 39.7% | epoch: 1 | remaining: 268s    
step 00150 (10.7%) | loss: 3.542325 | lrm: 1.00 | dt: 235ms | tok/sec: 1,114,932 | mfu: 39.0% | epoch: 1 | remaining: 268s    
step 00151 (10.8%) | loss: 3.541683 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,162 | mfu: 40.6% | epoch: 1 | remaining: 267s    
step 00152 (10.9%) | loss: 3.537561 | lrm: 1.00 | dt: 232ms | tok/sec: 1,129,823 | mfu: 39.5% | epoch: 1 | remaining: 267s    
