Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 14389ms | tok/sec: 18,218 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.867334 | lrm: 1.00 | dt: 154ms | tok/sec: 1,706,171 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.486184 | lrm: 1.00 | dt: 156ms | tok/sec: 1,685,793 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.034196 | lrm: 1.00 | dt: 155ms | tok/sec: 1,691,254 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.655198 | lrm: 1.00 | dt: 155ms | tok/sec: 1,689,020 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.322754 | lrm: 1.00 | dt: 155ms | tok/sec: 1,687,894 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.069866 | lrm: 1.00 | dt: 169ms | tok/sec: 1,554,381 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.865026 | lrm: 1.00 | dt: 167ms | tok/sec: 1,573,953 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.690673 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,152 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.542498 | lrm: 1.00 | dt: 157ms | tok/sec: 1,667,204 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.419357 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,205 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.310457 | lrm: 1.00 | dt: 156ms | tok/sec: 1,683,911 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.212943 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,124 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.130909 | lrm: 1.00 | dt: 164ms | tok/sec: 1,603,272 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00031 (1.1%) | loss: 5.390414 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,739 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 5.365401 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,512 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 5.340755 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,402 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 5.314955 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,532 | mfu: 40.0% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 5.288164 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,658 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00036 (1.3%) | loss: 5.261975 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,973 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 5.236915 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,425 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00038 (1.4%) | loss: 5.210338 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,929 | mfu: 39.5% | epoch: 1 | remaining: 296s    
step 00039 (1.5%) | loss: 5.184504 | lrm: 1.00 | dt: 158ms | tok/sec: 1,659,545 | mfu: 40.1% | epoch: 1 | remaining: 295s    
step 00040 (1.5%) | loss: 5.162434 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,132 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00041 (1.6%) | loss: 5.136709 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,280 | mfu: 40.6% | epoch: 1 | remaining: 295s    
step 00042 (1.7%) | loss: 5.113936 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,649 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00043 (1.7%) | loss: 5.087463 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,280 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00044 (1.8%) | loss: 5.063318 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,969 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00045 (1.8%) | loss: 5.041326 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,787 | mfu: 39.9% | epoch: 1 | remaining: 294s    
step 00046 (1.9%) | loss: 5.016883 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,772 | mfu: 39.4% | epoch: 1 | remaining: 294s    
step 00047 (1.9%) | loss: 4.991037 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,724 | mfu: 40.0% | epoch: 1 | remaining: 294s    
step 00048 (2.0%) | loss: 4.966460 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,685 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00049 (2.0%) | loss: 4.938614 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,360 | mfu: 39.9% | epoch: 1 | remaining: 294s    
step 00050 (2.1%) | loss: 4.917156 | lrm: 1.00 | dt: 168ms | tok/sec: 1,556,310 | mfu: 37.6% | epoch: 1 | remaining: 294s    
step 00051 (2.1%) | loss: 4.892117 | lrm: 1.00 | dt: 156ms | tok/sec: 1,675,397 | mfu: 40.5% | epoch: 1 | remaining: 293s    
step 00052 (2.2%) | loss: 4.869303 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,173 | mfu: 39.1% | epoch: 1 | remaining: 293s    
step 00053 (2.2%) | loss: 4.845987 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,065 | mfu: 39.7% | epoch: 1 | remaining: 293s    
step 00054 (2.3%) | loss: 4.818875 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,636 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00055 (2.3%) | loss: 4.796447 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,424 | mfu: 39.7% | epoch: 1 | remaining: 293s    
step 00056 (2.4%) | loss: 4.774248 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,664 | mfu: 39.4% | epoch: 1 | remaining: 293s    
step 00057 (2.5%) | loss: 4.752639 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,009 | mfu: 39.9% | epoch: 1 | remaining: 292s    
step 00058 (2.5%) | loss: 4.730741 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,542 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00059 (2.6%) | loss: 4.709539 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,961 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00060 (2.6%) | loss: 4.689693 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,934 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00061 (2.7%) | loss: 4.665202 | lrm: 1.00 | dt: 156ms | tok/sec: 1,680,871 | mfu: 40.6% | epoch: 1 | remaining: 292s    
step 00062 (2.7%) | loss: 4.642500 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,853 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00063 (2.8%) | loss: 4.620087 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,467 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00064 (2.8%) | loss: 4.596009 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,247 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00065 (2.9%) | loss: 4.570630 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,972 | mfu: 39.3% | epoch: 1 | remaining: 291s    
step 00066 (2.9%) | loss: 4.549599 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,180 | mfu: 39.3% | epoch: 1 | remaining: 291s    
step 00067 (3.0%) | loss: 4.529016 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,052 | mfu: 39.3% | epoch: 1 | remaining: 291s    
step 00068 (3.0%) | loss: 4.504886 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,754 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00069 (3.1%) | loss: 4.479919 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,906 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00070 (3.2%) | loss: 4.454241 | lrm: 1.00 | dt: 166ms | tok/sec: 1,582,805 | mfu: 38.2% | epoch: 1 | remaining: 290s    
step 00071 (3.2%) | loss: 4.433675 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,046 | mfu: 39.9% | epoch: 1 | remaining: 290s    
step 00072 (3.3%) | loss: 4.414082 | lrm: 1.00 | dt: 164ms | tok/sec: 1,595,972 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00073 (3.3%) | loss: 4.393816 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,542 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00074 (3.4%) | loss: 4.375827 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,978 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00075 (3.4%) | loss: 4.355337 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,654 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00076 (3.5%) | loss: 4.335919 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,647 | mfu: 38.9% | epoch: 1 | remaining: 289s    
step 00077 (3.5%) | loss: 4.317369 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,471 | mfu: 39.7% | epoch: 1 | remaining: 289s    
step 00078 (3.6%) | loss: 4.301186 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,069 | mfu: 39.9% | epoch: 1 | remaining: 289s    
step 00079 (3.6%) | loss: 4.283387 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,952 | mfu: 39.9% | epoch: 1 | remaining: 289s    
step 00080 (3.7%) | loss: 4.259720 | lrm: 1.00 | dt: 167ms | tok/sec: 1,565,861 | mfu: 37.8% | epoch: 1 | remaining: 289s    
step 00081 (3.7%) | loss: 4.238302 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,358 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00082 (3.8%) | loss: 4.215411 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,923 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00083 (3.8%) | loss: 4.196360 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,820 | mfu: 39.3% | epoch: 1 | remaining: 288s    
step 00084 (3.9%) | loss: 4.179581 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,934 | mfu: 39.8% | epoch: 1 | remaining: 288s    
step 00085 (4.0%) | loss: 4.163252 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,203 | mfu: 39.9% | epoch: 1 | remaining: 288s    
step 00086 (4.0%) | loss: 4.146685 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,222 | mfu: 39.1% | epoch: 1 | remaining: 288s    
step 00087 (4.1%) | loss: 4.128967 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,414 | mfu: 39.5% | epoch: 1 | remaining: 288s    
step 00088 (4.1%) | loss: 4.108175 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,274 | mfu: 39.7% | epoch: 1 | remaining: 287s    
step 00089 (4.2%) | loss: 4.093355 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,733 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00090 (4.2%) | loss: 4.076857 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,997 | mfu: 39.1% | epoch: 1 | remaining: 287s    
step 00091 (4.3%) | loss: 4.063960 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,676 | mfu: 40.1% | epoch: 1 | remaining: 287s    
step 00092 (4.3%) | loss: 4.046274 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,143 | mfu: 39.3% | epoch: 1 | remaining: 287s    
step 00093 (4.4%) | loss: 4.031766 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,915 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00094 (4.4%) | loss: 4.014032 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,126 | mfu: 39.9% | epoch: 1 | remaining: 287s    
step 00095 (4.5%) | loss: 3.989418 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,835 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00096 (4.5%) | loss: 3.973271 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,370 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00097 (4.6%) | loss: 3.963995 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,655 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00098 (4.6%) | loss: 3.952845 | lrm: 1.00 | dt: 209ms | tok/sec: 1,252,636 | mfu: 30.3% | epoch: 1 | remaining: 286s    
step 00099 (4.7%) | loss: 3.938090 | lrm: 1.00 | dt: 156ms | tok/sec: 1,678,466 | mfu: 40.6% | epoch: 1 | remaining: 286s    
step 00100 (4.8%) | loss: 3.924031 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,814 | mfu: 39.6% | epoch: 1 | remaining: 286s    
step 00101 (4.8%) | loss: 3.910560 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,001 | mfu: 40.4% | epoch: 1 | remaining: 285s    
step 00102 (4.9%) | loss: 3.898257 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,234 | mfu: 39.9% | epoch: 1 | remaining: 285s    
step 00103 (4.9%) | loss: 3.886859 | lrm: 1.00 | dt: 170ms | tok/sec: 1,541,871 | mfu: 37.3% | epoch: 1 | remaining: 285s    
step 00104 (5.0%) | loss: 3.872778 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,041 | mfu: 39.4% | epoch: 1 | remaining: 285s    
step 00105 (5.0%) | loss: 3.860148 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,480 | mfu: 40.3% | epoch: 1 | remaining: 285s    
step 00106 (5.1%) | loss: 3.848521 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,755 | mfu: 39.6% | epoch: 1 | remaining: 285s    
step 00107 (5.1%) | loss: 3.839905 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,533 | mfu: 40.1% | epoch: 1 | remaining: 284s    
step 00108 (5.2%) | loss: 3.831958 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,777 | mfu: 39.9% | epoch: 1 | remaining: 284s    
step 00109 (5.3%) | loss: 3.823788 | lrm: 1.00 | dt: 168ms | tok/sec: 1,559,053 | mfu: 37.7% | epoch: 1 | remaining: 284s    
step 00110 (5.3%) | loss: 3.816289 | lrm: 1.00 | dt: 165ms | tok/sec: 1,592,562 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00111 (5.4%) | loss: 3.805519 | lrm: 1.00 | dt: 154ms | tok/sec: 1,697,384 | mfu: 41.0% | epoch: 1 | remaining: 284s    
step 00112 (5.4%) | loss: 3.793901 | lrm: 1.00 | dt: 157ms | tok/sec: 1,665,058 | mfu: 40.2% | epoch: 1 | remaining: 284s    
step 00113 (5.5%) | loss: 3.789274 | lrm: 1.00 | dt: 158ms | tok/sec: 1,663,512 | mfu: 40.2% | epoch: 1 | remaining: 283s    
step 00114 (5.5%) | loss: 3.780603 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,690 | mfu: 40.1% | epoch: 1 | remaining: 283s    
step 00115 (5.6%) | loss: 3.774964 | lrm: 1.00 | dt: 164ms | tok/sec: 1,600,716 | mfu: 38.7% | epoch: 1 | remaining: 283s    
step 00116 (5.6%) | loss: 3.767843 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,011 | mfu: 39.0% | epoch: 1 | remaining: 283s    
step 00117 (5.7%) | loss: 3.757253 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,563 | mfu: 40.2% | epoch: 1 | remaining: 283s    
step 00118 (5.7%) | loss: 3.750268 | lrm: 1.00 | dt: 157ms | tok/sec: 1,672,281 | mfu: 40.4% | epoch: 1 | remaining: 283s    
step 00119 (5.8%) | loss: 3.745793 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,244 | mfu: 40.4% | epoch: 1 | remaining: 282s    
step 00120 (5.8%) | loss: 3.735617 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,305 | mfu: 38.5% | epoch: 1 | remaining: 282s    
step 00121 (5.9%) | loss: 3.728482 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,652 | mfu: 39.5% | epoch: 1 | remaining: 282s    
step 00122 (5.9%) | loss: 3.720849 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,372 | mfu: 39.2% | epoch: 1 | remaining: 282s    
step 00123 (6.0%) | loss: 3.711128 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,389 | mfu: 39.3% | epoch: 1 | remaining: 282s    
step 00124 (6.1%) | loss: 3.708844 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,847 | mfu: 39.8% | epoch: 1 | remaining: 282s    
step 00125 (6.1%) | loss: 3.705173 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,818 | mfu: 40.4% | epoch: 1 | remaining: 282s    
step 00126 (6.2%) | loss: 3.697392 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,465 | mfu: 39.6% | epoch: 1 | remaining: 281s    
step 00127 (6.2%) | loss: 3.692422 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,909 | mfu: 39.2% | epoch: 1 | remaining: 281s    
step 00128 (6.3%) | loss: 3.682456 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,025 | mfu: 38.9% | epoch: 1 | remaining: 281s    
step 00129 (6.3%) | loss: 3.678404 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,555 | mfu: 39.5% | epoch: 1 | remaining: 281s    
step 00130 (6.4%) | loss: 3.672792 | lrm: 1.00 | dt: 164ms | tok/sec: 1,596,702 | mfu: 38.6% | epoch: 1 | remaining: 281s    
step 00131 (6.4%) | loss: 3.662247 | lrm: 1.00 | dt: 158ms | tok/sec: 1,662,689 | mfu: 40.2% | epoch: 1 | remaining: 281s    
step 00132 (6.5%) | loss: 3.659328 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,134 | mfu: 39.5% | epoch: 1 | remaining: 280s    
step 00133 (6.5%) | loss: 3.655600 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,289 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00134 (6.6%) | loss: 3.653579 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,429 | mfu: 39.0% | epoch: 1 | remaining: 280s    
step 00135 (6.6%) | loss: 3.649618 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,584 | mfu: 39.1% | epoch: 1 | remaining: 280s    
step 00136 (6.7%) | loss: 3.646382 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,708 | mfu: 39.2% | epoch: 1 | remaining: 280s    
step 00137 (6.8%) | loss: 3.644176 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,445 | mfu: 40.5% | epoch: 1 | remaining: 280s    
step 00138 (6.8%) | loss: 3.639524 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,667 | mfu: 39.8% | epoch: 1 | remaining: 279s    
step 00139 (6.9%) | loss: 3.637682 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,538 | mfu: 39.5% | epoch: 1 | remaining: 279s    
step 00140 (6.9%) | loss: 3.632396 | lrm: 1.00 | dt: 165ms | tok/sec: 1,588,221 | mfu: 38.4% | epoch: 1 | remaining: 279s    
step 00141 (7.0%) | loss: 3.628232 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,784 | mfu: 39.2% | epoch: 1 | remaining: 279s    
step 00142 (7.0%) | loss: 3.621842 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,122 | mfu: 39.3% | epoch: 1 | remaining: 279s    
step 00143 (7.1%) | loss: 3.623352 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,686 | mfu: 40.0% | epoch: 1 | remaining: 279s    
step 00144 (7.1%) | loss: 3.611144 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,521 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00145 (7.2%) | loss: 3.605574 | lrm: 1.00 | dt: 161ms | tok/sec: 1,624,655 | mfu: 39.3% | epoch: 1 | remaining: 278s    
step 00146 (7.2%) | loss: 3.606659 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,790 | mfu: 39.2% | epoch: 1 | remaining: 278s    
step 00147 (7.3%) | loss: 3.596162 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,854 | mfu: 39.0% | epoch: 1 | remaining: 278s    
step 00148 (7.3%) | loss: 3.594246 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,368 | mfu: 39.8% | epoch: 1 | remaining: 278s    
step 00149 (7.4%) | loss: 3.587431 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,297 | mfu: 39.7% | epoch: 1 | remaining: 278s    
step 00150 (7.4%) | loss: 3.583846 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,365 | mfu: 38.8% | epoch: 1 | remaining: 277s    
step 00151 (7.5%) | loss: 3.582854 | lrm: 1.00 | dt: 157ms | tok/sec: 1,669,136 | mfu: 40.3% | epoch: 1 | remaining: 277s    
