Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011368 | lrm: 1.00 | dt: 28427ms | tok/sec: 4,610 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.885607 | lrm: 1.00 | dt: 79ms | tok/sec: 1,657,378 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.542494 | lrm: 1.00 | dt: 79ms | tok/sec: 1,656,399 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.109491 | lrm: 1.00 | dt: 81ms | tok/sec: 1,622,517 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.743766 | lrm: 1.00 | dt: 80ms | tok/sec: 1,631,908 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.427984 | lrm: 1.00 | dt: 80ms | tok/sec: 1,646,246 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.178537 | lrm: 1.00 | dt: 80ms | tok/sec: 1,632,980 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.970888 | lrm: 1.00 | dt: 83ms | tok/sec: 1,574,536 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.795988 | lrm: 1.00 | dt: 80ms | tok/sec: 1,645,443 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.648427 | lrm: 1.00 | dt: 80ms | tok/sec: 1,637,284 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.520227 | lrm: 1.00 | dt: 85ms | tok/sec: 1,536,291 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.405981 | lrm: 1.00 | dt: 86ms | tok/sec: 1,516,672 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.311355 | lrm: 1.00 | dt: 88ms | tok/sec: 1,489,328 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.227633 | lrm: 1.00 | dt: 82ms | tok/sec: 1,592,788 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00033 (0.6%) | loss: 5.469817 | lrm: 1.00 | dt: 81ms | tok/sec: 1,609,591 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00034 (0.7%) | loss: 5.443027 | lrm: 1.00 | dt: 81ms | tok/sec: 1,618,747 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00035 (0.7%) | loss: 5.416992 | lrm: 1.00 | dt: 80ms | tok/sec: 1,636,825 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00036 (0.7%) | loss: 5.394871 | lrm: 1.00 | dt: 82ms | tok/sec: 1,605,637 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00037 (0.7%) | loss: 5.368612 | lrm: 1.00 | dt: 81ms | tok/sec: 1,610,161 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00038 (0.8%) | loss: 5.344621 | lrm: 1.00 | dt: 82ms | tok/sec: 1,600,015 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00039 (0.8%) | loss: 5.320232 | lrm: 1.00 | dt: 82ms | tok/sec: 1,593,074 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00040 (0.8%) | loss: 5.295526 | lrm: 1.00 | dt: 85ms | tok/sec: 1,546,812 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00041 (0.9%) | loss: 5.272953 | lrm: 1.00 | dt: 81ms | tok/sec: 1,622,483 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00042 (0.9%) | loss: 5.252205 | lrm: 1.00 | dt: 84ms | tok/sec: 1,568,163 | mfu: 37.9% | epoch: 1 | remaining: 297s    
step 00043 (0.9%) | loss: 5.227395 | lrm: 1.00 | dt: 82ms | tok/sec: 1,595,289 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00044 (0.9%) | loss: 5.205995 | lrm: 1.00 | dt: 81ms | tok/sec: 1,609,751 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00045 (1.0%) | loss: 5.187744 | lrm: 1.00 | dt: 82ms | tok/sec: 1,605,126 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00046 (1.0%) | loss: 5.169292 | lrm: 1.00 | dt: 81ms | tok/sec: 1,621,033 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00047 (1.0%) | loss: 5.147882 | lrm: 1.00 | dt: 81ms | tok/sec: 1,622,694 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00048 (1.0%) | loss: 5.128016 | lrm: 1.00 | dt: 94ms | tok/sec: 1,390,660 | mfu: 33.6% | epoch: 1 | remaining: 297s    
step 00049 (1.1%) | loss: 5.108275 | lrm: 1.00 | dt: 81ms | tok/sec: 1,609,685 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00050 (1.1%) | loss: 5.087845 | lrm: 1.00 | dt: 91ms | tok/sec: 1,442,985 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00051 (1.1%) | loss: 5.065647 | lrm: 1.00 | dt: 79ms | tok/sec: 1,650,051 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00052 (1.2%) | loss: 5.041068 | lrm: 1.00 | dt: 81ms | tok/sec: 1,614,307 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00053 (1.2%) | loss: 5.023612 | lrm: 1.00 | dt: 83ms | tok/sec: 1,574,342 | mfu: 38.0% | epoch: 1 | remaining: 296s    
step 00054 (1.2%) | loss: 5.003101 | lrm: 1.00 | dt: 90ms | tok/sec: 1,460,213 | mfu: 35.3% | epoch: 1 | remaining: 296s    
step 00055 (1.2%) | loss: 4.982885 | lrm: 1.00 | dt: 80ms | tok/sec: 1,630,611 | mfu: 39.4% | epoch: 1 | remaining: 296s    
step 00056 (1.3%) | loss: 4.962154 | lrm: 1.00 | dt: 117ms | tok/sec: 1,121,799 | mfu: 27.1% | epoch: 1 | remaining: 296s    
step 00057 (1.3%) | loss: 4.944850 | lrm: 1.00 | dt: 90ms | tok/sec: 1,452,156 | mfu: 35.1% | epoch: 1 | remaining: 296s    
step 00058 (1.3%) | loss: 4.929686 | lrm: 1.00 | dt: 86ms | tok/sec: 1,529,155 | mfu: 36.9% | epoch: 1 | remaining: 296s    
step 00059 (1.4%) | loss: 4.906690 | lrm: 1.00 | dt: 79ms | tok/sec: 1,652,253 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00060 (1.4%) | loss: 4.885735 | lrm: 1.00 | dt: 103ms | tok/sec: 1,273,086 | mfu: 30.8% | epoch: 1 | remaining: 296s    
step 00061 (1.4%) | loss: 4.860614 | lrm: 1.00 | dt: 102ms | tok/sec: 1,284,023 | mfu: 31.0% | epoch: 1 | remaining: 296s    
step 00062 (1.5%) | loss: 4.840909 | lrm: 1.00 | dt: 87ms | tok/sec: 1,511,015 | mfu: 36.5% | epoch: 1 | remaining: 296s    
step 00063 (1.5%) | loss: 4.823429 | lrm: 1.00 | dt: 92ms | tok/sec: 1,417,594 | mfu: 34.3% | epoch: 1 | remaining: 295s    
step 00064 (1.5%) | loss: 4.805263 | lrm: 1.00 | dt: 104ms | tok/sec: 1,262,999 | mfu: 30.5% | epoch: 1 | remaining: 295s    
step 00065 (1.6%) | loss: 4.786671 | lrm: 1.00 | dt: 80ms | tok/sec: 1,647,884 | mfu: 39.8% | epoch: 1 | remaining: 295s    
step 00066 (1.6%) | loss: 4.764650 | lrm: 1.00 | dt: 85ms | tok/sec: 1,537,666 | mfu: 37.2% | epoch: 1 | remaining: 295s    
step 00067 (1.6%) | loss: 4.749197 | lrm: 1.00 | dt: 83ms | tok/sec: 1,576,704 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00068 (1.6%) | loss: 4.731005 | lrm: 1.00 | dt: 82ms | tok/sec: 1,607,905 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00069 (1.7%) | loss: 4.710475 | lrm: 1.00 | dt: 81ms | tok/sec: 1,623,537 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00070 (1.7%) | loss: 4.693041 | lrm: 1.00 | dt: 86ms | tok/sec: 1,520,132 | mfu: 36.7% | epoch: 1 | remaining: 295s    
step 00071 (1.7%) | loss: 4.668603 | lrm: 1.00 | dt: 83ms | tok/sec: 1,580,780 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00072 (1.8%) | loss: 4.651561 | lrm: 1.00 | dt: 82ms | tok/sec: 1,602,043 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00073 (1.8%) | loss: 4.631333 | lrm: 1.00 | dt: 81ms | tok/sec: 1,608,658 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00074 (1.8%) | loss: 4.615446 | lrm: 1.00 | dt: 91ms | tok/sec: 1,444,133 | mfu: 34.9% | epoch: 1 | remaining: 294s    
step 00075 (1.8%) | loss: 4.597219 | lrm: 1.00 | dt: 88ms | tok/sec: 1,491,291 | mfu: 36.0% | epoch: 1 | remaining: 294s    
step 00076 (1.9%) | loss: 4.577155 | lrm: 1.00 | dt: 87ms | tok/sec: 1,513,803 | mfu: 36.6% | epoch: 1 | remaining: 294s    
step 00077 (1.9%) | loss: 4.554137 | lrm: 1.00 | dt: 107ms | tok/sec: 1,225,751 | mfu: 29.6% | epoch: 1 | remaining: 294s    
step 00078 (1.9%) | loss: 4.532409 | lrm: 1.00 | dt: 102ms | tok/sec: 1,289,586 | mfu: 31.2% | epoch: 1 | remaining: 294s    
step 00079 (2.0%) | loss: 4.515114 | lrm: 1.00 | dt: 89ms | tok/sec: 1,466,473 | mfu: 35.4% | epoch: 1 | remaining: 294s    
step 00080 (2.0%) | loss: 4.497622 | lrm: 1.00 | dt: 90ms | tok/sec: 1,461,199 | mfu: 35.3% | epoch: 1 | remaining: 294s    
step 00081 (2.0%) | loss: 4.482223 | lrm: 1.00 | dt: 79ms | tok/sec: 1,656,939 | mfu: 40.0% | epoch: 1 | remaining: 294s    
step 00082 (2.1%) | loss: 4.462864 | lrm: 1.00 | dt: 80ms | tok/sec: 1,633,373 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00083 (2.1%) | loss: 4.444903 | lrm: 1.00 | dt: 80ms | tok/sec: 1,645,108 | mfu: 39.7% | epoch: 1 | remaining: 294s    
step 00084 (2.1%) | loss: 4.427473 | lrm: 1.00 | dt: 87ms | tok/sec: 1,511,057 | mfu: 36.5% | epoch: 1 | remaining: 294s    
step 00085 (2.1%) | loss: 4.416697 | lrm: 1.00 | dt: 96ms | tok/sec: 1,369,773 | mfu: 33.1% | epoch: 1 | remaining: 293s    
step 00086 (2.2%) | loss: 4.398192 | lrm: 1.00 | dt: 79ms | tok/sec: 1,652,898 | mfu: 39.9% | epoch: 1 | remaining: 293s    
step 00087 (2.2%) | loss: 4.378760 | lrm: 1.00 | dt: 82ms | tok/sec: 1,599,787 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00088 (2.2%) | loss: 4.365772 | lrm: 1.00 | dt: 91ms | tok/sec: 1,441,899 | mfu: 34.8% | epoch: 1 | remaining: 293s    
step 00089 (2.3%) | loss: 4.347840 | lrm: 1.00 | dt: 98ms | tok/sec: 1,338,383 | mfu: 32.3% | epoch: 1 | remaining: 293s    
step 00090 (2.3%) | loss: 4.331472 | lrm: 1.00 | dt: 133ms | tok/sec: 988,748 | mfu: 23.9% | epoch: 1 | remaining: 293s    
step 00091 (2.3%) | loss: 4.320839 | lrm: 1.00 | dt: 95ms | tok/sec: 1,376,499 | mfu: 33.3% | epoch: 1 | remaining: 293s    
step 00092 (2.4%) | loss: 4.305404 | lrm: 1.00 | dt: 79ms | tok/sec: 1,653,808 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00093 (2.4%) | loss: 4.287879 | lrm: 1.00 | dt: 79ms | tok/sec: 1,649,328 | mfu: 39.9% | epoch: 1 | remaining: 293s    
step 00094 (2.4%) | loss: 4.273563 | lrm: 1.00 | dt: 94ms | tok/sec: 1,400,187 | mfu: 33.8% | epoch: 1 | remaining: 293s    
step 00095 (2.4%) | loss: 4.254502 | lrm: 1.00 | dt: 79ms | tok/sec: 1,657,143 | mfu: 40.0% | epoch: 1 | remaining: 293s    
step 00096 (2.5%) | loss: 4.239758 | lrm: 1.00 | dt: 81ms | tok/sec: 1,627,902 | mfu: 39.3% | epoch: 1 | remaining: 293s    
step 00097 (2.5%) | loss: 4.222194 | lrm: 1.00 | dt: 81ms | tok/sec: 1,626,549 | mfu: 39.3% | epoch: 1 | remaining: 292s    
step 00098 (2.5%) | loss: 4.202084 | lrm: 1.00 | dt: 80ms | tok/sec: 1,634,971 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00099 (2.6%) | loss: 4.189145 | lrm: 1.00 | dt: 80ms | tok/sec: 1,639,452 | mfu: 39.6% | epoch: 1 | remaining: 292s    
step 00100 (2.6%) | loss: 4.182794 | lrm: 1.00 | dt: 84ms | tok/sec: 1,569,340 | mfu: 37.9% | epoch: 1 | remaining: 292s    
step 00101 (2.6%) | loss: 4.173743 | lrm: 1.00 | dt: 83ms | tok/sec: 1,574,460 | mfu: 38.0% | epoch: 1 | remaining: 292s    
step 00102 (2.6%) | loss: 4.161116 | lrm: 1.00 | dt: 85ms | tok/sec: 1,549,708 | mfu: 37.4% | epoch: 1 | remaining: 292s    
step 00103 (2.7%) | loss: 4.145773 | lrm: 1.00 | dt: 84ms | tok/sec: 1,568,262 | mfu: 37.9% | epoch: 1 | remaining: 292s    
step 00104 (2.7%) | loss: 4.135011 | lrm: 1.00 | dt: 82ms | tok/sec: 1,601,129 | mfu: 38.7% | epoch: 1 | remaining: 292s    
step 00105 (2.7%) | loss: 4.125292 | lrm: 1.00 | dt: 81ms | tok/sec: 1,621,751 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00106 (2.7%) | loss: 4.114541 | lrm: 1.00 | dt: 81ms | tok/sec: 1,616,957 | mfu: 39.1% | epoch: 1 | remaining: 292s    
step 00107 (2.8%) | loss: 4.103075 | lrm: 1.00 | dt: 81ms | tok/sec: 1,623,015 | mfu: 39.2% | epoch: 1 | remaining: 292s    
step 00108 (2.8%) | loss: 4.086300 | lrm: 1.00 | dt: 81ms | tok/sec: 1,619,763 | mfu: 39.1% | epoch: 1 | remaining: 292s    
step 00109 (2.8%) | loss: 4.071029 | lrm: 1.00 | dt: 81ms | tok/sec: 1,626,073 | mfu: 39.3% | epoch: 1 | remaining: 291s    
step 00110 (2.9%) | loss: 4.058794 | lrm: 1.00 | dt: 86ms | tok/sec: 1,524,503 | mfu: 36.8% | epoch: 1 | remaining: 291s    
step 00111 (2.9%) | loss: 4.053901 | lrm: 1.00 | dt: 80ms | tok/sec: 1,648,364 | mfu: 39.8% | epoch: 1 | remaining: 291s    
step 00112 (2.9%) | loss: 4.046739 | lrm: 1.00 | dt: 82ms | tok/sec: 1,608,023 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00113 (2.9%) | loss: 4.038748 | lrm: 1.00 | dt: 84ms | tok/sec: 1,567,787 | mfu: 37.9% | epoch: 1 | remaining: 291s    
step 00114 (3.0%) | loss: 4.025799 | lrm: 1.00 | dt: 83ms | tok/sec: 1,582,577 | mfu: 38.2% | epoch: 1 | remaining: 291s    
step 00115 (3.0%) | loss: 4.018795 | lrm: 1.00 | dt: 83ms | tok/sec: 1,578,583 | mfu: 38.1% | epoch: 1 | remaining: 291s    
step 00116 (3.0%) | loss: 4.012872 | lrm: 1.00 | dt: 83ms | tok/sec: 1,583,913 | mfu: 38.3% | epoch: 1 | remaining: 291s    
step 00117 (3.0%) | loss: 4.000304 | lrm: 1.00 | dt: 83ms | tok/sec: 1,583,156 | mfu: 38.3% | epoch: 1 | remaining: 291s    
step 00118 (3.1%) | loss: 3.992154 | lrm: 1.00 | dt: 80ms | tok/sec: 1,632,514 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00119 (3.1%) | loss: 3.984124 | lrm: 1.00 | dt: 80ms | tok/sec: 1,644,463 | mfu: 39.7% | epoch: 1 | remaining: 291s    
step 00120 (3.1%) | loss: 3.979796 | lrm: 1.00 | dt: 84ms | tok/sec: 1,555,509 | mfu: 37.6% | epoch: 1 | remaining: 291s    
step 00121 (3.2%) | loss: 3.967834 | lrm: 1.00 | dt: 80ms | tok/sec: 1,642,120 | mfu: 39.7% | epoch: 1 | remaining: 290s    
step 00122 (3.2%) | loss: 3.958148 | lrm: 1.00 | dt: 81ms | tok/sec: 1,610,652 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00123 (3.2%) | loss: 3.947444 | lrm: 1.00 | dt: 82ms | tok/sec: 1,605,037 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00124 (3.2%) | loss: 3.937665 | lrm: 1.00 | dt: 82ms | tok/sec: 1,604,550 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00125 (3.3%) | loss: 3.928511 | lrm: 1.00 | dt: 83ms | tok/sec: 1,576,763 | mfu: 38.1% | epoch: 1 | remaining: 290s    
step 00126 (3.3%) | loss: 3.917687 | lrm: 1.00 | dt: 82ms | tok/sec: 1,604,540 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00127 (3.3%) | loss: 3.914790 | lrm: 1.00 | dt: 82ms | tok/sec: 1,595,613 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00128 (3.3%) | loss: 3.911894 | lrm: 1.00 | dt: 83ms | tok/sec: 1,581,494 | mfu: 38.2% | epoch: 1 | remaining: 290s    
step 00129 (3.4%) | loss: 3.901828 | lrm: 1.00 | dt: 81ms | tok/sec: 1,617,318 | mfu: 39.1% | epoch: 1 | remaining: 290s    
step 00130 (3.4%) | loss: 3.892639 | lrm: 1.00 | dt: 85ms | tok/sec: 1,550,604 | mfu: 37.5% | epoch: 1 | remaining: 290s    
step 00131 (3.4%) | loss: 3.880379 | lrm: 1.00 | dt: 80ms | tok/sec: 1,638,821 | mfu: 39.6% | epoch: 1 | remaining: 290s    
step 00132 (3.5%) | loss: 3.876923 | lrm: 1.00 | dt: 81ms | tok/sec: 1,608,554 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00133 (3.5%) | loss: 3.874640 | lrm: 1.00 | dt: 81ms | tok/sec: 1,608,955 | mfu: 38.9% | epoch: 1 | remaining: 289s    
step 00134 (3.5%) | loss: 3.864202 | lrm: 1.00 | dt: 81ms | tok/sec: 1,611,232 | mfu: 38.9% | epoch: 1 | remaining: 289s    
step 00135 (3.5%) | loss: 3.861171 | lrm: 1.00 | dt: 81ms | tok/sec: 1,626,419 | mfu: 39.3% | epoch: 1 | remaining: 289s    
step 00136 (3.6%) | loss: 3.854616 | lrm: 1.00 | dt: 80ms | tok/sec: 1,629,857 | mfu: 39.4% | epoch: 1 | remaining: 289s    
step 00137 (3.6%) | loss: 3.847903 | lrm: 1.00 | dt: 82ms | tok/sec: 1,600,304 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00138 (3.6%) | loss: 3.837599 | lrm: 1.00 | dt: 82ms | tok/sec: 1,600,290 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00139 (3.6%) | loss: 3.831386 | lrm: 1.00 | dt: 83ms | tok/sec: 1,586,546 | mfu: 38.3% | epoch: 1 | remaining: 289s    
step 00140 (3.7%) | loss: 3.822334 | lrm: 1.00 | dt: 89ms | tok/sec: 1,474,030 | mfu: 35.6% | epoch: 1 | remaining: 289s    
step 00141 (3.7%) | loss: 3.818419 | lrm: 1.00 | dt: 81ms | tok/sec: 1,611,053 | mfu: 38.9% | epoch: 1 | remaining: 289s    
step 00142 (3.7%) | loss: 3.814057 | lrm: 1.00 | dt: 82ms | tok/sec: 1,604,531 | mfu: 38.8% | epoch: 1 | remaining: 289s    
step 00143 (3.8%) | loss: 3.809254 | lrm: 1.00 | dt: 81ms | tok/sec: 1,616,981 | mfu: 39.1% | epoch: 1 | remaining: 289s    
step 00144 (3.8%) | loss: 3.805500 | lrm: 1.00 | dt: 81ms | tok/sec: 1,626,655 | mfu: 39.3% | epoch: 1 | remaining: 289s    
step 00145 (3.8%) | loss: 3.804354 | lrm: 1.00 | dt: 101ms | tok/sec: 1,302,309 | mfu: 31.5% | epoch: 1 | remaining: 288s    
step 00146 (3.8%) | loss: 3.803139 | lrm: 1.00 | dt: 80ms | tok/sec: 1,637,445 | mfu: 39.6% | epoch: 1 | remaining: 288s    
step 00147 (3.9%) | loss: 3.792627 | lrm: 1.00 | dt: 80ms | tok/sec: 1,634,358 | mfu: 39.5% | epoch: 1 | remaining: 288s    
step 00148 (3.9%) | loss: 3.793520 | lrm: 1.00 | dt: 82ms | tok/sec: 1,605,412 | mfu: 38.8% | epoch: 1 | remaining: 288s    
step 00149 (3.9%) | loss: 3.789095 | lrm: 1.00 | dt: 86ms | tok/sec: 1,525,726 | mfu: 36.9% | epoch: 1 | remaining: 288s    
step 00150 (4.0%) | loss: 3.784013 | lrm: 1.00 | dt: 85ms | tok/sec: 1,535,575 | mfu: 37.1% | epoch: 1 | remaining: 288s    
step 00151 (4.0%) | loss: 3.779793 | lrm: 1.00 | dt: 81ms | tok/sec: 1,612,650 | mfu: 39.0% | epoch: 1 | remaining: 288s    
